name,pos,snap_total,snap_percent,team,opp,week
Josh Allen,QB,74,0.95,BUF,LV,2
Stefon Diggs,WR,68,0.87,BUF,LV,2
Gabe Davis,WR,58,0.74,BUF,LV,2
Dawson Knox,TE,55,0.71,BUF,LV,2
Dalton Kincaid,TE,47,0.6,BUF,LV,2
James Cook,RB,46,0.59,BUF,LV,2
Trent Sherfield,WR,32,0.41,BUF,LV,2
Latavius Murray,RB,18,0.23,BUF,LV,2
Quintin Morris,TE,15,0.19,BUF,LV,2
Deonte Harty,WR,15,0.19,BUF,LV,2
Damien Harris,RB,14,0.18,BUF,LV,2
Khalil Shakir,WR,12,0.15,BUF,LV,2
Kyle Allen,QB,4,0.05,BUF,LV,2
