name,pos,snap_total,snap_percent,team,opp,week
Christian McCaffrey,RB,57,1.0,SF,LAR,2
Brock Purdy,QB,57,1.0,SF,LAR,2
George Kittle,TE,55,0.96,SF,LAR,2
Deebo Samuel,WR,51,0.89,SF,LAR,2
Brandon Aiyuk,WR,30,0.53,SF,LAR,2
Ronnie Bell,WR,27,0.47,SF,LAR,2
Jauan Jennings,WR,27,0.47,SF,LAR,2
Charlie Woerner,TE,9,0.16,SF,LAR,2
Ray-Ray McCloud,WR,4,0.07,SF,LAR,2
Ross Dwelley,TE,1,0.02,SF,LAR,2
Jordan Mason,RB,0,0.0,SF,LAR,2
