Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Jalen Hurts (29773380),Jalen Hurts,29773380,QB,8000,PHI@TB 09/25/2023 07:15PM ET,PHI,19.86
WR,Ja'Marr Chase (29773430),Ja'Marr Chase,29773430,WR/FLEX,7800,LAR@CIN 09/25/2023 08:15PM ET,CIN,8.6
WR,A.J. Brown (29773432),A.J. Brown,29773432,WR/FLEX,7400,PHI@TB 09/25/2023 07:15PM ET,PHI,10.9
WR,DeVonta Smith (29773434),DeVonta Smith,29773434,WR/FLEX,7300,PHI@TB 09/25/2023 07:15PM ET,PHI,21.9
QB,Joe Burrow (29773381),Joe Burrow,29773381,QB,6600,LAR@CIN 09/25/2023 08:15PM ET,CIN,9.78
WR,Puka Nacua (29773436),Puka Nacua,29773436,WR/FLEX,6400,LAR@CIN 09/25/2023 08:15PM ET,LAR,29
WR,Mike Evans (29773438),Mike Evans,29773438,WR/FLEX,6300,PHI@TB 09/25/2023 07:15PM ET,TB,25.35
RB,Joe Mixon (29773392),Joe Mixon,29773392,RB/FLEX,6300,LAR@CIN 09/25/2023 08:15PM ET,CIN,11.9
WR,Tee Higgins (29773440),Tee Higgins,29773440,WR/FLEX,6200,LAR@CIN 09/25/2023 08:15PM ET,CIN,14.45
RB,Rachaad White (29773394),Rachaad White,29773394,RB/FLEX,5900,PHI@TB 09/25/2023 07:15PM ET,TB,14.1
RB,D'Andre Swift (29773396),D'Andre Swift,29773396,RB/FLEX,5800,PHI@TB 09/25/2023 07:15PM ET,PHI,15.7
WR,Chris Godwin (29773442),Chris Godwin,29773442,WR/FLEX,5700,PHI@TB 09/25/2023 07:15PM ET,TB,10.45
RB,Kyren Williams (29773398),Kyren Williams,29773398,RB/FLEX,5700,LAR@CIN 09/25/2023 08:15PM ET,LAR,22.7
QB,Matthew Stafford (29773382),Matthew Stafford,29773382,QB,5600,LAR@CIN 09/25/2023 08:15PM ET,LAR,18.22
QB,Baker Mayfield (29773383),Baker Mayfield,29773383,QB,5500,PHI@TB 09/25/2023 07:15PM ET,TB,18.7
QB,Jake Browning (29773384),Jake Browning,29773384,QB,5000,LAR@CIN 09/25/2023 08:15PM ET,CIN,-0.1
WR,Tutu Atwell (29773444),Tutu Atwell,29773444,WR/FLEX,5000,LAR@CIN 09/25/2023 08:15PM ET,LAR,18.05
RB,Kenneth Gainwell (29773400),Kenneth Gainwell,29773400,RB/FLEX,4900,PHI@TB 09/25/2023 07:15PM ET,PHI,11.4
TE,Dallas Goedert (29773500),Dallas Goedert,29773500,TE/FLEX,4800,PHI@TB 09/25/2023 07:15PM ET,PHI,4.1
QB,Marcus Mariota (29773385),Marcus Mariota,29773385,QB,4600,PHI@TB 09/25/2023 07:15PM ET,PHI,0
QB,Kyle Trask (29773386),Kyle Trask,29773386,QB,4500,PHI@TB 09/25/2023 07:15PM ET,TB,0
QB,Brett Rypien (29773387),Brett Rypien,29773387,QB,4400,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
TE,Tyler Higbee (29773502),Tyler Higbee,29773502,TE/FLEX,4400,LAR@CIN 09/25/2023 08:15PM ET,LAR,6.05
RB,Boston Scott (29773404),Boston Scott,29773404,RB/FLEX,4200,PHI@TB 09/25/2023 07:15PM ET,PHI,3
RB,Trayveon Williams (29773402),Trayveon Williams,29773402,RB/FLEX,4200,LAR@CIN 09/25/2023 08:15PM ET,CIN,1.55
RB,Rashaad Penny (29773406),Rashaad Penny,29773406,RB/FLEX,4100,PHI@TB 09/25/2023 07:15PM ET,PHI,2.4
RB,Sean Tucker (29773408),Sean Tucker,29773408,RB/FLEX,4100,PHI@TB 09/25/2023 07:15PM ET,TB,2.55
QB,Tanner McKee (29773390),Tanner McKee,29773390,QB,4000,PHI@TB 09/25/2023 07:15PM ET,PHI,0
QB,John Wolford (29773391),John Wolford,29773391,QB,4000,PHI@TB 09/25/2023 07:15PM ET,TB,0
RB,Bryant Koback (29773422),Bryant Koback,29773422,RB/FLEX,4000,PHI@TB 09/25/2023 07:15PM ET,PHI,0
RB,Ke'Shawn Vaughn (29773424),Ke'Shawn Vaughn,29773424,RB/FLEX,4000,PHI@TB 09/25/2023 07:15PM ET,TB,0
RB,Chase Edmonds (29773426),Chase Edmonds,29773426,RB/FLEX,4000,PHI@TB 09/25/2023 07:15PM ET,TB,1
RB,Patrick Laird (29773428),Patrick Laird,29773428,RB/FLEX,4000,PHI@TB 09/25/2023 07:15PM ET,TB,0
QB,Will Grier (29773388),Will Grier,29773388,QB,4000,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
QB,Stetson Bennett (29773389),Stetson Bennett,29773389,QB,4000,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
RB,Chris Evans (29773410),Chris Evans,29773410,RB/FLEX,4000,LAR@CIN 09/25/2023 08:15PM ET,CIN,2.1
RB,Chase Brown (29773412),Chase Brown,29773412,RB/FLEX,4000,LAR@CIN 09/25/2023 08:15PM ET,CIN,0.2
RB,Demetric Felton (29773414),Demetric Felton,29773414,RB/FLEX,4000,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
RB,Ronnie Rivers (29773416),Ronnie Rivers,29773416,RB/FLEX,4000,LAR@CIN 09/25/2023 08:15PM ET,LAR,0.7
RB,Zach Evans (29773418),Zach Evans,29773418,RB/FLEX,4000,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
RB,Royce Freeman (29773420),Royce Freeman,29773420,RB/FLEX,4000,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
WR,Van Jefferson (29773446),Van Jefferson,29773446,WR/FLEX,3900,LAR@CIN 09/25/2023 08:15PM ET,LAR,4.15
WR,Tyler Boyd (29773448),Tyler Boyd,29773448,WR/FLEX,3500,LAR@CIN 09/25/2023 08:15PM ET,CIN,7.1
DST,Eagles  (29773542),Eagles ,29773542,DST,3300,PHI@TB 09/25/2023 07:15PM ET,PHI,11
WR,Trey Palmer (29773450),Trey Palmer,29773450,WR/FLEX,3100,PHI@TB 09/25/2023 07:15PM ET,TB,5.9
TE,Irv Smith Jr. (29773504),Irv Smith Jr.,29773504,TE/FLEX,3100,LAR@CIN 09/25/2023 08:15PM ET,CIN,3.85
WR,Quez Watkins (29773452),Quez Watkins,29773452,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,PHI,1.85
WR,Olamide Zaccheaus (29773454),Olamide Zaccheaus,29773454,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,PHI,0
WR,Britain Covey (29773480),Britain Covey,29773480,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,PHI,0
WR,Joseph Ngata (29773482),Joseph Ngata,29773482,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,PHI,0
WR,Devon Allen (29773484),Devon Allen,29773484,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,PHI,0
WR,Greg Ward (29773486),Greg Ward,29773486,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,PHI,0
WR,Deven Thompkins (29773488),Deven Thompkins,29773488,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,TB,2.05
WR,Rakim Jarrett (29773490),Rakim Jarrett,29773490,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,TB,0.85
WR,Russell Gage (29773492),Russell Gage,29773492,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,TB,0
WR,Ryan Miller (29773494),Ryan Miller,29773494,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,TB,0
WR,David Moore (29773496),David Moore,29773496,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,TB,0
WR,Cephus Johnson III (29773498),Cephus Johnson III,29773498,WR/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,TB,0
TE,Cade Otton (29773506),Cade Otton,29773506,TE/FLEX,3000,PHI@TB 09/25/2023 07:15PM ET,TB,7
WR,Trenton Irwin (29773456),Trenton Irwin,29773456,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
WR,Andrei Iosivas (29773458),Andrei Iosivas,29773458,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
WR,Charlie Jones (29773460),Charlie Jones,29773460,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,CIN,3
WR,Shedrick Jackson (29773462),Shedrick Jackson,29773462,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
WR,Stanley Morgan (29773464),Stanley Morgan,29773464,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
WR,Kwamie Lassiter II (29773466),Kwamie Lassiter II,29773466,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
WR,Ben Skowronek (29773468),Ben Skowronek,29773468,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,LAR,1.55
WR,Demarcus Robinson (29773470),Demarcus Robinson,29773470,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
WR,Cooper Kupp (29773472),Cooper Kupp,29773472,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
WR,Austin Trammell (29773474),Austin Trammell,29773474,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
WR,Tyler Johnson (29773476),Tyler Johnson,29773476,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
WR,Xavier Smith (29773478),Xavier Smith,29773478,WR/FLEX,3000,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
DST,Bengals  (29773543),Bengals ,29773543,DST,3000,LAR@CIN 09/25/2023 08:15PM ET,CIN,6.5
DST,Rams  (29773544),Rams ,29773544,DST,2800,LAR@CIN 09/25/2023 08:15PM ET,LAR,3
DST,Buccaneers  (29773545),Buccaneers ,29773545,DST,2600,PHI@TB 09/25/2023 07:15PM ET,TB,13
TE,Jack Stoll (29773528),Jack Stoll,29773528,TE/FLEX,2500,PHI@TB 09/25/2023 07:15PM ET,PHI,0
TE,Grant Calcaterra (29773530),Grant Calcaterra,29773530,TE/FLEX,2500,PHI@TB 09/25/2023 07:15PM ET,PHI,0
TE,Albert Okwuegbunam (29773532),Albert Okwuegbunam,29773532,TE/FLEX,2500,PHI@TB 09/25/2023 07:15PM ET,PHI,0
TE,Ko Kieft (29773534),Ko Kieft,29773534,TE/FLEX,2500,PHI@TB 09/25/2023 07:15PM ET,TB,0
TE,David Wells (29773536),David Wells,29773536,TE/FLEX,2500,PHI@TB 09/25/2023 07:15PM ET,TB,0.5
TE,Payne Durham (29773538),Payne Durham,29773538,TE/FLEX,2500,PHI@TB 09/25/2023 07:15PM ET,TB,0
TE,Tanner Taula (29773540),Tanner Taula,29773540,TE/FLEX,2500,PHI@TB 09/25/2023 07:15PM ET,TB,0
TE,Drew Sample (29773508),Drew Sample,29773508,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
TE,Mitchell Wilcox (29773510),Mitchell Wilcox,29773510,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
TE,Zach Gentry (29773512),Zach Gentry,29773512,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
TE,Cal Adomitis (29773514),Cal Adomitis,29773514,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
TE,Tanner Hudson (29773516),Tanner Hudson,29773516,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,CIN,0
TE,Brycen Hopkins (29773518),Brycen Hopkins,29773518,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,LAR,1.55
TE,Davis Allen (29773520),Davis Allen,29773520,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
TE,Hunter Long (29773522),Hunter Long,29773522,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
TE,Nikola Kalinic (29773524),Nikola Kalinic,29773524,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
TE,Miller Forristall (29773526),Miller Forristall,29773526,TE/FLEX,2500,LAR@CIN 09/25/2023 08:15PM ET,LAR,0
