Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Justin Jefferson (30085664),Justin Jefferson,30085664,WR/FLEX,9400,KC@MIN 10/08/2023 04:25PM ET,MIN,28.32
WR,Cooper Kupp (30085666),Cooper Kupp,30085666,WR/FLEX,8600,PHI@LAR 10/08/2023 04:05PM ET,LAR,0
QB,Patrick Mahomes (30085552),Patrick Mahomes,30085552,QB,8200,KC@MIN 10/08/2023 04:25PM ET,KC,21.66
QB,Jalen Hurts (30085553),Jalen Hurts,30085553,QB,8000,PHI@LAR 10/08/2023 04:05PM ET,PHI,22.19
WR,A.J. Brown (30085668),A.J. Brown,30085668,WR/FLEX,8000,PHI@LAR 10/08/2023 04:05PM ET,PHI,22.1
WR,Ja'Marr Chase (30085670),Ja'Marr Chase,30085670,WR/FLEX,7900,CIN@ARI 10/08/2023 04:05PM ET,CIN,15.15
WR,Puka Nacua (30085672),Puka Nacua,30085672,WR/FLEX,7700,PHI@LAR 10/08/2023 04:05PM ET,LAR,26.12
TE,Travis Kelce (30085814),Travis Kelce,30085814,TE/FLEX,7600,KC@MIN 10/08/2023 04:25PM ET,KC,14.83
WR,DeVonta Smith (30085674),DeVonta Smith,30085674,WR/FLEX,7400,PHI@LAR 10/08/2023 04:05PM ET,PHI,16.35
QB,Kirk Cousins (30085554),Kirk Cousins,30085554,QB,6900,KC@MIN 10/08/2023 04:25PM ET,MIN,24.06
RB,Kyren Williams (30085578),Kyren Williams,30085578,RB/FLEX,6700,PHI@LAR 10/08/2023 04:05PM ET,LAR,21.15
WR,Tee Higgins (30085676),Tee Higgins,30085676,WR/FLEX,6600,CIN@ARI 10/08/2023 04:05PM ET,CIN,9.22
TE,T.J. Hockenson (30085816),T.J. Hockenson,30085816,TE/FLEX,6500,KC@MIN 10/08/2023 04:25PM ET,MIN,14.08
RB,Joe Mixon (30085580),Joe Mixon,30085580,RB/FLEX,6400,CIN@ARI 10/08/2023 04:05PM ET,CIN,11.6
WR,Jerry Jeudy (30085678),Jerry Jeudy,30085678,WR/FLEX,6300,NYJ@DEN 10/08/2023 04:25PM ET,DEN,8.93
QB,Joe Burrow (30085555),Joe Burrow,30085555,QB,6200,CIN@ARI 10/08/2023 04:05PM ET,CIN,8.60
RB,D'Andre Swift (30085582),D'Andre Swift,30085582,RB/FLEX,6000,PHI@LAR 10/08/2023 04:05PM ET,PHI,16.78
