Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Amon-Ra St. Brown (29563737),Amon-Ra St. Brown,29563737,CPT,16800,SEA@DET 09/17/2023 01:00PM ET,DET,19.1
WR,DK Metcalf (29563738),DK Metcalf,29563738,CPT,15600,SEA@DET 09/17/2023 01:00PM ET,SEA,13.7
QB,Jared Goff (29563739),Jared Goff,29563739,CPT,15000,SEA@DET 09/17/2023 01:00PM ET,DET,14.02
QB,Geno Smith (29563740),Geno Smith,29563740,CPT,14100,SEA@DET 09/17/2023 01:00PM ET,SEA,9.08
RB,Jahmyr Gibbs (29563741),Jahmyr Gibbs,29563741,CPT,12600,SEA@DET 09/17/2023 01:00PM ET,DET,8
RB,David Montgomery (29563742),David Montgomery,29563742,CPT,12300,SEA@DET 09/17/2023 01:00PM ET,DET,13.4
RB,Kenneth Walker III (29563743),Kenneth Walker III,29563743,CPT,11400,SEA@DET 09/17/2023 01:00PM ET,SEA,10.7
WR,Amon-Ra St. Brown (29563787),Amon-Ra St. Brown,29563787,FLEX,11200,SEA@DET 09/17/2023 01:00PM ET,DET,19.1
WR,Tyler Lockett (29563744),Tyler Lockett,29563744,CPT,11100,SEA@DET 09/17/2023 01:00PM ET,SEA,3
WR,DK Metcalf (29563788),DK Metcalf,29563788,FLEX,10400,SEA@DET 09/17/2023 01:00PM ET,SEA,13.7
QB,Jared Goff (29563789),Jared Goff,29563789,FLEX,10000,SEA@DET 09/17/2023 01:00PM ET,DET,14.02
QB,Geno Smith (29563790),Geno Smith,29563790,FLEX,9400,SEA@DET 09/17/2023 01:00PM ET,SEA,9.08
TE,Sam LaPorta (29563745),Sam LaPorta,29563745,CPT,9300,SEA@DET 09/17/2023 01:00PM ET,DET,8.9
QB,Drew Lock (29563746),Drew Lock,29563746,CPT,9000,SEA@DET 09/17/2023 01:00PM ET,SEA,0
QB,Nate Sudfeld (29563747),Nate Sudfeld,29563747,CPT,9000,SEA@DET 09/17/2023 01:00PM ET,DET,0
QB,David Blough (29563748),David Blough,29563748,CPT,9000,SEA@DET 09/17/2023 01:00PM ET,DET,0
QB,Teddy Bridgewater (29563749),Teddy Bridgewater,29563749,CPT,9000,SEA@DET 09/17/2023 01:00PM ET,DET,0
WR,Jaxon Smith-Njigba (29563750),Jaxon Smith-Njigba,29563750,CPT,8700,SEA@DET 09/17/2023 01:00PM ET,SEA,4.3
RB,Jahmyr Gibbs (29563791),Jahmyr Gibbs,29563791,FLEX,8400,SEA@DET 09/17/2023 01:00PM ET,DET,8
RB,David Montgomery (29563792),David Montgomery,29563792,FLEX,8200,SEA@DET 09/17/2023 01:00PM ET,DET,13.4
WR,Josh Reynolds (29563751),Josh Reynolds,29563751,CPT,7800,SEA@DET 09/17/2023 01:00PM ET,DET,12
RB,Kenneth Walker III (29563793),Kenneth Walker III,29563793,FLEX,7600,SEA@DET 09/17/2023 01:00PM ET,SEA,10.7
WR,Tyler Lockett (29563794),Tyler Lockett,29563794,FLEX,7400,SEA@DET 09/17/2023 01:00PM ET,SEA,3
WR,Marvin Jones Jr. (29563752),Marvin Jones Jr.,29563752,CPT,7200,SEA@DET 09/17/2023 01:00PM ET,DET,1.8
K,Michael Badgley (29563753),Michael Badgley,29563753,CPT,6600,SEA@DET 09/17/2023 01:00PM ET,DET,0
K,Riley Patterson (29563754),Riley Patterson,29563754,CPT,6600,SEA@DET 09/17/2023 01:00PM ET,DET,3
K,Jason Myers (29563755),Jason Myers,29563755,CPT,6300,SEA@DET 09/17/2023 01:00PM ET,SEA,8
TE,Sam LaPorta (29563795),Sam LaPorta,29563795,FLEX,6200,SEA@DET 09/17/2023 01:00PM ET,DET,8.9
QB,Drew Lock (29563796),Drew Lock,29563796,FLEX,6000,SEA@DET 09/17/2023 01:00PM ET,SEA,0
QB,Nate Sudfeld (29563797),Nate Sudfeld,29563797,FLEX,6000,SEA@DET 09/17/2023 01:00PM ET,DET,0
QB,David Blough (29563798),David Blough,29563798,FLEX,6000,SEA@DET 09/17/2023 01:00PM ET,DET,0
QB,Teddy Bridgewater (29563799),Teddy Bridgewater,29563799,FLEX,6000,SEA@DET 09/17/2023 01:00PM ET,DET,0
DST,Lions  (29563756),Lions ,29563756,CPT,6000,SEA@DET 09/17/2023 01:00PM ET,DET,9
WR,Jaxon Smith-Njigba (29563800),Jaxon Smith-Njigba,29563800,FLEX,5800,SEA@DET 09/17/2023 01:00PM ET,SEA,4.3
