Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Patrick Mahomes (29563838),Patrick Mahomes,29563838,CPT,18600,KC@JAX 09/17/2023 01:00PM ET,KC,20.54
TE,Travis Kelce (29563839),Travis Kelce,29563839,CPT,17700,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Calvin Ridley (29563840),Calvin Ridley,29563840,CPT,16200,KC@JAX 09/17/2023 01:00PM ET,JAX,27.1
QB,Trevor Lawrence (29563841),Trevor Lawrence,29563841,CPT,15000,KC@JAX 09/17/2023 01:00PM ET,JAX,18.74
RB,Travis Etienne Jr. (29563842),Travis Etienne Jr.,29563842,CPT,12900,KC@JAX 09/17/2023 01:00PM ET,JAX,21.4
QB,Patrick Mahomes (29563891),Patrick Mahomes,29563891,FLEX,12400,KC@JAX 09/17/2023 01:00PM ET,KC,20.54
TE,Travis Kelce (29563892),Travis Kelce,29563892,FLEX,11800,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Calvin Ridley (29563893),Calvin Ridley,29563893,FLEX,10800,KC@JAX 09/17/2023 01:00PM ET,JAX,27.1
RB,Isiah Pacheco (29563843),Isiah Pacheco,29563843,CPT,10500,KC@JAX 09/17/2023 01:00PM ET,KC,9.4
QB,Trevor Lawrence (29563894),Trevor Lawrence,29563894,FLEX,10000,KC@JAX 09/17/2023 01:00PM ET,JAX,18.74
TE,Evan Engram (29563844),Evan Engram,29563844,CPT,9900,KC@JAX 09/17/2023 01:00PM ET,JAX,9.9
WR,Christian Kirk (29563845),Christian Kirk,29563845,CPT,9600,KC@JAX 09/17/2023 01:00PM ET,JAX,1.9
WR,Zay Jones (29563846),Zay Jones,29563846,CPT,9300,KC@JAX 09/17/2023 01:00PM ET,JAX,16.5
QB,Nathan Rourke (29563847),Nathan Rourke,29563847,CPT,9000,KC@JAX 09/17/2023 01:00PM ET,JAX,0
QB,Chris Oladokun (29563848),Chris Oladokun,29563848,CPT,9000,KC@JAX 09/17/2023 01:00PM ET,KC,0
QB,Blaine Gabbert (29563849),Blaine Gabbert,29563849,CPT,9000,KC@JAX 09/17/2023 01:00PM ET,KC,0
QB,C.J. Beathard (29563850),C.J. Beathard,29563850,CPT,9000,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,Travis Etienne Jr. (29563895),Travis Etienne Jr.,29563895,FLEX,8600,KC@JAX 09/17/2023 01:00PM ET,JAX,21.4
WR,Kadarius Toney (29563851),Kadarius Toney,29563851,CPT,8400,KC@JAX 09/17/2023 01:00PM ET,KC,1
WR,Marquez Valdes-Scantling (29563852),Marquez Valdes-Scantling,29563852,CPT,8100,KC@JAX 09/17/2023 01:00PM ET,KC,6.8
RB,Jerick McKinnon (29563853),Jerick McKinnon,29563853,CPT,7800,KC@JAX 09/17/2023 01:00PM ET,KC,2
TE,Noah Gray (29563854),Noah Gray,29563854,CPT,7500,KC@JAX 09/17/2023 01:00PM ET,KC,6.1
RB,Tank Bigsby (29563855),Tank Bigsby,29563855,CPT,7200,KC@JAX 09/17/2023 01:00PM ET,JAX,6.3
RB,Isiah Pacheco (29563896),Isiah Pacheco,29563896,FLEX,7000,KC@JAX 09/17/2023 01:00PM ET,KC,9.4
RB,Clyde Edwards-Helaire (29563856),Clyde Edwards-Helaire,29563856,CPT,6900,KC@JAX 09/17/2023 01:00PM ET,KC,3.9
TE,Evan Engram (29563897),Evan Engram,29563897,FLEX,6600,KC@JAX 09/17/2023 01:00PM ET,JAX,9.9
WR,Rashee Rice (29563857),Rashee Rice,29563857,CPT,6600,KC@JAX 09/17/2023 01:00PM ET,KC,11.6
WR,Christian Kirk (29563898),Christian Kirk,29563898,FLEX,6400,KC@JAX 09/17/2023 01:00PM ET,JAX,1.9
K,Harrison Butker (29563858),Harrison Butker,29563858,CPT,6300,KC@JAX 09/17/2023 01:00PM ET,KC,8
WR,Zay Jones (29563899),Zay Jones,29563899,FLEX,6200,KC@JAX 09/17/2023 01:00PM ET,JAX,16.5
QB,Nathan Rourke (29563900),Nathan Rourke,29563900,FLEX,6000,KC@JAX 09/17/2023 01:00PM ET,JAX,0
QB,Chris Oladokun (29563901),Chris Oladokun,29563901,FLEX,6000,KC@JAX 09/17/2023 01:00PM ET,KC,0
QB,Blaine Gabbert (29563902),Blaine Gabbert,29563902,FLEX,6000,KC@JAX 09/17/2023 01:00PM ET,KC,0
QB,C.J. Beathard (29563903),C.J. Beathard,29563903,FLEX,6000,KC@JAX 09/17/2023 01:00PM ET,JAX,0
K,Brandon McManus (29563859),Brandon McManus,29563859,CPT,6000,KC@JAX 09/17/2023 01:00PM ET,JAX,8
DST,Chiefs  (29563860),Chiefs ,29563860,CPT,5700,KC@JAX 09/17/2023 01:00PM ET,KC,4
WR,Kadarius Toney (29563904),Kadarius Toney,29563904,FLEX,5600,KC@JAX 09/17/2023 01:00PM ET,KC,1
WR,Marquez Valdes-Scantling (29563905),Marquez Valdes-Scantling,29563905,FLEX,5400,KC@JAX 09/17/2023 01:00PM ET,KC,6.8
WR,Skyy Moore (29563861),Skyy Moore,29563861,CPT,5400,KC@JAX 09/17/2023 01:00PM ET,KC,0.4
RB,Jerick McKinnon (29563906),Jerick McKinnon,29563906,FLEX,5200,KC@JAX 09/17/2023 01:00PM ET,KC,2
TE,Noah Gray (29563907),Noah Gray,29563907,FLEX,5000,KC@JAX 09/17/2023 01:00PM ET,KC,6.1
RB,Tank Bigsby (29563908),Tank Bigsby,29563908,FLEX,4800,KC@JAX 09/17/2023 01:00PM ET,JAX,6.3
DST,Jaguars  (29563862),Jaguars ,29563862,CPT,4800,KC@JAX 09/17/2023 01:00PM ET,JAX,11
RB,Clyde Edwards-Helaire (29563909),Clyde Edwards-Helaire,29563909,FLEX,4600,KC@JAX 09/17/2023 01:00PM ET,KC,3.9
WR,Rashee Rice (29563910),Rashee Rice,29563910,FLEX,4400,KC@JAX 09/17/2023 01:00PM ET,KC,11.6
K,Harrison Butker (29563911),Harrison Butker,29563911,FLEX,4200,KC@JAX 09/17/2023 01:00PM ET,KC,8
K,Brandon McManus (29563912),Brandon McManus,29563912,FLEX,4000,KC@JAX 09/17/2023 01:00PM ET,JAX,8
WR,Justin Watson (29563863),Justin Watson,29563863,CPT,3900,KC@JAX 09/17/2023 01:00PM ET,KC,6.5
DST,Chiefs  (29563913),Chiefs ,29563913,FLEX,3800,KC@JAX 09/17/2023 01:00PM ET,KC,4
WR,Skyy Moore (29563914),Skyy Moore,29563914,FLEX,3600,KC@JAX 09/17/2023 01:00PM ET,KC,0.4
DST,Jaguars  (29563915),Jaguars ,29563915,FLEX,3200,KC@JAX 09/17/2023 01:00PM ET,JAX,11
WR,Richie James Jr. (29563864),Richie James Jr.,29563864,CPT,2700,KC@JAX 09/17/2023 01:00PM ET,KC,1.6
WR,Justin Watson (29563916),Justin Watson,29563916,FLEX,2600,KC@JAX 09/17/2023 01:00PM ET,KC,6.5
WR,Richie James Jr. (29563917),Richie James Jr.,29563917,FLEX,1800,KC@JAX 09/17/2023 01:00PM ET,KC,1.6
TE,Blake Bell (29563865),Blake Bell,29563865,CPT,1800,KC@JAX 09/17/2023 01:00PM ET,KC,9.2
TE,Blake Bell (29563918),Blake Bell,29563918,FLEX,1200,KC@JAX 09/17/2023 01:00PM ET,KC,9.2
WR,Justyn Ross (29563866),Justyn Ross,29563866,CPT,900,KC@JAX 09/17/2023 01:00PM ET,KC,1.6
WR,Justyn Ross (29563919),Justyn Ross,29563919,FLEX,600,KC@JAX 09/17/2023 01:00PM ET,KC,1.6
TE,Leonard Taylor (29563867),Leonard Taylor,29563867,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,Jody Fortson (29563868),Jody Fortson,29563868,CPT,300,KC@JAX 09/17/2023 01:00PM ET,KC,0
TE,Gerrit Prince (29563869),Gerrit Prince,29563869,CPT,300,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Jamal Agnew (29563870),Jamal Agnew,29563870,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,-0.2
WR,Cornell Powell (29563871),Cornell Powell,29563871,CPT,300,KC@JAX 09/17/2023 01:00PM ET,KC,0
TE,Josh Pederson (29563872),Josh Pederson,29563872,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,James Winchester (29563873),James Winchester,29563873,CPT,300,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Jaylon Moore (29563874),Jaylon Moore,29563874,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,Deneric Prince (29563875),Deneric Prince,29563875,CPT,300,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Tim Jones (29563876),Tim Jones,29563876,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,JaMycal Hasty (29563877),JaMycal Hasty,29563877,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,Brenton Strange (29563878),Brenton Strange,29563878,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,Luke Farrell (29563879),Luke Farrell,29563879,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,Derek Parish (29563880),Derek Parish,29563880,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,Matt Bushman (29563881),Matt Bushman,29563881,CPT,300,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Montrell Washington (29563882),Montrell Washington,29563882,CPT,300,KC@JAX 09/17/2023 01:00PM ET,KC,0
RB,La'Mical Perine (29563883),La'Mical Perine,29563883,CPT,300,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Jacob Harris (29563884),Jacob Harris,29563884,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
WR,Seth Williams (29563885),Seth Williams,29563885,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,Snoop Conner (29563886),Snoop Conner,29563886,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
WR,Nikko Remigio (29563887),Nikko Remigio,29563887,CPT,300,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Parker Washington (29563888),Parker Washington,29563888,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
WR,Elijah Cooks (29563889),Elijah Cooks,29563889,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,D'Ernest Johnson (29563890),D'Ernest Johnson,29563890,CPT,300,KC@JAX 09/17/2023 01:00PM ET,JAX,-0.4
TE,Leonard Taylor (29563920),Leonard Taylor,29563920,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,Jody Fortson (29563921),Jody Fortson,29563921,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,KC,0
TE,Gerrit Prince (29563922),Gerrit Prince,29563922,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Jamal Agnew (29563923),Jamal Agnew,29563923,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,-0.2
WR,Cornell Powell (29563924),Cornell Powell,29563924,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,KC,0
TE,Josh Pederson (29563925),Josh Pederson,29563925,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,James Winchester (29563926),James Winchester,29563926,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Jaylon Moore (29563927),Jaylon Moore,29563927,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,Deneric Prince (29563928),Deneric Prince,29563928,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Tim Jones (29563929),Tim Jones,29563929,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,JaMycal Hasty (29563930),JaMycal Hasty,29563930,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,Brenton Strange (29563931),Brenton Strange,29563931,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,Luke Farrell (29563932),Luke Farrell,29563932,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,Derek Parish (29563933),Derek Parish,29563933,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
TE,Matt Bushman (29563934),Matt Bushman,29563934,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Montrell Washington (29563935),Montrell Washington,29563935,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,KC,0
RB,La'Mical Perine (29563936),La'Mical Perine,29563936,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,KC,0
WR,Jacob Harris (29563937),Jacob Harris,29563937,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
WR,Seth Williams (29563938),Seth Williams,29563938,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
RB,Snoop Conner (29563939),Snoop Conner,29563939,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,JAX,0
WR,Nikko Remigio (29563940),Nikko Remigio,29563940,FLEX,200,KC@JAX 09/17/2023 01:00PM ET,KC,0
