Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Tyreek Hill (29892362),Tyreek Hill,29892362,CPT,17100,MIA@BUF 10/01/2023 01:00PM ET,MIA,32.07
QB,Josh Allen (29892363),Josh Allen,29892363,CPT,16800,MIA@BUF 10/01/2023 01:00PM ET,BUF,19.67
WR,Stefon Diggs (29892364),Stefon Diggs,29892364,CPT,15900,MIA@BUF 10/01/2023 01:00PM ET,BUF,21.63
QB,Tua Tagovailoa (29892365),Tua Tagovailoa,29892365,CPT,15600,MIA@BUF 10/01/2023 01:00PM ET,MIA,25.59
WR,Jaylen Waddle (29892366),Jaylen Waddle,29892366,CPT,14700,MIA@BUF 10/01/2023 01:00PM ET,MIA,12.1
RB,Raheem Mostert (29892367),Raheem Mostert,29892367,CPT,13200,MIA@BUF 10/01/2023 01:00PM ET,MIA,28.97
RB,James Cook (29892368),James Cook,29892368,CPT,11700,MIA@BUF 10/01/2023 01:00PM ET,BUF,15.47
WR,Tyreek Hill (29892413),Tyreek Hill,29892413,FLEX,11400,MIA@BUF 10/01/2023 01:00PM ET,MIA,32.07
QB,Josh Allen (29892414),Josh Allen,29892414,FLEX,11200,MIA@BUF 10/01/2023 01:00PM ET,BUF,19.67
WR,Gabe Davis (29892369),Gabe Davis,29892369,CPT,10800,MIA@BUF 10/01/2023 01:00PM ET,BUF,12.23
WR,Stefon Diggs (29892415),Stefon Diggs,29892415,FLEX,10600,MIA@BUF 10/01/2023 01:00PM ET,BUF,21.63
QB,Tua Tagovailoa (29892416),Tua Tagovailoa,29892416,FLEX,10400,MIA@BUF 10/01/2023 01:00PM ET,MIA,25.59
WR,Jaylen Waddle (29892417),Jaylen Waddle,29892417,FLEX,9800,MIA@BUF 10/01/2023 01:00PM ET,MIA,12.1
RB,De'Von Achane (29892370),De'Von Achane,29892370,CPT,9300,MIA@BUF 10/01/2023 01:00PM ET,MIA,28.1
QB,Mike White (29892371),Mike White,29892371,CPT,9000,MIA@BUF 10/01/2023 01:00PM ET,MIA,6.58
QB,Shane Buechele (29892372),Shane Buechele,29892372,CPT,9000,MIA@BUF 10/01/2023 01:00PM ET,BUF,0
QB,Skylar Thompson (29892373),Skylar Thompson,29892373,CPT,9000,MIA@BUF 10/01/2023 01:00PM ET,MIA,0
QB,Kyle Allen (29892374),Kyle Allen,29892374,CPT,9000,MIA@BUF 10/01/2023 01:00PM ET,BUF,-0.2
RB,Raheem Mostert (29892418),Raheem Mostert,29892418,FLEX,8800,MIA@BUF 10/01/2023 01:00PM ET,MIA,28.97
TE,Dalton Kincaid (29892375),Dalton Kincaid,29892375,CPT,8100,MIA@BUF 10/01/2023 01:00PM ET,BUF,6.07
RB,James Cook (29892419),James Cook,29892419,FLEX,7800,MIA@BUF 10/01/2023 01:00PM ET,BUF,15.47
WR,Gabe Davis (29892420),Gabe Davis,29892420,FLEX,7200,MIA@BUF 10/01/2023 01:00PM ET,BUF,12.23
TE,Dawson Knox (29892376),Dawson Knox,29892376,CPT,7200,MIA@BUF 10/01/2023 01:00PM ET,BUF,5.87
K,Tyler Bass (29892377),Tyler Bass,29892377,CPT,6900,MIA@BUF 10/01/2023 01:00PM ET,BUF,12
K,Jason Sanders (29892378),Jason Sanders,29892378,CPT,6600,MIA@BUF 10/01/2023 01:00PM ET,MIA,10
RB,De'Von Achane (29892421),De'Von Achane,29892421,FLEX,6200,MIA@BUF 10/01/2023 01:00PM ET,MIA,28.1
QB,Mike White (29892422),Mike White,29892422,FLEX,6000,MIA@BUF 10/01/2023 01:00PM ET,MIA,6.58
QB,Shane Buechele (29892423),Shane Buechele,29892423,FLEX,6000,MIA@BUF 10/01/2023 01:00PM ET,BUF,0
QB,Skylar Thompson (29892424),Skylar Thompson,29892424,FLEX,6000,MIA@BUF 10/01/2023 01:00PM ET,MIA,0
QB,Kyle Allen (29892425),Kyle Allen,29892425,FLEX,6000,MIA@BUF 10/01/2023 01:00PM ET,BUF,-0.2
RB,Latavius Murray (29892379),Latavius Murray,29892379,CPT,6000,MIA@BUF 10/01/2023 01:00PM ET,BUF,7.63
TE,Dalton Kincaid (29892426),Dalton Kincaid,29892426,FLEX,5400,MIA@BUF 10/01/2023 01:00PM ET,BUF,6.07
DST,Bills  (29892380),Bills ,29892380,CPT,5100,MIA@BUF 10/01/2023 01:00PM ET,BUF,15.67
TE,Dawson Knox (29892427),Dawson Knox,29892427,FLEX,4800,MIA@BUF 10/01/2023 01:00PM ET,BUF,5.87
DST,Dolphins  (29892381),Dolphins ,29892381,CPT,4800,MIA@BUF 10/01/2023 01:00PM ET,MIA,6.33
K,Tyler Bass (29892428),Tyler Bass,29892428,FLEX,4600,MIA@BUF 10/01/2023 01:00PM ET,BUF,12
TE,Durham Smythe (29892382),Durham Smythe,29892382,CPT,4500,MIA@BUF 10/01/2023 01:00PM ET,MIA,5.07
K,Jason Sanders (29892429),Jason Sanders,29892429,FLEX,4400,MIA@BUF 10/01/2023 01:00PM ET,MIA,10
WR,Braxton Berrios (29892383),Braxton Berrios,29892383,CPT,4200,MIA@BUF 10/01/2023 01:00PM ET,MIA,5.77
RB,Latavius Murray (29892430),Latavius Murray,29892430,FLEX,4000,MIA@BUF 10/01/2023 01:00PM ET,BUF,7.63
WR,River Cracraft (29892384),River Cracraft,29892384,CPT,3900,MIA@BUF 10/01/2023 01:00PM ET,MIA,6.9
WR,Robbie Chosen (29892385),Robbie Chosen,29892385,CPT,3600,MIA@BUF 10/01/2023 01:00PM ET,MIA,13.8
DST,Bills  (29892431),Bills ,29892431,FLEX,3400,MIA@BUF 10/01/2023 01:00PM ET,BUF,15.67
DST,Dolphins  (29892432),Dolphins ,29892432,FLEX,3200,MIA@BUF 10/01/2023 01:00PM ET,MIA,6.33
TE,Durham Smythe (29892433),Durham Smythe,29892433,FLEX,3000,MIA@BUF 10/01/2023 01:00PM ET,MIA,5.07
