Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Tony Pollard (29764930),Tony Pollard,29764930,CPT,18300,DAL@ARI 09/24/2023 04:25PM ET,DAL,21.05
WR,CeeDee Lamb (29764931),CeeDee Lamb,29764931,CPT,17400,DAL@ARI 09/24/2023 04:25PM ET,DAL,20
QB,Dak Prescott (29764932),Dak Prescott,29764932,CPT,16500,DAL@ARI 09/24/2023 04:25PM ET,DAL,12.96
RB,James Conner (29764933),James Conner,29764933,CPT,14700,DAL@ARI 09/24/2023 04:25PM ET,ARI,15.8
QB,Joshua Dobbs (29764934),Joshua Dobbs,29764934,CPT,14400,DAL@ARI 09/24/2023 04:25PM ET,ARI,14.1
WR,Brandin Cooks (29764935),Brandin Cooks,29764935,CPT,12300,DAL@ARI 09/24/2023 04:25PM ET,DAL,4.2
RB,Tony Pollard (29764978),Tony Pollard,29764978,FLEX,12200,DAL@ARI 09/24/2023 04:25PM ET,DAL,21.05
WR,CeeDee Lamb (29764979),CeeDee Lamb,29764979,FLEX,11600,DAL@ARI 09/24/2023 04:25PM ET,DAL,20
WR,Marquise Brown (29764936),Marquise Brown,29764936,CPT,11100,DAL@ARI 09/24/2023 04:25PM ET,ARI,13.05
QB,Dak Prescott (29764980),Dak Prescott,29764980,FLEX,11000,DAL@ARI 09/24/2023 04:25PM ET,DAL,12.96
RB,James Conner (29764981),James Conner,29764981,FLEX,9800,DAL@ARI 09/24/2023 04:25PM ET,ARI,15.8
QB,Joshua Dobbs (29764982),Joshua Dobbs,29764982,FLEX,9600,DAL@ARI 09/24/2023 04:25PM ET,ARI,14.1
DST,Cowboys  (29764937),Cowboys ,29764937,CPT,9300,DAL@ARI 09/24/2023 04:25PM ET,DAL,26
QB,Jeff Driskel (29764938),Jeff Driskel,29764938,CPT,9000,DAL@ARI 09/24/2023 04:25PM ET,ARI,0
QB,Trey Lance (29764939),Trey Lance,29764939,CPT,9000,DAL@ARI 09/24/2023 04:25PM ET,DAL,0
