Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Patrick Mahomes (29765117),Patrick Mahomes,29765117,CPT,18900,CHI@KC 09/24/2023 04:25PM ET,KC,22.87
TE,Travis Kelce (29765118),Travis Kelce,29765118,CPT,17700,CHI@KC 09/24/2023 04:25PM ET,KC,12.6
QB,Justin Fields (29765119),Justin Fields,29765119,CPT,17400,CHI@KC 09/24/2023 04:25PM ET,CHI,16.64
WR,DJ Moore (29765120),DJ Moore,29765120,CPT,13500,CHI@KC 09/24/2023 04:25PM ET,CHI,11.95
QB,Patrick Mahomes (29765170),Patrick Mahomes,29765170,FLEX,12600,CHI@KC 09/24/2023 04:25PM ET,KC,22.87
RB,Isiah Pacheco (29765121),Isiah Pacheco,29765121,CPT,12300,CHI@KC 09/24/2023 04:25PM ET,KC,8.7
TE,Travis Kelce (29765171),Travis Kelce,29765171,FLEX,11800,CHI@KC 09/24/2023 04:25PM ET,KC,12.6
QB,Justin Fields (29765172),Justin Fields,29765172,FLEX,11600,CHI@KC 09/24/2023 04:25PM ET,CHI,16.64
RB,Khalil Herbert (29765122),Khalil Herbert,29765122,CPT,10500,CHI@KC 09/24/2023 04:25PM ET,CHI,9.1
WR,Kadarius Toney (29765123),Kadarius Toney,29765123,CPT,9600,CHI@KC 09/24/2023 04:25PM ET,KC,4.9
WR,Skyy Moore (29765124),Skyy Moore,29765124,CPT,9300,CHI@KC 09/24/2023 04:25PM ET,KC,8.2
WR,DJ Moore (29765173),DJ Moore,29765173,FLEX,9000,CHI@KC 09/24/2023 04:25PM ET,CHI,11.95
QB,Blaine Gabbert (29765125),Blaine Gabbert,29765125,CPT,9000,CHI@KC 09/24/2023 04:25PM ET,KC,0
QB,Chris Oladokun (29765126),Chris Oladokun,29765126,CPT,9000,CHI@KC 09/24/2023 04:25PM ET,KC,0
QB,Tyson Bagent (29765127),Tyson Bagent,29765127,CPT,9000,CHI@KC 09/24/2023 04:25PM ET,CHI,0
QB,Nathan Peterman (29765128),Nathan Peterman,29765128,CPT,9000,CHI@KC 09/24/2023 04:25PM ET,CHI,0
WR,Darnell Mooney (29765129),Darnell Mooney,29765129,CPT,8700,CHI@KC 09/24/2023 04:25PM ET,CHI,7.65
RB,Isiah Pacheco (29765174),Isiah Pacheco,29765174,FLEX,8200,CHI@KC 09/24/2023 04:25PM ET,KC,8.7
DST,Chiefs  (29765130),Chiefs ,29765130,CPT,8100,CHI@KC 09/24/2023 04:25PM ET,KC,7
RB,Roschon Johnson (29765131),Roschon Johnson,29765131,CPT,7800,CHI@KC 09/24/2023 04:25PM ET,CHI,11.85
TE,Cole Kmet (29765132),Cole Kmet,29765132,CPT,7500,CHI@KC 09/24/2023 04:25PM ET,CHI,8.6
WR,Marquez Valdes-Scantling (29765133),Marquez Valdes-Scantling,29765133,CPT,7200,CHI@KC 09/24/2023 04:25PM ET,KC,5.05
RB,Khalil Herbert (29765175),Khalil Herbert,29765175,FLEX,7000,CHI@KC 09/24/2023 04:25PM ET,CHI,9.1
RB,Jerick McKinnon (29765134),Jerick McKinnon,29765134,CPT,6900,CHI@KC 09/24/2023 04:25PM ET,KC,3.6
WR,Rashee Rice (29765135),Rashee Rice,29765135,CPT,6600,CHI@KC 09/24/2023 04:25PM ET,KC,7.8
WR,Kadarius Toney (29765176),Kadarius Toney,29765176,FLEX,6400,CHI@KC 09/24/2023 04:25PM ET,KC,4.9
K,Harrison Butker (29765136),Harrison Butker,29765136,CPT,6300,CHI@KC 09/24/2023 04:25PM ET,KC,6.5
WR,Skyy Moore (29765177),Skyy Moore,29765177,FLEX,6200,CHI@KC 09/24/2023 04:25PM ET,KC,8.2
QB,Blaine Gabbert (29765178),Blaine Gabbert,29765178,FLEX,6000,CHI@KC 09/24/2023 04:25PM ET,KC,0
