Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Josh Allen (29436611),Josh Allen,29436611,CPT,17100,BUF@NYJ 09/11/2023 08:15PM ET,BUF,26.60
WR,Stefon Diggs (29436612),Stefon Diggs,29436612,CPT,15900,BUF@NYJ 09/11/2023 08:15PM ET,BUF,20.36
WR,Garrett Wilson (29436613),Garrett Wilson,29436613,CPT,15600,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,13.28
QB,Aaron Rodgers (29436614),Aaron Rodgers,29436614,CPT,14700,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,15.01
RB,Breece Hall (29436615),Breece Hall,29436615,CPT,12300,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,17.44
RB,James Cook (29436616),James Cook,29436616,CPT,12000,BUF@NYJ 09/11/2023 08:15PM ET,BUF,6.55
RB,Dalvin Cook (29436617),Dalvin Cook,29436617,CPT,11700,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,14.49
QB,Josh Allen (29436659),Josh Allen,29436659,FLEX,11400,BUF@NYJ 09/11/2023 08:15PM ET,BUF,26.60
WR,Gabe Davis (29436618),Gabe Davis,29436618,CPT,10800,BUF@NYJ 09/11/2023 08:15PM ET,BUF,12.19
WR,Stefon Diggs (29436660),Stefon Diggs,29436660,FLEX,10600,BUF@NYJ 09/11/2023 08:15PM ET,BUF,20.36
WR,Garrett Wilson (29436661),Garrett Wilson,29436661,FLEX,10400,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,13.28
QB,Aaron Rodgers (29436662),Aaron Rodgers,29436662,FLEX,9800,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,15.01
WR,Allen Lazard (29436619),Allen Lazard,29436619,CPT,9600,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,11.85
QB,Tim Boyle (29436620),Tim Boyle,29436620,CPT,9000,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,-0.88
QB,Zach Wilson (29436621),Zach Wilson,29436621,CPT,9000,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,12.55
QB,Kyle Allen (29436622),Kyle Allen,29436622,CPT,9000,BUF@NYJ 09/11/2023 08:15PM ET,BUF,10.47
QB,Shane Buechele (29436623),Shane Buechele,29436623,CPT,9000,BUF@NYJ 09/11/2023 08:15PM ET,BUF,0
RB,Breece Hall (29436663),Breece Hall,29436663,FLEX,8200,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,17.44
RB,Damien Harris (29436624),Damien Harris,29436624,CPT,8100,BUF@NYJ 09/11/2023 08:15PM ET,BUF,8.26
RB,James Cook (29436664),James Cook,29436664,FLEX,8000,BUF@NYJ 09/11/2023 08:15PM ET,BUF,6.55
RB,Dalvin Cook (29436665),Dalvin Cook,29436665,FLEX,7800,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,14.49
TE,Dalton Kincaid (29436625),Dalton Kincaid,29436625,CPT,7500,BUF@NYJ 09/11/2023 08:15PM ET,BUF,0
WR,Gabe Davis (29436666),Gabe Davis,29436666,FLEX,7200,BUF@NYJ 09/11/2023 08:15PM ET,BUF,12.19
TE,Tyler Conklin (29436626),Tyler Conklin,29436626,CPT,7200,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,7.74
TE,Dawson Knox (29436627),Dawson Knox,29436627,CPT,6600,BUF@NYJ 09/11/2023 08:15PM ET,BUF,9.31
WR,Allen Lazard (29436667),Allen Lazard,29436667,FLEX,6400,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,11.85
K,Tyler Bass (29436628),Tyler Bass,29436628,CPT,6300,BUF@NYJ 09/11/2023 08:15PM ET,BUF,8.72
QB,Tim Boyle (29436668),Tim Boyle,29436668,FLEX,6000,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,-0.88
QB,Zach Wilson (29436669),Zach Wilson,29436669,FLEX,6000,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,12.55
QB,Kyle Allen (29436670),Kyle Allen,29436670,FLEX,6000,BUF@NYJ 09/11/2023 08:15PM ET,BUF,10.47
QB,Shane Buechele (29436671),Shane Buechele,29436671,FLEX,6000,BUF@NYJ 09/11/2023 08:15PM ET,BUF,0
K,Greg Zuerlein (29436629),Greg Zuerlein,29436629,CPT,6000,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,8.18
DST,Bills  (29436630),Bills ,29436630,CPT,5700,BUF@NYJ 09/11/2023 08:15PM ET,BUF,8.72
RB,Damien Harris (29436672),Damien Harris,29436672,FLEX,5400,BUF@NYJ 09/11/2023 08:15PM ET,BUF,8.26
DST,Jets  (29436631),Jets ,29436631,CPT,5400,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,6.94
WR,Randall Cobb (29436632),Randall Cobb,29436632,CPT,5100,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,6.28
TE,Dalton Kincaid (29436673),Dalton Kincaid,29436673,FLEX,5000,BUF@NYJ 09/11/2023 08:15PM ET,BUF,0
TE,Tyler Conklin (29436674),Tyler Conklin,29436674,FLEX,4800,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,7.74
WR,Mecole Hardman Jr. (29436633),Mecole Hardman Jr.,29436633,CPT,4500,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,10.83
TE,Dawson Knox (29436675),Dawson Knox,29436675,FLEX,4400,BUF@NYJ 09/11/2023 08:15PM ET,BUF,9.31
K,Tyler Bass (29436676),Tyler Bass,29436676,FLEX,4200,BUF@NYJ 09/11/2023 08:15PM ET,BUF,8.72
K,Greg Zuerlein (29436677),Greg Zuerlein,29436677,FLEX,4000,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,8.18
DST,Bills  (29436678),Bills ,29436678,FLEX,3800,BUF@NYJ 09/11/2023 08:15PM ET,BUF,8.72
DST,Jets  (29436679),Jets ,29436679,FLEX,3600,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,6.94
WR,Khalil Shakir (29436634),Khalil Shakir,29436634,CPT,3600,BUF@NYJ 09/11/2023 08:15PM ET,BUF,3.01
WR,Randall Cobb (29436680),Randall Cobb,29436680,FLEX,3400,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,6.28
WR,Mecole Hardman Jr. (29436681),Mecole Hardman Jr.,29436681,FLEX,3000,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,10.83
RB,Michael Carter (29436635),Michael Carter,29436635,CPT,3000,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,7.94
WR,Khalil Shakir (29436682),Khalil Shakir,29436682,FLEX,2400,BUF@NYJ 09/11/2023 08:15PM ET,BUF,3.01
RB,Michael Carter (29436683),Michael Carter,29436683,FLEX,2000,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,7.94
RB,Israel Abanikanda (29436636),Israel Abanikanda,29436636,CPT,1800,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,0
RB,Latavius Murray (29436637),Latavius Murray,29436637,CPT,1500,BUF@NYJ 09/11/2023 08:15PM ET,BUF,12.32
RB,Israel Abanikanda (29436684),Israel Abanikanda,29436684,FLEX,1200,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,0
TE,C.J. Uzomah (29436638),C.J. Uzomah,29436638,CPT,1200,BUF@NYJ 09/11/2023 08:15PM ET,NYJ,3.75
