Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Tony Pollard (29929710),Tony Pollard,29929710,CPT,16800,NE@DAL 10/01/2023 04:25PM ET,DAL,20.07
WR,CeeDee Lamb (29929711),CeeDee Lamb,29929711,CPT,16200,NE@DAL 10/01/2023 04:25PM ET,DAL,16.73
QB,Dak Prescott (29929712),Dak Prescott,29929712,CPT,14700,NE@DAL 10/01/2023 04:25PM ET,DAL,13.76
RB,Rhamondre Stevenson (29929713),Rhamondre Stevenson,29929713,CPT,13800,NE@DAL 10/01/2023 04:25PM ET,NE,12.37
QB,Mac Jones (29929714),Mac Jones,29929714,CPT,13500,NE@DAL 10/01/2023 04:25PM ET,NE,18.74
RB,Tony Pollard (29929759),Tony Pollard,29929759,FLEX,11200,NE@DAL 10/01/2023 04:25PM ET,DAL,20.07
WR,CeeDee Lamb (29929760),CeeDee Lamb,29929760,FLEX,10800,NE@DAL 10/01/2023 04:25PM ET,DAL,16.73
WR,Kendrick Bourne (29929715),Kendrick Bourne,29929715,CPT,10800,NE@DAL 10/01/2023 04:25PM ET,NE,13.3
TE,Hunter Henry (29929716),Hunter Henry,29929716,CPT,9900,NE@DAL 10/01/2023 04:25PM ET,NE,12.5
QB,Dak Prescott (29929761),Dak Prescott,29929761,FLEX,9800,NE@DAL 10/01/2023 04:25PM ET,DAL,13.76
DST,Cowboys  (29929717),Cowboys ,29929717,CPT,9600,NE@DAL 10/01/2023 04:25PM ET,DAL,17.67
WR,Brandin Cooks (29929718),Brandin Cooks,29929718,CPT,9300,NE@DAL 10/01/2023 04:25PM ET,DAL,3.95
RB,Rhamondre Stevenson (29929762),Rhamondre Stevenson,29929762,FLEX,9200,NE@DAL 10/01/2023 04:25PM ET,NE,12.37
QB,Mac Jones (29929763),Mac Jones,29929763,FLEX,9000,NE@DAL 10/01/2023 04:25PM ET,NE,18.74
QB,Bailey Zappe (29929719),Bailey Zappe,29929719,CPT,9000,NE@DAL 10/01/2023 04:25PM ET,NE,0
QB,Malik Cunningham (29929720),Malik Cunningham,29929720,CPT,9000,NE@DAL 10/01/2023 04:25PM ET,NE,0
QB,Trey Lance (29929721),Trey Lance,29929721,CPT,9000,NE@DAL 10/01/2023 04:25PM ET,DAL,0
QB,Will Grier (29929722),Will Grier,29929722,CPT,9000,NE@DAL 10/01/2023 04:25PM ET,NE,0
QB,Cooper Rush (29929723),Cooper Rush,29929723,CPT,9000,NE@DAL 10/01/2023 04:25PM ET,DAL,0
WR,DeVante Parker (29929724),DeVante Parker,29929724,CPT,8700,NE@DAL 10/01/2023 04:25PM ET,NE,7.8
WR,Michael Gallup (29929725),Michael Gallup,29929725,CPT,8400,NE@DAL 10/01/2023 04:25PM ET,DAL,6.17
TE,Jake Ferguson (29929726),Jake Ferguson,29929726,CPT,7800,NE@DAL 10/01/2023 04:25PM ET,DAL,7.67
RB,Ezekiel Elliott (29929727),Ezekiel Elliott,29929727,CPT,7500,NE@DAL 10/01/2023 04:25PM ET,NE,6.43
WR,Kendrick Bourne (29929764),Kendrick Bourne,29929764,FLEX,7200,NE@DAL 10/01/2023 04:25PM ET,NE,13.3
K,Brandon Aubrey (29929728),Brandon Aubrey,29929728,CPT,7200,NE@DAL 10/01/2023 04:25PM ET,DAL,13
TE,Hunter Henry (29929765),Hunter Henry,29929765,FLEX,6600,NE@DAL 10/01/2023 04:25PM ET,NE,12.5
K,Chad Ryland (29929729),Chad Ryland,29929729,CPT,6600,NE@DAL 10/01/2023 04:25PM ET,NE,6
DST,Cowboys  (29929766),Cowboys ,29929766,FLEX,6400,NE@DAL 10/01/2023 04:25PM ET,DAL,17.67
WR,JuJu Smith-Schuster (29929730),JuJu Smith-Schuster,29929730,CPT,6300,NE@DAL 10/01/2023 04:25PM ET,NE,5.53
WR,Brandin Cooks (29929767),Brandin Cooks,29929767,FLEX,6200,NE@DAL 10/01/2023 04:25PM ET,DAL,3.95
QB,Bailey Zappe (29929768),Bailey Zappe,29929768,FLEX,6000,NE@DAL 10/01/2023 04:25PM ET,NE,0
QB,Malik Cunningham (29929769),Malik Cunningham,29929769,FLEX,6000,NE@DAL 10/01/2023 04:25PM ET,NE,0
QB,Trey Lance (29929770),Trey Lance,29929770,FLEX,6000,NE@DAL 10/01/2023 04:25PM ET,DAL,0
QB,Will Grier (29929771),Will Grier,29929771,FLEX,6000,NE@DAL 10/01/2023 04:25PM ET,NE,0
QB,Cooper Rush (29929772),Cooper Rush,29929772,FLEX,6000,NE@DAL 10/01/2023 04:25PM ET,DAL,0
WR,DeVante Parker (29929773),DeVante Parker,29929773,FLEX,5800,NE@DAL 10/01/2023 04:25PM ET,NE,7.8
WR,Michael Gallup (29929774),Michael Gallup,29929774,FLEX,5600,NE@DAL 10/01/2023 04:25PM ET,DAL,6.17
DST,Patriots  (29929731),Patriots ,29929731,CPT,5400,NE@DAL 10/01/2023 04:25PM ET,NE,6.67
TE,Jake Ferguson (29929775),Jake Ferguson,29929775,FLEX,5200,NE@DAL 10/01/2023 04:25PM ET,DAL,7.67
RB,Ezekiel Elliott (29929776),Ezekiel Elliott,29929776,FLEX,5000,NE@DAL 10/01/2023 04:25PM ET,NE,6.43
K,Brandon Aubrey (29929777),Brandon Aubrey,29929777,FLEX,4800,NE@DAL 10/01/2023 04:25PM ET,DAL,13
RB,Rico Dowdle (29929732),Rico Dowdle,29929732,CPT,4800,NE@DAL 10/01/2023 04:25PM ET,DAL,7.1
K,Chad Ryland (29929778),Chad Ryland,29929778,FLEX,4400,NE@DAL 10/01/2023 04:25PM ET,NE,6
WR,JuJu Smith-Schuster (29929779),JuJu Smith-Schuster,29929779,FLEX,4200,NE@DAL 10/01/2023 04:25PM ET,NE,5.53
TE,Mike Gesicki (29929733),Mike Gesicki,29929733,CPT,3900,NE@DAL 10/01/2023 04:25PM ET,NE,5.9
DST,Patriots  (29929780),Patriots ,29929780,FLEX,3600,NE@DAL 10/01/2023 04:25PM ET,NE,6.67
RB,Rico Dowdle (29929781),Rico Dowdle,29929781,FLEX,3200,NE@DAL 10/01/2023 04:25PM ET,DAL,7.1
RB,Deuce Vaughn (29929734),Deuce Vaughn,29929734,CPT,3000,NE@DAL 10/01/2023 04:25PM ET,DAL,2.33
TE,Mike Gesicki (29929782),Mike Gesicki,29929782,FLEX,2600,NE@DAL 10/01/2023 04:25PM ET,NE,5.9
TE,Pharaoh Brown (29929735),Pharaoh Brown,29929735,CPT,2400,NE@DAL 10/01/2023 04:25PM ET,NE,5.03
RB,Deuce Vaughn (29929783),Deuce Vaughn,29929783,FLEX,2000,NE@DAL 10/01/2023 04:25PM ET,DAL,2.33
WR,Demario Douglas (29929736),Demario Douglas,29929736,CPT,1800,NE@DAL 10/01/2023 04:25PM ET,NE,4.63
TE,Pharaoh Brown (29929784),Pharaoh Brown,29929784,FLEX,1600,NE@DAL 10/01/2023 04:25PM ET,NE,5.03
WR,Jalen Tolbert (29929737),Jalen Tolbert,29929737,CPT,1500,NE@DAL 10/01/2023 04:25PM ET,DAL,1.6
WR,Demario Douglas (29929785),Demario Douglas,29929785,FLEX,1200,NE@DAL 10/01/2023 04:25PM ET,NE,4.63
WR,Ty Montgomery II (29929738),Ty Montgomery II,29929738,CPT,1200,NE@DAL 10/01/2023 04:25PM ET,NE,1.2
WR,Jalen Tolbert (29929786),Jalen Tolbert,29929786,FLEX,1000,NE@DAL 10/01/2023 04:25PM ET,DAL,1.6
TE,Peyton Hendershot (29929739),Peyton Hendershot,29929739,CPT,900,NE@DAL 10/01/2023 04:25PM ET,DAL,0.43
WR,Ty Montgomery II (29929787),Ty Montgomery II,29929787,FLEX,800,NE@DAL 10/01/2023 04:25PM ET,NE,1.2
TE,Peyton Hendershot (29929788),Peyton Hendershot,29929788,FLEX,600,NE@DAL 10/01/2023 04:25PM ET,DAL,0.43
TE,Luke Schoonmaker (29929740),Luke Schoonmaker,29929740,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,2.37
WR,David Durden (29929741),David Durden,29929741,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,0
WR,KaVontae Turpin (29929742),KaVontae Turpin,29929742,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,4.33
WR,Jalen Reagor (29929743),Jalen Reagor,29929743,CPT,300,NE@DAL 10/01/2023 04:25PM ET,NE,0
RB,Malik Davis (29929744),Malik Davis,29929744,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,0
RB,Hunter Luepke (29929745),Hunter Luepke,29929745,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,1.03
WR,T.J. Luther (29929746),T.J. Luther,29929746,CPT,300,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Jalen Cropper (29929747),Jalen Cropper,29929747,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,0
TE,Princeton Fant (29929748),Princeton Fant,29929748,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,0
WR,Tyron Billy-Johnson (29929749),Tyron Billy-Johnson,29929749,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,0
TE,Sean McKeon (29929750),Sean McKeon,29929750,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,0
TE,Matt Sokol (29929751),Matt Sokol,29929751,CPT,300,NE@DAL 10/01/2023 04:25PM ET,NE,0
RB,Kevin Harris (29929752),Kevin Harris,29929752,CPT,300,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Tre Nixon (29929753),Tre Nixon,29929753,CPT,300,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Tyquan Thornton (29929754),Tyquan Thornton,29929754,CPT,300,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Jalen Brooks (29929755),Jalen Brooks,29929755,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,0
WR,Matthew Slater (29929756),Matthew Slater,29929756,CPT,300,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Kayshon Boutte (29929757),Kayshon Boutte,29929757,CPT,300,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,John Stephens Jr. (29929758),John Stephens Jr.,29929758,CPT,300,NE@DAL 10/01/2023 04:25PM ET,DAL,0
TE,Luke Schoonmaker (29929789),Luke Schoonmaker,29929789,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,2.37
WR,David Durden (29929790),David Durden,29929790,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,0
WR,KaVontae Turpin (29929791),KaVontae Turpin,29929791,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,4.33
WR,Jalen Reagor (29929792),Jalen Reagor,29929792,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,NE,0
RB,Malik Davis (29929793),Malik Davis,29929793,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,0
RB,Hunter Luepke (29929794),Hunter Luepke,29929794,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,1.03
WR,T.J. Luther (29929795),T.J. Luther,29929795,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Jalen Cropper (29929796),Jalen Cropper,29929796,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,0
TE,Princeton Fant (29929797),Princeton Fant,29929797,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,0
WR,Tyron Billy-Johnson (29929798),Tyron Billy-Johnson,29929798,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,0
TE,Sean McKeon (29929799),Sean McKeon,29929799,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,0
TE,Matt Sokol (29929800),Matt Sokol,29929800,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,NE,0
RB,Kevin Harris (29929801),Kevin Harris,29929801,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Tre Nixon (29929802),Tre Nixon,29929802,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Tyquan Thornton (29929803),Tyquan Thornton,29929803,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Jalen Brooks (29929804),Jalen Brooks,29929804,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,0
WR,Matthew Slater (29929805),Matthew Slater,29929805,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,Kayshon Boutte (29929806),Kayshon Boutte,29929806,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,NE,0
WR,John Stephens Jr. (29929807),John Stephens Jr.,29929807,FLEX,200,NE@DAL 10/01/2023 04:25PM ET,DAL,0
