Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Lamar Jackson (30073875),Lamar Jackson,30073875,CPT,20100,BAL@PIT 10/08/2023 01:00PM ET,BAL,23.19
QB,Kenny Pickett (30073876),Kenny Pickett,30073876,CPT,15000,BAL@PIT 10/08/2023 01:00PM ET,PIT,11.48
TE,Mark Andrews (30073877),Mark Andrews,30073877,CPT,14100,BAL@PIT 10/08/2023 01:00PM ET,BAL,16
QB,Mitch Trubisky (30073878),Mitch Trubisky,30073878,CPT,13500,BAL@PIT 10/08/2023 01:00PM ET,PIT,0.72
QB,Lamar Jackson (30073928),Lamar Jackson,30073928,FLEX,13400,BAL@PIT 10/08/2023 01:00PM ET,BAL,23.19
WR,Zay Flowers (30073879),Zay Flowers,30073879,CPT,13200,BAL@PIT 10/08/2023 01:00PM ET,BAL,12.38
WR,George Pickens (30073880),George Pickens,30073880,CPT,12300,BAL@PIT 10/08/2023 01:00PM ET,PIT,12.82
RB,Gus Edwards (30073881),Gus Edwards,30073881,CPT,12000,BAL@PIT 10/08/2023 01:00PM ET,BAL,7.35
RB,Najee Harris (30073882),Najee Harris,30073882,CPT,11100,BAL@PIT 10/08/2023 01:00PM ET,PIT,7.1
WR,Rashod Bateman (30073883),Rashod Bateman,30073883,CPT,10800,BAL@PIT 10/08/2023 01:00PM ET,BAL,4.3
QB,Kenny Pickett (30073929),Kenny Pickett,30073929,FLEX,10000,BAL@PIT 10/08/2023 01:00PM ET,PIT,11.48
DST,Ravens  (30073884),Ravens ,30073884,CPT,9900,BAL@PIT 10/08/2023 01:00PM ET,BAL,9.5
WR,Odell Beckham Jr. (30073885),Odell Beckham Jr.,30073885,CPT,9600,BAL@PIT 10/08/2023 01:00PM ET,BAL,5.8
TE,Mark Andrews (30073930),Mark Andrews,30073930,FLEX,9400,BAL@PIT 10/08/2023 01:00PM ET,BAL,16
QB,Mitch Trubisky (30073931),Mitch Trubisky,30073931,FLEX,9000,BAL@PIT 10/08/2023 01:00PM ET,PIT,0.72
