Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Justin Jefferson (29890766),Justin Jefferson,29890766,CPT,18300,MIN@CAR 10/01/2023 01:00PM ET,MIN,28.93
QB,Kirk Cousins (29890767),Kirk Cousins,29890767,CPT,16200,MIN@CAR 10/01/2023 01:00PM ET,MIN,28.23
QB,Bryce Young (29890768),Bryce Young,29890768,CPT,14100,MIN@CAR 10/01/2023 01:00PM ET,CAR,12.03
QB,Andy Dalton (29890769),Andy Dalton,29890769,CPT,13800,MIN@CAR 10/01/2023 01:00PM ET,CAR,13.27
TE,T.J. Hockenson (29890770),T.J. Hockenson,29890770,CPT,13500,MIN@CAR 10/01/2023 01:00PM ET,MIN,17.3
WR,Adam Thielen (29890771),Adam Thielen,29890771,CPT,12900,MIN@CAR 10/01/2023 01:00PM ET,CAR,19.37
WR,Justin Jefferson (29890816),Justin Jefferson,29890816,FLEX,12200,MIN@CAR 10/01/2023 01:00PM ET,MIN,28.93
RB,Alexander Mattison (29890772),Alexander Mattison,29890772,CPT,11700,MIN@CAR 10/01/2023 01:00PM ET,MIN,12.27
RB,Miles Sanders (29890773),Miles Sanders,29890773,CPT,11400,MIN@CAR 10/01/2023 01:00PM ET,CAR,12.57
QB,Kirk Cousins (29890817),Kirk Cousins,29890817,FLEX,10800,MIN@CAR 10/01/2023 01:00PM ET,MIN,28.23
WR,Jordan Addison (29890774),Jordan Addison,29890774,CPT,10800,MIN@CAR 10/01/2023 01:00PM ET,MIN,14.5
QB,Bryce Young (29890818),Bryce Young,29890818,FLEX,9400,MIN@CAR 10/01/2023 01:00PM ET,CAR,12.03
WR,K.J. Osborn (29890775),K.J. Osborn,29890775,CPT,9300,MIN@CAR 10/01/2023 01:00PM ET,MIN,9.7
QB,Andy Dalton (29890819),Andy Dalton,29890819,FLEX,9200,MIN@CAR 10/01/2023 01:00PM ET,CAR,13.27
TE,T.J. Hockenson (29890820),T.J. Hockenson,29890820,FLEX,9000,MIN@CAR 10/01/2023 01:00PM ET,MIN,17.3
QB,Jake Luton (29890776),Jake Luton,29890776,CPT,9000,MIN@CAR 10/01/2023 01:00PM ET,CAR,0
