Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Mike Evans (29889627),Mike Evans,29889627,CPT,16200,TB@NO 10/01/2023 01:00PM ET,TB,22.57
WR,Chris Olave (29889628),Chris Olave,29889628,CPT,15900,TB@NO 10/01/2023 01:00PM ET,NO,19.4
QB,Derek Carr (29889629),Derek Carr,29889629,CPT,15000,TB@NO 10/01/2023 01:00PM ET,NO,11.48
QB,Jameis Winston (29889630),Jameis Winston,29889630,CPT,14700,TB@NO 10/01/2023 01:00PM ET,NO,4.04
QB,Baker Mayfield (29889631),Baker Mayfield,29889631,CPT,14400,TB@NO 10/01/2023 01:00PM ET,TB,16.15
WR,Chris Godwin (29889632),Chris Godwin,29889632,CPT,13800,TB@NO 10/01/2023 01:00PM ET,TB,9.7
RB,Alvin Kamara (29889633),Alvin Kamara,29889633,CPT,13200,TB@NO 10/01/2023 01:00PM ET,NO,0
WR,Michael Thomas (29889634),Michael Thomas,29889634,CPT,11400,TB@NO 10/01/2023 01:00PM ET,NO,11.53
WR,Mike Evans (29889679),Mike Evans,29889679,FLEX,10800,TB@NO 10/01/2023 01:00PM ET,TB,22.57
WR,Chris Olave (29889680),Chris Olave,29889680,FLEX,10600,TB@NO 10/01/2023 01:00PM ET,NO,19.4
RB,Rachaad White (29889635),Rachaad White,29889635,CPT,10200,TB@NO 10/01/2023 01:00PM ET,TB,12.13
QB,Derek Carr (29889681),Derek Carr,29889681,FLEX,10000,TB@NO 10/01/2023 01:00PM ET,NO,11.48
QB,Jameis Winston (29889682),Jameis Winston,29889682,FLEX,9800,TB@NO 10/01/2023 01:00PM ET,NO,4.04
QB,Baker Mayfield (29889683),Baker Mayfield,29889683,FLEX,9600,TB@NO 10/01/2023 01:00PM ET,TB,16.15
TE,Taysom Hill (29889636),Taysom Hill,29889636,CPT,9600,TB@NO 10/01/2023 01:00PM ET,NO,4.07
WR,Chris Godwin (29889684),Chris Godwin,29889684,FLEX,9200,TB@NO 10/01/2023 01:00PM ET,TB,9.7
QB,John Wolford (29889637),John Wolford,29889637,CPT,9000,TB@NO 10/01/2023 01:00PM ET,TB,0
QB,Jake Haener (29889638),Jake Haener,29889638,CPT,9000,TB@NO 10/01/2023 01:00PM ET,NO,0
QB,Kyle Trask (29889639),Kyle Trask,29889639,CPT,9000,TB@NO 10/01/2023 01:00PM ET,TB,0
RB,Alvin Kamara (29889685),Alvin Kamara,29889685,FLEX,8800,TB@NO 10/01/2023 01:00PM ET,NO,0
DST,Buccaneers  (29889640),Buccaneers ,29889640,CPT,7800,TB@NO 10/01/2023 01:00PM ET,TB,10.33
WR,Michael Thomas (29889686),Michael Thomas,29889686,FLEX,7600,TB@NO 10/01/2023 01:00PM ET,NO,11.53
DST,Saints  (29889641),Saints ,29889641,CPT,7500,TB@NO 10/01/2023 01:00PM ET,NO,9
