Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Derrick Henry (29726487),Derrick Henry,29726487,CPT,17700,TEN@CLE 09/24/2023 01:00PM ET,TEN,16.2
WR,DeAndre Hopkins (29726488),DeAndre Hopkins,29726488,CPT,15900,TEN@CLE 09/24/2023 01:00PM ET,TEN,10.75
QB,Deshaun Watson (29726489),Deshaun Watson,29726489,CPT,15300,TEN@CLE 09/24/2023 01:00PM ET,CLE,18.13
QB,Ryan Tannehill (29726490),Ryan Tannehill,29726490,CPT,14700,TEN@CLE 09/24/2023 01:00PM ET,TEN,13.23
WR,Amari Cooper (29726491),Amari Cooper,29726491,CPT,13500,TEN@CLE 09/24/2023 01:00PM ET,CLE,11.35
RB,Jerome Ford (29726492),Jerome Ford,29726492,CPT,12900,TEN@CLE 09/24/2023 01:00PM ET,CLE,14.85
RB,Derrick Henry (29726438),Derrick Henry,29726438,FLEX,11800,TEN@CLE 09/24/2023 01:00PM ET,TEN,16.2
WR,Elijah Moore (29726493),Elijah Moore,29726493,CPT,10800,TEN@CLE 09/24/2023 01:00PM ET,CLE,8.15
WR,DeAndre Hopkins (29726439),DeAndre Hopkins,29726439,FLEX,10600,TEN@CLE 09/24/2023 01:00PM ET,TEN,10.75
QB,Deshaun Watson (29726440),Deshaun Watson,29726440,FLEX,10200,TEN@CLE 09/24/2023 01:00PM ET,CLE,18.13
QB,Ryan Tannehill (29726441),Ryan Tannehill,29726441,FLEX,9800,TEN@CLE 09/24/2023 01:00PM ET,TEN,13.23
TE,David Njoku (29726494),David Njoku,29726494,CPT,9600,TEN@CLE 09/24/2023 01:00PM ET,CLE,6.1
WR,Amari Cooper (29726442),Amari Cooper,29726442,FLEX,9000,TEN@CLE 09/24/2023 01:00PM ET,CLE,11.35
QB,Dorian Thompson-Robinson (29726495),Dorian Thompson-Robinson,29726495,CPT,9000,TEN@CLE 09/24/2023 01:00PM ET,CLE,0
QB,P.J. Walker (29726496),P.J. Walker,29726496,CPT,9000,TEN@CLE 09/24/2023 01:00PM ET,CLE,0
QB,Will Levis (29726497),Will Levis,29726497,CPT,9000,TEN@CLE 09/24/2023 01:00PM ET,TEN,0
QB,Malik Willis (29726498),Malik Willis,29726498,CPT,9000,TEN@CLE 09/24/2023 01:00PM ET,TEN,0
RB,Jerome Ford (29726443),Jerome Ford,29726443,FLEX,8600,TEN@CLE 09/24/2023 01:00PM ET,CLE,14.85
