Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Bijan Robinson (29889167),Bijan Robinson,29889167,CPT,16500,ATL@JAX 10/01/2023 09:30AM ET,ATL,18.17
RB,Travis Etienne Jr. (29889168),Travis Etienne Jr.,29889168,CPT,15900,ATL@JAX 10/01/2023 09:30AM ET,JAX,15.13
QB,Trevor Lawrence (29889169),Trevor Lawrence,29889169,CPT,15000,ATL@JAX 10/01/2023 09:30AM ET,JAX,14.78
WR,Calvin Ridley (29889170),Calvin Ridley,29889170,CPT,14400,ATL@JAX 10/01/2023 09:30AM ET,JAX,13.1
QB,Desmond Ridder (29889171),Desmond Ridder,29889171,CPT,13200,ATL@JAX 10/01/2023 09:30AM ET,ATL,12.87
WR,Christian Kirk (29889172),Christian Kirk,29889172,CPT,12000,ATL@JAX 10/01/2023 09:30AM ET,JAX,14.09
RB,Bijan Robinson (29889220),Bijan Robinson,29889220,FLEX,11000,ATL@JAX 10/01/2023 09:30AM ET,ATL,18.17
TE,Evan Engram (29889173),Evan Engram,29889173,CPT,10800,ATL@JAX 10/01/2023 09:30AM ET,JAX,11.77
RB,Travis Etienne Jr. (29889221),Travis Etienne Jr.,29889221,FLEX,10600,ATL@JAX 10/01/2023 09:30AM ET,JAX,15.13
WR,Drake London (29889174),Drake London,29889174,CPT,10200,ATL@JAX 10/01/2023 09:30AM ET,ATL,7.93
QB,Trevor Lawrence (29889222),Trevor Lawrence,29889222,FLEX,10000,ATL@JAX 10/01/2023 09:30AM ET,JAX,14.78
WR,Calvin Ridley (29889223),Calvin Ridley,29889223,FLEX,9600,ATL@JAX 10/01/2023 09:30AM ET,JAX,13.1
RB,Tyler Allgeier (29889175),Tyler Allgeier,29889175,CPT,9300,ATL@JAX 10/01/2023 09:30AM ET,ATL,11.37
QB,Nathan Rourke (29889176),Nathan Rourke,29889176,CPT,9000,ATL@JAX 10/01/2023 09:30AM ET,JAX,0
QB,C.J. Beathard (29889177),C.J. Beathard,29889177,CPT,9000,ATL@JAX 10/01/2023 09:30AM ET,JAX,0.36
QB,Logan Woodside (29889178),Logan Woodside,29889178,CPT,9000,ATL@JAX 10/01/2023 09:30AM ET,ATL,0
QB,Taylor Heinicke (29889179),Taylor Heinicke,29889179,CPT,9000,ATL@JAX 10/01/2023 09:30AM ET,ATL,0
QB,Desmond Ridder (29889224),Desmond Ridder,29889224,FLEX,8800,ATL@JAX 10/01/2023 09:30AM ET,ATL,12.87
WR,Zay Jones (29889180),Zay Jones,29889180,CPT,8400,ATL@JAX 10/01/2023 09:30AM ET,JAX,8.25
WR,Christian Kirk (29889225),Christian Kirk,29889225,FLEX,8000,ATL@JAX 10/01/2023 09:30AM ET,JAX,14.09
TE,Kyle Pitts (29889181),Kyle Pitts,29889181,CPT,7800,ATL@JAX 10/01/2023 09:30AM ET,ATL,6.2
DST,Jaguars  (29889182),Jaguars ,29889182,CPT,7500,ATL@JAX 10/01/2023 09:30AM ET,JAX,5
