Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Justin Jefferson (24379165),Justin Jefferson,24379165,CPT,17400,MIN@NO 10/02/2022 09:30AM ET,MIN,19.2
RB,Dalvin Cook (24379166),Dalvin Cook,24379166,CPT,16200,MIN@NO 10/02/2022 09:30AM ET,MIN,12
QB,Kirk Cousins (24379167),Kirk Cousins,24379167,CPT,14400,MIN@NO 10/02/2022 09:30AM ET,MIN,16.41
QB,Jameis Winston (24379168),Jameis Winston,24379168,CPT,14100,MIN@NO 10/02/2022 09:30AM ET,NO,17.31
RB,Alvin Kamara (24379169),Alvin Kamara,24379169,CPT,13800,MIN@NO 10/02/2022 09:30AM ET,NO,7.95
RB,Alexander Mattison (24379170),Alexander Mattison,24379170,CPT,13200,MIN@NO 10/02/2022 09:30AM ET,MIN,6.47
WR,Chris Olave (24379171),Chris Olave,24379171,CPT,12900,MIN@NO 10/02/2022 09:30AM ET,NO,15.93
WR,Michael Thomas (24379172),Michael Thomas,24379172,CPT,11700,MIN@NO 10/02/2022 09:30AM ET,NO,17.03
WR,Justin Jefferson (24379220),Justin Jefferson,24379220,FLEX,11600,MIN@NO 10/02/2022 09:30AM ET,MIN,19.2
WR,Adam Thielen (24379173),Adam Thielen,24379173,CPT,11100,MIN@NO 10/02/2022 09:30AM ET,MIN,11.3
RB,Dalvin Cook (24379221),Dalvin Cook,24379221,FLEX,10800,MIN@NO 10/02/2022 09:30AM ET,MIN,12
QB,Kirk Cousins (24379222),Kirk Cousins,24379222,FLEX,9600,MIN@NO 10/02/2022 09:30AM ET,MIN,16.41
QB,Jameis Winston (24379223),Jameis Winston,24379223,FLEX,9400,MIN@NO 10/02/2022 09:30AM ET,NO,17.31
WR,K.J. Osborn (24379174),K.J. Osborn,24379174,CPT,9300,MIN@NO 10/02/2022 09:30AM ET,MIN,9.07
RB,Alvin Kamara (24379224),Alvin Kamara,24379224,FLEX,9200,MIN@NO 10/02/2022 09:30AM ET,NO,7.95
QB,Taysom Hill (24379175),Taysom Hill,24379175,CPT,9000,MIN@NO 10/02/2022 09:30AM ET,NO,8.35
QB,Jake Luton (24379176),Jake Luton,24379176,CPT,9000,MIN@NO 10/02/2022 09:30AM ET,NO,0
QB,David Blough (24379177),David Blough,24379177,CPT,9000,MIN@NO 10/02/2022 09:30AM ET,MIN,0
QB,Andy Dalton (24379178),Andy Dalton,24379178,CPT,9000,MIN@NO 10/02/2022 09:30AM ET,NO,0
QB,Nick Mullens (24379179),Nick Mullens,24379179,CPT,9000,MIN@NO 10/02/2022 09:30AM ET,MIN,0
RB,Alexander Mattison (24379225),Alexander Mattison,24379225,FLEX,8800,MIN@NO 10/02/2022 09:30AM ET,MIN,6.47
WR,Chris Olave (24379226),Chris Olave,24379226,FLEX,8600,MIN@NO 10/02/2022 09:30AM ET,NO,15.93
WR,Jarvis Landry (24379180),Jarvis Landry,24379180,CPT,8400,MIN@NO 10/02/2022 09:30AM ET,NO,10.7
WR,Michael Thomas (24379227),Michael Thomas,24379227,FLEX,7800,MIN@NO 10/02/2022 09:30AM ET,NO,17.03
RB,Mark Ingram II (24379181),Mark Ingram II,24379181,CPT,7800,MIN@NO 10/02/2022 09:30AM ET,NO,5.73
TE,Irv Smith Jr. (24379182),Irv Smith Jr.,24379182,CPT,7500,MIN@NO 10/02/2022 09:30AM ET,MIN,6.6
WR,Adam Thielen (24379228),Adam Thielen,24379228,FLEX,7400,MIN@NO 10/02/2022 09:30AM ET,MIN,11.3
WR,Tre'Quan Smith (24379183),Tre'Quan Smith,24379183,CPT,6900,MIN@NO 10/02/2022 09:30AM ET,NO,17.5
DST,Vikings  (24379184),Vikings ,24379184,CPT,6600,MIN@NO 10/02/2022 09:30AM ET,MIN,7
K,Greg Joseph (24379185),Greg Joseph,24379185,CPT,6300,MIN@NO 10/02/2022 09:30AM ET,MIN,6
WR,K.J. Osborn (24379229),K.J. Osborn,24379229,FLEX,6200,MIN@NO 10/02/2022 09:30AM ET,MIN,9.07
QB,Taysom Hill (24379230),Taysom Hill,24379230,FLEX,6000,MIN@NO 10/02/2022 09:30AM ET,NO,8.35
QB,Jake Luton (24379231),Jake Luton,24379231,FLEX,6000,MIN@NO 10/02/2022 09:30AM ET,NO,0
QB,David Blough (24379232),David Blough,24379232,FLEX,6000,MIN@NO 10/02/2022 09:30AM ET,MIN,0
QB,Andy Dalton (24379233),Andy Dalton,24379233,FLEX,6000,MIN@NO 10/02/2022 09:30AM ET,NO,0
QB,Nick Mullens (24379234),Nick Mullens,24379234,FLEX,6000,MIN@NO 10/02/2022 09:30AM ET,MIN,0
K,Wil Lutz (24379186),Wil Lutz,24379186,CPT,6000,MIN@NO 10/02/2022 09:30AM ET,NO,5.33
WR,Jarvis Landry (24379235),Jarvis Landry,24379235,FLEX,5600,MIN@NO 10/02/2022 09:30AM ET,NO,10.7
RB,Mark Ingram II (24379236),Mark Ingram II,24379236,FLEX,5200,MIN@NO 10/02/2022 09:30AM ET,NO,5.73
DST,Saints  (24379187),Saints ,24379187,CPT,5100,MIN@NO 10/02/2022 09:30AM ET,NO,4.67
TE,Irv Smith Jr. (24379237),Irv Smith Jr.,24379237,FLEX,5000,MIN@NO 10/02/2022 09:30AM ET,MIN,6.6
WR,Tre'Quan Smith (24379238),Tre'Quan Smith,24379238,FLEX,4600,MIN@NO 10/02/2022 09:30AM ET,NO,17.5
TE,Juwan Johnson (24379188),Juwan Johnson,24379188,CPT,4500,MIN@NO 10/02/2022 09:30AM ET,NO,4.77
DST,Vikings  (24379239),Vikings ,24379239,FLEX,4400,MIN@NO 10/02/2022 09:30AM ET,MIN,7
K,Greg Joseph (24379240),Greg Joseph,24379240,FLEX,4200,MIN@NO 10/02/2022 09:30AM ET,MIN,6
K,Wil Lutz (24379241),Wil Lutz,24379241,FLEX,4000,MIN@NO 10/02/2022 09:30AM ET,NO,5.33
DST,Saints  (24379242),Saints ,24379242,FLEX,3400,MIN@NO 10/02/2022 09:30AM ET,NO,4.67
TE,Juwan Johnson (24379243),Juwan Johnson,24379243,FLEX,3000,MIN@NO 10/02/2022 09:30AM ET,NO,4.77
WR,Marquez Callaway (24379189),Marquez Callaway,24379189,CPT,3000,MIN@NO 10/02/2022 09:30AM ET,NO,2.47
RB,Tony Jones Jr. (24379190),Tony Jones Jr.,24379190,CPT,2400,MIN@NO 10/02/2022 09:30AM ET,NO,2
TE,Johnny Mundt (24379191),Johnny Mundt,24379191,CPT,2100,MIN@NO 10/02/2022 09:30AM ET,MIN,4.6
WR,Marquez Callaway (24379244),Marquez Callaway,24379244,FLEX,2000,MIN@NO 10/02/2022 09:30AM ET,NO,2.47
WR,Jalen Reagor (24379192),Jalen Reagor,24379192,CPT,1800,MIN@NO 10/02/2022 09:30AM ET,MIN,1.53
RB,Tony Jones Jr. (24379245),Tony Jones Jr.,24379245,FLEX,1600,MIN@NO 10/02/2022 09:30AM ET,NO,2
RB,C.J. Ham (24379193),C.J. Ham,24379193,CPT,1500,MIN@NO 10/02/2022 09:30AM ET,MIN,1.7
TE,Johnny Mundt (24379246),Johnny Mundt,24379246,FLEX,1400,MIN@NO 10/02/2022 09:30AM ET,MIN,4.6
WR,Jalen Reagor (24379247),Jalen Reagor,24379247,FLEX,1200,MIN@NO 10/02/2022 09:30AM ET,MIN,1.53
RB,C.J. Ham (24379248),C.J. Ham,24379248,FLEX,1000,MIN@NO 10/02/2022 09:30AM ET,MIN,1.7
TE,Adam Trautman (24379194),Adam Trautman,24379194,CPT,900,MIN@NO 10/02/2022 09:30AM ET,NO,0.63
TE,Adam Trautman (24379249),Adam Trautman,24379249,FLEX,600,MIN@NO 10/02/2022 09:30AM ET,NO,0.63
TE,Ben Ellefson (24379195),Ben Ellefson,24379195,CPT,600,MIN@NO 10/02/2022 09:30AM ET,MIN,1.87
TE,Ben Ellefson (24379250),Ben Ellefson,24379250,FLEX,400,MIN@NO 10/02/2022 09:30AM ET,MIN,1.87
WR,Deonte Harty (24379196),Deonte Harty,24379196,CPT,300,MIN@NO 10/02/2022 09:30AM ET,NO,1.65
