Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Josh Allen (24224922),Josh Allen,24224922,CPT,18300,BUF@MIA 09/25/2022 01:00PM ET,BUF,33.08
WR,Stefon Diggs (24224923),Stefon Diggs,24224923,CPT,17400,BUF@MIA 09/25/2022 01:00PM ET,BUF,38.5
WR,Tyreek Hill (24224924),Tyreek Hill,24224924,CPT,16200,BUF@MIA 09/25/2022 01:00PM ET,MIA,31.5
WR,Jaylen Waddle (24224925),Jaylen Waddle,24224925,CPT,15300,BUF@MIA 09/25/2022 01:00PM ET,MIA,30.4
QB,Tua Tagovailoa (24224926),Tua Tagovailoa,24224926,CPT,15000,BUF@MIA 09/25/2022 01:00PM ET,MIA,29.33
QB,Josh Allen (24224973),Josh Allen,24224973,FLEX,12200,BUF@MIA 09/25/2022 01:00PM ET,BUF,33.08
WR,Stefon Diggs (24224974),Stefon Diggs,24224974,FLEX,11600,BUF@MIA 09/25/2022 01:00PM ET,BUF,38.5
WR,Gabe Davis (24224927),Gabe Davis,24224927,CPT,11100,BUF@MIA 09/25/2022 01:00PM ET,BUF,18.8
WR,Tyreek Hill (24224975),Tyreek Hill,24224975,FLEX,10800,BUF@MIA 09/25/2022 01:00PM ET,MIA,31.5
WR,Jaylen Waddle (24224976),Jaylen Waddle,24224976,FLEX,10200,BUF@MIA 09/25/2022 01:00PM ET,MIA,30.4
QB,Tua Tagovailoa (24224977),Tua Tagovailoa,24224977,FLEX,10000,BUF@MIA 09/25/2022 01:00PM ET,MIA,29.33
RB,Devin Singletary (24224928),Devin Singletary,24224928,CPT,9600,BUF@MIA 09/25/2022 01:00PM ET,BUF,6.15
RB,Chase Edmonds (24224929),Chase Edmonds,24224929,CPT,9300,BUF@MIA 09/25/2022 01:00PM ET,MIA,7.8
QB,Case Keenum (24224930),Case Keenum,24224930,CPT,9000,BUF@MIA 09/25/2022 01:00PM ET,BUF,0.2
QB,Matt Barkley (24224931),Matt Barkley,24224931,CPT,9000,BUF@MIA 09/25/2022 01:00PM ET,BUF,0
