Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Austin Ekeler (24762802),Austin Ekeler,24762802,CPT,17100,DEN@LAC 10/17/2022 08:15PM ET,LAC,23.34
QB,Justin Herbert (24762803),Justin Herbert,24762803,CPT,16500,DEN@LAC 10/17/2022 08:15PM ET,LAC,20.76
WR,Mike Williams (24762804),Mike Williams,24762804,CPT,15900,DEN@LAC 10/17/2022 08:15PM ET,LAC,17.64
QB,Russell Wilson (24762805),Russell Wilson,24762805,CPT,15000,DEN@LAC 10/17/2022 08:15PM ET,DEN,16.11
WR,Keenan Allen (24762806),Keenan Allen,24762806,CPT,13800,DEN@LAC 10/17/2022 08:15PM ET,LAC,10.6
WR,Courtland Sutton (24762807),Courtland Sutton,24762807,CPT,12600,DEN@LAC 10/17/2022 08:15PM ET,DEN,16.04
RB,Melvin Gordon III (24762808),Melvin Gordon III,24762808,CPT,12300,DEN@LAC 10/17/2022 08:15PM ET,DEN,8.82
RB,Austin Ekeler (24762748),Austin Ekeler,24762748,FLEX,11400,DEN@LAC 10/17/2022 08:15PM ET,LAC,23.34
QB,Justin Herbert (24762749),Justin Herbert,24762749,FLEX,11000,DEN@LAC 10/17/2022 08:15PM ET,LAC,20.76
WR,Mike Williams (24762750),Mike Williams,24762750,FLEX,10600,DEN@LAC 10/17/2022 08:15PM ET,LAC,17.64
WR,Jerry Jeudy (24762809),Jerry Jeudy,24762809,CPT,10500,DEN@LAC 10/17/2022 08:15PM ET,DEN,10.54
QB,Russell Wilson (24762751),Russell Wilson,24762751,FLEX,10000,DEN@LAC 10/17/2022 08:15PM ET,DEN,16.11
RB,Joshua Kelley (24762810),Joshua Kelley,24762810,CPT,9600,DEN@LAC 10/17/2022 08:15PM ET,LAC,5.8
RB,Sony Michel (24762811),Sony Michel,24762811,CPT,9300,DEN@LAC 10/17/2022 08:15PM ET,LAC,2.78
WR,Keenan Allen (24762752),Keenan Allen,24762752,FLEX,9200,DEN@LAC 10/17/2022 08:15PM ET,LAC,10.6
QB,Josh Johnson (24762812),Josh Johnson,24762812,CPT,9000,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
QB,Easton Stick (24762813),Easton Stick,24762813,CPT,9000,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
QB,Chase Daniel (24762814),Chase Daniel,24762814,CPT,9000,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
QB,Brett Rypien (24762815),Brett Rypien,24762815,CPT,9000,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
WR,Joshua Palmer (24762816),Joshua Palmer,24762816,CPT,8700,DEN@LAC 10/17/2022 08:15PM ET,LAC,8.34
WR,Courtland Sutton (24762753),Courtland Sutton,24762753,FLEX,8400,DEN@LAC 10/17/2022 08:15PM ET,DEN,16.04
TE,Gerald Everett (24762817),Gerald Everett,24762817,CPT,8400,DEN@LAC 10/17/2022 08:15PM ET,LAC,10.06
RB,Melvin Gordon III (24762754),Melvin Gordon III,24762754,FLEX,8200,DEN@LAC 10/17/2022 08:15PM ET,DEN,8.82
RB,Mike Boone (24762818),Mike Boone,24762818,CPT,7200,DEN@LAC 10/17/2022 08:15PM ET,DEN,3.32
WR,Jerry Jeudy (24762755),Jerry Jeudy,24762755,FLEX,7000,DEN@LAC 10/17/2022 08:15PM ET,DEN,10.54
DST,Chargers  (24762819),Chargers ,24762819,CPT,6600,DEN@LAC 10/17/2022 08:15PM ET,LAC,3.8
RB,Joshua Kelley (24762756),Joshua Kelley,24762756,FLEX,6400,DEN@LAC 10/17/2022 08:15PM ET,LAC,5.8
RB,Sony Michel (24762757),Sony Michel,24762757,FLEX,6200,DEN@LAC 10/17/2022 08:15PM ET,LAC,2.78
QB,Josh Johnson (24762758),Josh Johnson,24762758,FLEX,6000,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
QB,Easton Stick (24762759),Easton Stick,24762759,FLEX,6000,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
QB,Chase Daniel (24762760),Chase Daniel,24762760,FLEX,6000,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
QB,Brett Rypien (24762761),Brett Rypien,24762761,FLEX,6000,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
K,Taylor Bertolet (24762820),Taylor Bertolet,24762820,CPT,6000,DEN@LAC 10/17/2022 08:15PM ET,LAC,12
K,Dustin Hopkins (24762821),Dustin Hopkins,24762821,CPT,6000,DEN@LAC 10/17/2022 08:15PM ET,LAC,6.75
WR,Joshua Palmer (24762762),Joshua Palmer,24762762,FLEX,5800,DEN@LAC 10/17/2022 08:15PM ET,LAC,8.34
K,Brandon McManus (24762822),Brandon McManus,24762822,CPT,5700,DEN@LAC 10/17/2022 08:15PM ET,DEN,8.8
TE,Gerald Everett (24762763),Gerald Everett,24762763,FLEX,5600,DEN@LAC 10/17/2022 08:15PM ET,LAC,10.06
DST,Broncos  (24762823),Broncos ,24762823,CPT,5100,DEN@LAC 10/17/2022 08:15PM ET,DEN,8.8
RB,Mike Boone (24762764),Mike Boone,24762764,FLEX,4800,DEN@LAC 10/17/2022 08:15PM ET,DEN,3.32
WR,KJ Hamler (24762824),KJ Hamler,24762824,CPT,4500,DEN@LAC 10/17/2022 08:15PM ET,DEN,2.12
DST,Chargers  (24762765),Chargers ,24762765,FLEX,4400,DEN@LAC 10/17/2022 08:15PM ET,LAC,3.8
K,Taylor Bertolet (24762766),Taylor Bertolet,24762766,FLEX,4000,DEN@LAC 10/17/2022 08:15PM ET,LAC,12
K,Dustin Hopkins (24762767),Dustin Hopkins,24762767,FLEX,4000,DEN@LAC 10/17/2022 08:15PM ET,LAC,6.75
WR,DeAndre Carter (24762825),DeAndre Carter,24762825,CPT,3900,DEN@LAC 10/17/2022 08:15PM ET,LAC,7
K,Brandon McManus (24762768),Brandon McManus,24762768,FLEX,3800,DEN@LAC 10/17/2022 08:15PM ET,DEN,8.8
TE,Albert Okwuegbunam (24762826),Albert Okwuegbunam,24762826,CPT,3600,DEN@LAC 10/17/2022 08:15PM ET,DEN,2.4
DST,Broncos  (24762769),Broncos ,24762769,FLEX,3400,DEN@LAC 10/17/2022 08:15PM ET,DEN,8.8
WR,KJ Hamler (24762770),KJ Hamler,24762770,FLEX,3000,DEN@LAC 10/17/2022 08:15PM ET,DEN,2.12
TE,Eric Saubert (24762827),Eric Saubert,24762827,CPT,3000,DEN@LAC 10/17/2022 08:15PM ET,DEN,4.26
WR,DeAndre Carter (24762771),DeAndre Carter,24762771,FLEX,2600,DEN@LAC 10/17/2022 08:15PM ET,LAC,7
TE,Albert Okwuegbunam (24762772),Albert Okwuegbunam,24762772,FLEX,2400,DEN@LAC 10/17/2022 08:15PM ET,DEN,2.4
RB,Latavius Murray (24762828),Latavius Murray,24762828,CPT,2400,DEN@LAC 10/17/2022 08:15PM ET,DEN,13.5
TE,Donald Parham Jr. (24762829),Donald Parham Jr.,24762829,CPT,2100,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
TE,Eric Saubert (24762773),Eric Saubert,24762773,FLEX,2000,DEN@LAC 10/17/2022 08:15PM ET,DEN,4.26
RB,Latavius Murray (24762774),Latavius Murray,24762774,FLEX,1600,DEN@LAC 10/17/2022 08:15PM ET,DEN,13.5
TE,Donald Parham Jr. (24762775),Donald Parham Jr.,24762775,FLEX,1400,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
RB,Zander Horvath (24762830),Zander Horvath,24762830,CPT,900,DEN@LAC 10/17/2022 08:15PM ET,LAC,3.24
RB,Zander Horvath (24762776),Zander Horvath,24762776,FLEX,600,DEN@LAC 10/17/2022 08:15PM ET,LAC,3.24
WR,Montrell Washington (24762831),Montrell Washington,24762831,CPT,600,DEN@LAC 10/17/2022 08:15PM ET,DEN,0.84
WR,Montrell Washington (24762777),Montrell Washington,24762777,FLEX,400,DEN@LAC 10/17/2022 08:15PM ET,DEN,0.84
WR,Michael Bandy (24762832),Michael Bandy,24762832,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,3.45
WR,Jalen Virgil (24762833),Jalen Virgil,24762833,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
WR,Joe Reed (24762834),Joe Reed,24762834,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
WR,John Hightower (24762835),John Hightower,24762835,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
RB,Devine Ozigbo (24762836),Devine Ozigbo,24762836,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,0.2
WR,Keelan Doss (24762837),Keelan Doss,24762837,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
WR,Trinity Benson (24762838),Trinity Benson,24762838,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
WR,Kendall Hinton (24762839),Kendall Hinton,24762839,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,4.2
RB,Isaiah Spiller (24762840),Isaiah Spiller,24762840,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
TE,Hunter Kampmoyer (24762841),Hunter Kampmoyer,24762841,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
WR,Jason Moore Jr. (24762842),Jason Moore Jr.,24762842,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
RB,Larry Rountree III (24762843),Larry Rountree III,24762843,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
TE,Tre' McKitty (24762844),Tre' McKitty,24762844,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,1.36
TE,Richard Rodgers (24762845),Richard Rodgers,24762845,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
WR,Tyrie Cleveland (24762846),Tyrie Cleveland,24762846,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,1.6
TE,Andrew Beck (24762847),Andrew Beck,24762847,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,1.42
TE,Eric Tomlinson (24762848),Eric Tomlinson,24762848,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
TE,Mitchell Fraboni (24762849),Mitchell Fraboni,24762849,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
RB,Javonte Williams (24762850),Javonte Williams,24762850,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,10.75
WR,Tim Patrick (24762851),Tim Patrick,24762851,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
WR,Jalen Guyton (24762852),Jalen Guyton,24762852,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,2.8
RB,Damarea Crockett (24762853),Damarea Crockett,24762853,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
TE,Greg Dulcich (24762854),Greg Dulcich,24762854,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
TE,Stone Smartt (24762855),Stone Smartt,24762855,CPT,300,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
WR,Michael Bandy (24762778),Michael Bandy,24762778,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,3.45
WR,Jalen Virgil (24762779),Jalen Virgil,24762779,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
WR,Joe Reed (24762780),Joe Reed,24762780,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
WR,John Hightower (24762781),John Hightower,24762781,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
RB,Devine Ozigbo (24762782),Devine Ozigbo,24762782,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,0.2
WR,Keelan Doss (24762783),Keelan Doss,24762783,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
WR,Trinity Benson (24762784),Trinity Benson,24762784,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
WR,Kendall Hinton (24762785),Kendall Hinton,24762785,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,4.2
RB,Isaiah Spiller (24762786),Isaiah Spiller,24762786,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
TE,Hunter Kampmoyer (24762787),Hunter Kampmoyer,24762787,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
WR,Jason Moore Jr. (24762788),Jason Moore Jr.,24762788,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
RB,Larry Rountree III (24762789),Larry Rountree III,24762789,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
TE,Tre' McKitty (24762790),Tre' McKitty,24762790,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,1.36
TE,Richard Rodgers (24762791),Richard Rodgers,24762791,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
WR,Tyrie Cleveland (24762792),Tyrie Cleveland,24762792,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,1.6
TE,Andrew Beck (24762793),Andrew Beck,24762793,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,1.42
TE,Eric Tomlinson (24762794),Eric Tomlinson,24762794,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
TE,Mitchell Fraboni (24762795),Mitchell Fraboni,24762795,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
RB,Javonte Williams (24762796),Javonte Williams,24762796,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,10.75
WR,Tim Patrick (24762797),Tim Patrick,24762797,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
WR,Jalen Guyton (24762798),Jalen Guyton,24762798,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,2.8
RB,Damarea Crockett (24762799),Damarea Crockett,24762799,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
TE,Greg Dulcich (24762800),Greg Dulcich,24762800,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,DEN,0
TE,Stone Smartt (24762801),Stone Smartt,24762801,FLEX,200,DEN@LAC 10/17/2022 08:15PM ET,LAC,0
