Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Russell Wilson (23997093),Russell Wilson,23997093,CPT,17700,DEN@SEA 09/12/2022 08:15PM ET,DEN,18.06
RB,Javonte Williams (23997094),Javonte Williams,23997094,CPT,15300,DEN@SEA 09/12/2022 08:15PM ET,DEN,12.46
WR,Courtland Sutton (23997095),Courtland Sutton,23997095,CPT,14100,DEN@SEA 09/12/2022 08:15PM ET,DEN,9.19
QB,Geno Smith (23997096),Geno Smith,23997096,CPT,12900,DEN@SEA 09/12/2022 08:15PM ET,SEA,14.07
WR,DK Metcalf (23997097),DK Metcalf,23997097,CPT,12600,DEN@SEA 09/12/2022 08:15PM ET,SEA,14.55
WR,Jerry Jeudy (23997098),Jerry Jeudy,23997098,CPT,12300,DEN@SEA 09/12/2022 08:15PM ET,DEN,8.5
QB,Russell Wilson (23997145),Russell Wilson,23997145,FLEX,11800,DEN@SEA 09/12/2022 08:15PM ET,DEN,18.06
RB,Rashaad Penny (23997099),Rashaad Penny,23997099,CPT,11700,DEN@SEA 09/12/2022 08:15PM ET,SEA,13.37
RB,Melvin Gordon III (23997100),Melvin Gordon III,23997100,CPT,11100,DEN@SEA 09/12/2022 08:15PM ET,DEN,12.94
WR,Tyler Lockett (23997101),Tyler Lockett,23997101,CPT,10500,DEN@SEA 09/12/2022 08:15PM ET,SEA,16.02
RB,Javonte Williams (23997146),Javonte Williams,23997146,FLEX,10200,DEN@SEA 09/12/2022 08:15PM ET,DEN,12.46
WR,Courtland Sutton (23997147),Courtland Sutton,23997147,FLEX,9400,DEN@SEA 09/12/2022 08:15PM ET,DEN,9.19
TE,Noah Fant (23997102),Noah Fant,23997102,CPT,9300,DEN@SEA 09/12/2022 08:15PM ET,SEA,9.94
QB,Drew Lock (23997103),Drew Lock,23997103,CPT,9000,DEN@SEA 09/12/2022 08:15PM ET,SEA,9.15
QB,Brett Rypien (23997104),Brett Rypien,23997104,CPT,9000,DEN@SEA 09/12/2022 08:15PM ET,DEN,0
QB,Josh Johnson (23997105),Josh Johnson,23997105,CPT,9000,DEN@SEA 09/12/2022 08:15PM ET,DEN,13.58
QB,Sean Mannion (23997106),Sean Mannion,23997106,CPT,9000,DEN@SEA 09/12/2022 08:15PM ET,SEA,12.96
QB,Geno Smith (23997148),Geno Smith,23997148,FLEX,8600,DEN@SEA 09/12/2022 08:15PM ET,SEA,14.07
WR,DK Metcalf (23997149),DK Metcalf,23997149,FLEX,8400,DEN@SEA 09/12/2022 08:15PM ET,SEA,14.55
WR,Jerry Jeudy (23997150),Jerry Jeudy,23997150,FLEX,8200,DEN@SEA 09/12/2022 08:15PM ET,DEN,8.5
RB,Rashaad Penny (23997151),Rashaad Penny,23997151,FLEX,7800,DEN@SEA 09/12/2022 08:15PM ET,SEA,13.37
TE,Albert Okwuegbunam (23997107),Albert Okwuegbunam,23997107,CPT,7500,DEN@SEA 09/12/2022 08:15PM ET,DEN,5.5
RB,Melvin Gordon III (23997152),Melvin Gordon III,23997152,FLEX,7400,DEN@SEA 09/12/2022 08:15PM ET,DEN,12.94
DST,Broncos  (23997108),Broncos ,23997108,CPT,7200,DEN@SEA 09/12/2022 08:15PM ET,DEN,7
WR,Tyler Lockett (23997153),Tyler Lockett,23997153,FLEX,7000,DEN@SEA 09/12/2022 08:15PM ET,SEA,16.02
WR,KJ Hamler (23997109),KJ Hamler,23997109,CPT,6600,DEN@SEA 09/12/2022 08:15PM ET,DEN,4.13
K,Brandon McManus (23997110),Brandon McManus,23997110,CPT,6300,DEN@SEA 09/12/2022 08:15PM ET,DEN,7.59
TE,Noah Fant (23997154),Noah Fant,23997154,FLEX,6200,DEN@SEA 09/12/2022 08:15PM ET,SEA,9.94
QB,Drew Lock (23997155),Drew Lock,23997155,FLEX,6000,DEN@SEA 09/12/2022 08:15PM ET,SEA,9.15
QB,Brett Rypien (23997156),Brett Rypien,23997156,FLEX,6000,DEN@SEA 09/12/2022 08:15PM ET,DEN,0
QB,Josh Johnson (23997157),Josh Johnson,23997157,FLEX,6000,DEN@SEA 09/12/2022 08:15PM ET,DEN,13.58
QB,Sean Mannion (23997158),Sean Mannion,23997158,FLEX,6000,DEN@SEA 09/12/2022 08:15PM ET,SEA,12.96
K,Jason Myers (23997111),Jason Myers,23997111,CPT,6000,DEN@SEA 09/12/2022 08:15PM ET,SEA,6.12
TE,Albert Okwuegbunam (23997159),Albert Okwuegbunam,23997159,FLEX,5000,DEN@SEA 09/12/2022 08:15PM ET,DEN,5.5
DST,Broncos  (23997160),Broncos ,23997160,FLEX,4800,DEN@SEA 09/12/2022 08:15PM ET,DEN,7
DST,Seahawks  (23997112),Seahawks ,23997112,CPT,4800,DEN@SEA 09/12/2022 08:15PM ET,SEA,5.59
WR,KJ Hamler (23997161),KJ Hamler,23997161,FLEX,4400,DEN@SEA 09/12/2022 08:15PM ET,DEN,4.13
K,Brandon McManus (23997162),Brandon McManus,23997162,FLEX,4200,DEN@SEA 09/12/2022 08:15PM ET,DEN,7.59
WR,Marquise Goodwin (23997113),Marquise Goodwin,23997113,CPT,4200,DEN@SEA 09/12/2022 08:15PM ET,SEA,4.3
K,Jason Myers (23997163),Jason Myers,23997163,FLEX,4000,DEN@SEA 09/12/2022 08:15PM ET,SEA,6.12
RB,Kenneth Walker III (23997114),Kenneth Walker III,23997114,CPT,3300,DEN@SEA 09/12/2022 08:15PM ET,SEA,0
DST,Seahawks  (23997164),Seahawks ,23997164,FLEX,3200,DEN@SEA 09/12/2022 08:15PM ET,SEA,5.59
WR,Marquise Goodwin (23997165),Marquise Goodwin,23997165,FLEX,2800,DEN@SEA 09/12/2022 08:15PM ET,SEA,4.3
RB,Kenneth Walker III (23997166),Kenneth Walker III,23997166,FLEX,2200,DEN@SEA 09/12/2022 08:15PM ET,SEA,0
RB,Travis Homer (23997115),Travis Homer,23997115,CPT,2100,DEN@SEA 09/12/2022 08:15PM ET,SEA,4.41
WR,Dee Eskridge (23997116),Dee Eskridge,23997116,CPT,1500,DEN@SEA 09/12/2022 08:15PM ET,SEA,2.83
RB,Travis Homer (23997167),Travis Homer,23997167,FLEX,1400,DEN@SEA 09/12/2022 08:15PM ET,SEA,4.41
TE,Will Dissly (23997117),Will Dissly,23997117,CPT,1200,DEN@SEA 09/12/2022 08:15PM ET,SEA,3.34
WR,Dee Eskridge (23997168),Dee Eskridge,23997168,FLEX,1000,DEN@SEA 09/12/2022 08:15PM ET,SEA,2.83
TE,Will Dissly (23997169),Will Dissly,23997169,FLEX,800,DEN@SEA 09/12/2022 08:15PM ET,SEA,3.34
RB,DeeJay Dallas (23997118),DeeJay Dallas,23997118,CPT,600,DEN@SEA 09/12/2022 08:15PM ET,SEA,3.54
RB,DeeJay Dallas (23997170),DeeJay Dallas,23997170,FLEX,400,DEN@SEA 09/12/2022 08:15PM ET,SEA,3.54
WR,Tim Patrick (23997119),Tim Patrick,23997119,CPT,300,DEN@SEA 09/12/2022 08:15PM ET,DEN,9.78
RB,Damarea Crockett (23997120),Damarea Crockett,23997120,CPT,300,DEN@SEA 09/12/2022 08:15PM ET,DEN,0.06
WR,Cody Thompson (23997121),Cody Thompson,23997121,CPT,300,DEN@SEA 09/12/2022 08:15PM ET,SEA,0
TE,Greg Dulcich (23997122),Greg Dulcich,23997122,CPT,300,DEN@SEA 09/12/2022 08:15PM ET,DEN,0
WR,Dareke Young (23997123),Dareke Young,23997123,CPT,300,DEN@SEA 09/12/2022 08:15PM ET,SEA,0
WR,Montrell Washington (23997124),Montrell Washington,23997124,CPT,300,DEN@SEA 09/12/2022 08:15PM ET,DEN,0
RB,Mike Boone (23997125),Mike Boone,23997125,CPT,300,DEN@SEA 09/12/2022 08:15PM ET,DEN,0.96
