Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Derrick Henry (26212430),Derrick Henry,26212430,CPT,17700,TEN@JAX 01/07/2023 08:15PM ET,TEN,21.06
QB,Trevor Lawrence (26212431),Trevor Lawrence,26212431,CPT,16200,TEN@JAX 01/07/2023 08:15PM ET,JAX,19.59
RB,Travis Etienne Jr. (26212432),Travis Etienne Jr.,26212432,CPT,15900,TEN@JAX 01/07/2023 08:15PM ET,JAX,13.61
WR,Christian Kirk (26212433),Christian Kirk,26212433,CPT,15300,TEN@JAX 01/07/2023 08:15PM ET,JAX,14.38
QB,Joshua Dobbs (26212434),Joshua Dobbs,26212434,CPT,13500,TEN@JAX 01/07/2023 08:15PM ET,TEN,12.48
RB,Derrick Henry (26212486),Derrick Henry,26212486,FLEX,11800,TEN@JAX 01/07/2023 08:15PM ET,TEN,21.06
WR,Zay Jones (26212435),Zay Jones,26212435,CPT,11400,TEN@JAX 01/07/2023 08:15PM ET,JAX,13.2
QB,Trevor Lawrence (26212487),Trevor Lawrence,26212487,FLEX,10800,TEN@JAX 01/07/2023 08:15PM ET,JAX,19.59
RB,Travis Etienne Jr. (26212488),Travis Etienne Jr.,26212488,FLEX,10600,TEN@JAX 01/07/2023 08:15PM ET,JAX,13.61
TE,Evan Engram (26212436),Evan Engram,26212436,CPT,10500,TEN@JAX 01/07/2023 08:15PM ET,JAX,11.01
WR,Christian Kirk (26212489),Christian Kirk,26212489,FLEX,10200,TEN@JAX 01/07/2023 08:15PM ET,JAX,14.38
WR,Treylon Burks (26212437),Treylon Burks,26212437,CPT,9600,TEN@JAX 01/07/2023 08:15PM ET,TEN,9.12
QB,Joshua Dobbs (26212490),Joshua Dobbs,26212490,FLEX,9000,TEN@JAX 01/07/2023 08:15PM ET,TEN,12.48
QB,Ryan Tannehill (26212438),Ryan Tannehill,26212438,CPT,9000,TEN@JAX 01/07/2023 08:15PM ET,TEN,14.35
QB,Malik Willis (26212439),Malik Willis,26212439,CPT,9000,TEN@JAX 01/07/2023 08:15PM ET,TEN,3.04
QB,E.J. Perry (26212440),E.J. Perry,26212440,CPT,9000,TEN@JAX 01/07/2023 08:15PM ET,JAX,0
QB,Kevin Hogan (26212441),Kevin Hogan,26212441,CPT,9000,TEN@JAX 01/07/2023 08:15PM ET,TEN,0
