Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,CeeDee Lamb (26085596),CeeDee Lamb,26085596,CPT,17100,DAL@TEN 12/29/2022 08:15PM ET,DAL,18.43
RB,Derrick Henry (26085597),Derrick Henry,26085597,CPT,16200,DAL@TEN 12/29/2022 08:15PM ET,TEN,21.06
QB,Dak Prescott (26085598),Dak Prescott,26085598,CPT,15900,DAL@TEN 12/29/2022 08:15PM ET,DAL,19.05
RB,Tony Pollard (26085599),Tony Pollard,26085599,CPT,13800,DAL@TEN 12/29/2022 08:15PM ET,DAL,17.26
RB,Ezekiel Elliott (26085600),Ezekiel Elliott,26085600,CPT,13200,DAL@TEN 12/29/2022 08:15PM ET,DAL,13.47
QB,Malik Willis (26085601),Malik Willis,26085601,CPT,12900,DAL@TEN 12/29/2022 08:15PM ET,TEN,3.04
WR,CeeDee Lamb (26085652),CeeDee Lamb,26085652,FLEX,11400,DAL@TEN 12/29/2022 08:15PM ET,DAL,18.43
RB,Derrick Henry (26085653),Derrick Henry,26085653,FLEX,10800,DAL@TEN 12/29/2022 08:15PM ET,TEN,21.06
QB,Dak Prescott (26085654),Dak Prescott,26085654,FLEX,10600,DAL@TEN 12/29/2022 08:15PM ET,DAL,19.05
WR,Michael Gallup (26085602),Michael Gallup,26085602,CPT,10500,DAL@TEN 12/29/2022 08:15PM ET,DAL,8.04
TE,Dalton Schultz (26085603),Dalton Schultz,26085603,CPT,9900,DAL@TEN 12/29/2022 08:15PM ET,DAL,8.6
RB,Tony Pollard (26085655),Tony Pollard,26085655,FLEX,9200,DAL@TEN 12/29/2022 08:15PM ET,DAL,17.26
QB,Will Grier (26085604),Will Grier,26085604,CPT,9000,DAL@TEN 12/29/2022 08:15PM ET,DAL,0
QB,Joshua Dobbs (26085605),Joshua Dobbs,26085605,CPT,9000,DAL@TEN 12/29/2022 08:15PM ET,TEN,0
QB,Cooper Rush (26085606),Cooper Rush,26085606,CPT,9000,DAL@TEN 12/29/2022 08:15PM ET,DAL,7.46
QB,Kevin Hogan (26085607),Kevin Hogan,26085607,CPT,9000,DAL@TEN 12/29/2022 08:15PM ET,TEN,0
QB,Ryan Tannehill (26085608),Ryan Tannehill,26085608,CPT,9000,DAL@TEN 12/29/2022 08:15PM ET,TEN,14.35
RB,Ezekiel Elliott (26085656),Ezekiel Elliott,26085656,FLEX,8800,DAL@TEN 12/29/2022 08:15PM ET,DAL,13.47
DST,Cowboys  (26085609),Cowboys ,26085609,CPT,8700,DAL@TEN 12/29/2022 08:15PM ET,DAL,10.27
QB,Malik Willis (26085657),Malik Willis,26085657,FLEX,8600,DAL@TEN 12/29/2022 08:15PM ET,TEN,3.04
WR,Treylon Burks (26085610),Treylon Burks,26085610,CPT,8100,DAL@TEN 12/29/2022 08:15PM ET,TEN,8.73
WR,Noah Brown (26085611),Noah Brown,26085611,CPT,7800,DAL@TEN 12/29/2022 08:15PM ET,DAL,7.99
WR,Robert Woods (26085612),Robert Woods,26085612,CPT,7500,DAL@TEN 12/29/2022 08:15PM ET,TEN,6.25
TE,Chig Okonkwo (26085613),Chig Okonkwo,26085613,CPT,7200,DAL@TEN 12/29/2022 08:15PM ET,TEN,5.24
WR,Michael Gallup (26085658),Michael Gallup,26085658,FLEX,7000,DAL@TEN 12/29/2022 08:15PM ET,DAL,8.04
WR,Nick Westbrook-Ikhine (26085614),Nick Westbrook-Ikhine,26085614,CPT,6900,DAL@TEN 12/29/2022 08:15PM ET,TEN,5.62
TE,Dalton Schultz (26085659),Dalton Schultz,26085659,FLEX,6600,DAL@TEN 12/29/2022 08:15PM ET,DAL,8.6
WR,T.Y. Hilton (26085615),T.Y. Hilton,26085615,CPT,6600,DAL@TEN 12/29/2022 08:15PM ET,DAL,6.2
K,Brett Maher (26085616),Brett Maher,26085616,CPT,6300,DAL@TEN 12/29/2022 08:15PM ET,DAL,10.07
QB,Will Grier (26085660),Will Grier,26085660,FLEX,6000,DAL@TEN 12/29/2022 08:15PM ET,DAL,0
QB,Joshua Dobbs (26085661),Joshua Dobbs,26085661,FLEX,6000,DAL@TEN 12/29/2022 08:15PM ET,TEN,0
