Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Lamar Jackson (24729529),Lamar Jackson,24729529,CPT,19500,BAL@NYG 10/16/2022 01:00PM ET,BAL,28.82
RB,Saquon Barkley (24729530),Saquon Barkley,24729530,CPT,17100,BAL@NYG 10/16/2022 01:00PM ET,NYG,22.32
TE,Mark Andrews (24729531),Mark Andrews,24729531,CPT,16500,BAL@NYG 10/16/2022 01:00PM ET,BAL,18.84
QB,Daniel Jones (24729532),Daniel Jones,24729532,CPT,14100,BAL@NYG 10/16/2022 01:00PM ET,NYG,15.98
QB,Tyrod Taylor (24729533),Tyrod Taylor,24729533,CPT,13800,BAL@NYG 10/16/2022 01:00PM ET,NYG,2.44
QB,Lamar Jackson (24729583),Lamar Jackson,24729583,FLEX,13000,BAL@NYG 10/16/2022 01:00PM ET,BAL,28.82
RB,J.K. Dobbins (24729534),J.K. Dobbins,24729534,CPT,12600,BAL@NYG 10/16/2022 01:00PM ET,BAL,10.9
RB,Saquon Barkley (24729584),Saquon Barkley,24729584,FLEX,11400,BAL@NYG 10/16/2022 01:00PM ET,NYG,22.32
WR,Rashod Bateman (24729535),Rashod Bateman,24729535,CPT,11400,BAL@NYG 10/16/2022 01:00PM ET,BAL,12.32
TE,Mark Andrews (24729585),Mark Andrews,24729585,FLEX,11000,BAL@NYG 10/16/2022 01:00PM ET,BAL,18.84
WR,Devin Duvernay (24729536),Devin Duvernay,24729536,CPT,10800,BAL@NYG 10/16/2022 01:00PM ET,BAL,13.16
WR,Kadarius Toney (24729537),Kadarius Toney,24729537,CPT,9900,BAL@NYG 10/16/2022 01:00PM ET,NYG,2.15
QB,Daniel Jones (24729586),Daniel Jones,24729586,FLEX,9400,BAL@NYG 10/16/2022 01:00PM ET,NYG,15.98
WR,Richie James Jr. (24729538),Richie James Jr.,24729538,CPT,9300,BAL@NYG 10/16/2022 01:00PM ET,NYG,6.74
QB,Tyrod Taylor (24729587),Tyrod Taylor,24729587,FLEX,9200,BAL@NYG 10/16/2022 01:00PM ET,NYG,2.44
QB,Tyler Huntley (24729539),Tyler Huntley,24729539,CPT,9000,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
QB,Anthony Brown (24729540),Anthony Brown,24729540,CPT,9000,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
QB,Davis Webb (24729541),Davis Webb,24729541,CPT,9000,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
WR,Kenny Golladay (24729542),Kenny Golladay,24729542,CPT,8700,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.05
RB,J.K. Dobbins (24729588),J.K. Dobbins,24729588,FLEX,8400,BAL@NYG 10/16/2022 01:00PM ET,BAL,10.9
WR,Darius Slayton (24729543),Darius Slayton,24729543,CPT,8400,BAL@NYG 10/16/2022 01:00PM ET,NYG,4
DST,Ravens  (24729544),Ravens ,24729544,CPT,7800,BAL@NYG 10/16/2022 01:00PM ET,BAL,8
WR,Rashod Bateman (24729589),Rashod Bateman,24729589,FLEX,7600,BAL@NYG 10/16/2022 01:00PM ET,BAL,12.32
WR,David Sills V (24729545),David Sills V,24729545,CPT,7500,BAL@NYG 10/16/2022 01:00PM ET,NYG,3.08
WR,Devin Duvernay (24729590),Devin Duvernay,24729590,FLEX,7200,BAL@NYG 10/16/2022 01:00PM ET,BAL,13.16
RB,Matt Breida (24729546),Matt Breida,24729546,CPT,7200,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.76
WR,Wan'Dale Robinson (24729547),Wan'Dale Robinson,24729547,CPT,6900,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.5
WR,Kadarius Toney (24729591),Kadarius Toney,24729591,FLEX,6600,BAL@NYG 10/16/2022 01:00PM ET,NYG,2.15
TE,Daniel Bellinger (24729548),Daniel Bellinger,24729548,CPT,6600,BAL@NYG 10/16/2022 01:00PM ET,NYG,6.46
K,Justin Tucker (24729549),Justin Tucker,24729549,CPT,6300,BAL@NYG 10/16/2022 01:00PM ET,BAL,10.4
WR,Richie James Jr. (24729592),Richie James Jr.,24729592,FLEX,6200,BAL@NYG 10/16/2022 01:00PM ET,NYG,6.74
QB,Tyler Huntley (24729593),Tyler Huntley,24729593,FLEX,6000,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
QB,Anthony Brown (24729594),Anthony Brown,24729594,FLEX,6000,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
QB,Davis Webb (24729595),Davis Webb,24729595,FLEX,6000,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
K,Graham Gano (24729550),Graham Gano,24729550,CPT,6000,BAL@NYG 10/16/2022 01:00PM ET,NYG,10.6
WR,Kenny Golladay (24729596),Kenny Golladay,24729596,FLEX,5800,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.05
WR,Darius Slayton (24729597),Darius Slayton,24729597,FLEX,5600,BAL@NYG 10/16/2022 01:00PM ET,NYG,4
RB,Mike Davis (24729551),Mike Davis,24729551,CPT,5400,BAL@NYG 10/16/2022 01:00PM ET,BAL,0.36
DST,Ravens  (24729598),Ravens ,24729598,FLEX,5200,BAL@NYG 10/16/2022 01:00PM ET,BAL,8
WR,David Sills V (24729599),David Sills V,24729599,FLEX,5000,BAL@NYG 10/16/2022 01:00PM ET,NYG,3.08
RB,Matt Breida (24729600),Matt Breida,24729600,FLEX,4800,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.76
DST,Giants  (24729552),Giants ,24729552,CPT,4800,BAL@NYG 10/16/2022 01:00PM ET,NYG,6
WR,Wan'Dale Robinson (24729601),Wan'Dale Robinson,24729601,FLEX,4600,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.5
TE,Daniel Bellinger (24729602),Daniel Bellinger,24729602,FLEX,4400,BAL@NYG 10/16/2022 01:00PM ET,NYG,6.46
K,Justin Tucker (24729603),Justin Tucker,24729603,FLEX,4200,BAL@NYG 10/16/2022 01:00PM ET,BAL,10.4
K,Graham Gano (24729604),Graham Gano,24729604,FLEX,4000,BAL@NYG 10/16/2022 01:00PM ET,NYG,10.6
RB,Mike Davis (24729605),Mike Davis,24729605,FLEX,3600,BAL@NYG 10/16/2022 01:00PM ET,BAL,0.36
TE,Isaiah Likely (24729553),Isaiah Likely,24729553,CPT,3300,BAL@NYG 10/16/2022 01:00PM ET,BAL,2.56
DST,Giants  (24729606),Giants ,24729606,FLEX,3200,BAL@NYG 10/16/2022 01:00PM ET,NYG,6
RB,Justice Hill (24729554),Justice Hill,24729554,CPT,3000,BAL@NYG 10/16/2022 01:00PM ET,BAL,4.6
WR,Demarcus Robinson (24729555),Demarcus Robinson,24729555,CPT,2400,BAL@NYG 10/16/2022 01:00PM ET,BAL,3.38
TE,Isaiah Likely (24729607),Isaiah Likely,24729607,FLEX,2200,BAL@NYG 10/16/2022 01:00PM ET,BAL,2.56
RB,Kenyan Drake (24729556),Kenyan Drake,24729556,CPT,2100,BAL@NYG 10/16/2022 01:00PM ET,BAL,3.37
RB,Justice Hill (24729608),Justice Hill,24729608,FLEX,2000,BAL@NYG 10/16/2022 01:00PM ET,BAL,4.6
WR,Demarcus Robinson (24729609),Demarcus Robinson,24729609,FLEX,1600,BAL@NYG 10/16/2022 01:00PM ET,BAL,3.38
RB,Kenyan Drake (24729610),Kenyan Drake,24729610,FLEX,1400,BAL@NYG 10/16/2022 01:00PM ET,BAL,3.37
WR,James Proche II (24729557),James Proche II,24729557,CPT,1200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0.57
WR,Marcus Johnson (24729558),Marcus Johnson,24729558,CPT,900,BAL@NYG 10/16/2022 01:00PM ET,NYG,3.25
WR,James Proche II (24729611),James Proche II,24729611,FLEX,800,BAL@NYG 10/16/2022 01:00PM ET,BAL,0.57
WR,Marcus Johnson (24729612),Marcus Johnson,24729612,FLEX,600,BAL@NYG 10/16/2022 01:00PM ET,NYG,3.25
RB,Gary Brightwell (24729559),Gary Brightwell,24729559,CPT,600,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.58
RB,Gary Brightwell (24729613),Gary Brightwell,24729613,FLEX,400,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.58
RB,Patrick Ricard (24729560),Patrick Ricard,24729560,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,1.88
WR,Sterling Shepard (24729561),Sterling Shepard,24729561,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,11.47
TE,Josh Oliver (24729562),Josh Oliver,24729562,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,1.76
TE,Chris Myarick (24729563),Chris Myarick,24729563,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,2.02
WR,Tylan Wallace (24729564),Tylan Wallace,24729564,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0.74
WR,Slade Bolden (24729565),Slade Bolden,24729565,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
RB,Jashaun Corbin (24729566),Jashaun Corbin,24729566,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
WR,Binjimen Victor (24729567),Binjimen Victor,24729567,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
TE,Austin Allen (24729568),Austin Allen,24729568,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
RB,Tyler Badie (24729569),Tyler Badie,24729569,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
WR,Kalil Pimpleton (24729570),Kalil Pimpleton,24729570,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
WR,Makai Polk (24729571),Makai Polk,24729571,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
WR,Raleigh Webb (24729572),Raleigh Webb,24729572,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
WR,Andy Isabella (24729573),Andy Isabella,24729573,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,1.37
WR,Collin Johnson (24729574),Collin Johnson,24729574,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
TE,Tanner Hudson (24729575),Tanner Hudson,24729575,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.4
RB,Sandro Platzgummer (24729576),Sandro Platzgummer,24729576,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
RB,Ben Mason (24729577),Ben Mason,24729577,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
WR,Robert Foster (24729578),Robert Foster,24729578,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
TE,Nick Boyle (24729579),Nick Boyle,24729579,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
RB,Ricky Person Jr. (24729580),Ricky Person Jr.,24729580,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
RB,Gus Edwards (24729581),Gus Edwards,24729581,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
TE,Charlie Kolar (24729582),Charlie Kolar,24729582,CPT,300,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
RB,Patrick Ricard (24729614),Patrick Ricard,24729614,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,1.88
WR,Sterling Shepard (24729615),Sterling Shepard,24729615,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,11.47
TE,Josh Oliver (24729616),Josh Oliver,24729616,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,1.76
TE,Chris Myarick (24729617),Chris Myarick,24729617,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,2.02
WR,Tylan Wallace (24729618),Tylan Wallace,24729618,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0.74
WR,Slade Bolden (24729619),Slade Bolden,24729619,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
RB,Jashaun Corbin (24729620),Jashaun Corbin,24729620,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
WR,Binjimen Victor (24729621),Binjimen Victor,24729621,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
TE,Austin Allen (24729622),Austin Allen,24729622,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
RB,Tyler Badie (24729623),Tyler Badie,24729623,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
WR,Kalil Pimpleton (24729624),Kalil Pimpleton,24729624,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
WR,Makai Polk (24729625),Makai Polk,24729625,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
WR,Raleigh Webb (24729626),Raleigh Webb,24729626,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
WR,Andy Isabella (24729627),Andy Isabella,24729627,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,1.37
WR,Collin Johnson (24729628),Collin Johnson,24729628,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
TE,Tanner Hudson (24729629),Tanner Hudson,24729629,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,1.4
RB,Sandro Platzgummer (24729630),Sandro Platzgummer,24729630,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
RB,Ben Mason (24729631),Ben Mason,24729631,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
WR,Robert Foster (24729632),Robert Foster,24729632,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,NYG,0
TE,Nick Boyle (24729633),Nick Boyle,24729633,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
RB,Ricky Person Jr. (24729634),Ricky Person Jr.,24729634,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
RB,Gus Edwards (24729635),Gus Edwards,24729635,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
TE,Charlie Kolar (24729636),Charlie Kolar,24729636,FLEX,200,BAL@NYG 10/16/2022 01:00PM ET,BAL,0
