Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Justin Jefferson (24125765),Justin Jefferson,24125765,CPT,19500,MIN@PHI 09/19/2022 08:30PM ET,MIN,42.4
QB,Jalen Hurts (24125766),Jalen Hurts,24125766,CPT,17400,MIN@PHI 09/19/2022 08:30PM ET,PHI,24.72
RB,Dalvin Cook (24125767),Dalvin Cook,24125767,CPT,16500,MIN@PHI 09/19/2022 08:30PM ET,MIN,13.8
WR,A.J. Brown (24125768),A.J. Brown,24125768,CPT,15600,MIN@PHI 09/19/2022 08:30PM ET,PHI,28.5
QB,Kirk Cousins (24125769),Kirk Cousins,24125769,CPT,14700,MIN@PHI 09/19/2022 08:30PM ET,MIN,19.08
WR,Justin Jefferson (24125816),Justin Jefferson,24125816,FLEX,13000,MIN@PHI 09/19/2022 08:30PM ET,MIN,42.4
RB,Miles Sanders (24125770),Miles Sanders,24125770,CPT,12000,MIN@PHI 09/19/2022 08:30PM ET,PHI,18.5
QB,Jalen Hurts (24125817),Jalen Hurts,24125817,FLEX,11600,MIN@PHI 09/19/2022 08:30PM ET,PHI,24.72
RB,Dalvin Cook (24125818),Dalvin Cook,24125818,FLEX,11000,MIN@PHI 09/19/2022 08:30PM ET,MIN,13.8
WR,Adam Thielen (24125771),Adam Thielen,24125771,CPT,10800,MIN@PHI 09/19/2022 08:30PM ET,MIN,6.6
WR,A.J. Brown (24125819),A.J. Brown,24125819,FLEX,10400,MIN@PHI 09/19/2022 08:30PM ET,PHI,28.5
QB,Kirk Cousins (24125820),Kirk Cousins,24125820,FLEX,9800,MIN@PHI 09/19/2022 08:30PM ET,MIN,19.08
QB,David Blough (24125772),David Blough,24125772,CPT,9000,MIN@PHI 09/19/2022 08:30PM ET,MIN,0
QB,Ian Book (24125773),Ian Book,24125773,CPT,9000,MIN@PHI 09/19/2022 08:30PM ET,PHI,0
QB,Nick Mullens (24125774),Nick Mullens,24125774,CPT,9000,MIN@PHI 09/19/2022 08:30PM ET,MIN,0
QB,Gardner Minshew II (24125775),Gardner Minshew II,24125775,CPT,9000,MIN@PHI 09/19/2022 08:30PM ET,PHI,0
TE,Dallas Goedert (24125776),Dallas Goedert,24125776,CPT,8700,MIN@PHI 09/19/2022 08:30PM ET,PHI,9
RB,Miles Sanders (24125821),Miles Sanders,24125821,FLEX,8000,MIN@PHI 09/19/2022 08:30PM ET,PHI,18.5
WR,DeVonta Smith (24125777),DeVonta Smith,24125777,CPT,7800,MIN@PHI 09/19/2022 08:30PM ET,PHI,0
RB,Kenneth Gainwell (24125778),Kenneth Gainwell,24125778,CPT,7500,MIN@PHI 09/19/2022 08:30PM ET,PHI,11.2
WR,Adam Thielen (24125822),Adam Thielen,24125822,FLEX,7200,MIN@PHI 09/19/2022 08:30PM ET,MIN,6.6
WR,K.J. Osborn (24125779),K.J. Osborn,24125779,CPT,6900,MIN@PHI 09/19/2022 08:30PM ET,MIN,4.4
TE,Irv Smith Jr. (24125780),Irv Smith Jr.,24125780,CPT,6600,MIN@PHI 09/19/2022 08:30PM ET,MIN,0
