Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Ja'Marr Chase (24365689),Ja'Marr Chase,24365689,CPT,16500,MIA@CIN 09/29/2022 08:15PM ET,CIN,18.8
WR,Tyreek Hill (24365690),Tyreek Hill,24365690,CPT,16200,MIA@CIN 09/29/2022 08:15PM ET,MIA,22.77
WR,Jaylen Waddle (24365691),Jaylen Waddle,24365691,CPT,15300,MIA@CIN 09/29/2022 08:15PM ET,MIA,26.3
QB,Joe Burrow (24365692),Joe Burrow,24365692,CPT,14400,MIA@CIN 09/29/2022 08:15PM ET,CIN,21.93
QB,Tua Tagovailoa (24365693),Tua Tagovailoa,24365693,CPT,14100,MIA@CIN 09/29/2022 08:15PM ET,MIA,23.37
RB,Joe Mixon (24365694),Joe Mixon,24365694,CPT,13500,MIA@CIN 09/29/2022 08:15PM ET,CIN,13.2
QB,Teddy Bridgewater (24365699),Teddy Bridgewater,24365699,CPT,12600,MIA@CIN 09/29/2022 08:15PM ET,MIA,0
WR,Tee Higgins (24365695),Tee Higgins,24365695,CPT,12300,MIA@CIN 09/29/2022 08:15PM ET,CIN,12.7
RB,Samaje Perine (24365696),Samaje Perine,24365696,CPT,11100,MIA@CIN 09/29/2022 08:15PM ET,CIN,7.6
WR,Ja'Marr Chase (24365740),Ja'Marr Chase,24365740,FLEX,11000,MIA@CIN 09/29/2022 08:15PM ET,CIN,18.8
WR,Tyreek Hill (24365741),Tyreek Hill,24365741,FLEX,10800,MIA@CIN 09/29/2022 08:15PM ET,MIA,22.77
WR,Tyler Boyd (24365697),Tyler Boyd,24365697,CPT,10500,MIA@CIN 09/29/2022 08:15PM ET,CIN,14.17
WR,Jaylen Waddle (24365742),Jaylen Waddle,24365742,FLEX,10200,MIA@CIN 09/29/2022 08:15PM ET,MIA,26.3
QB,Joe Burrow (24365743),Joe Burrow,24365743,FLEX,9600,MIA@CIN 09/29/2022 08:15PM ET,CIN,21.93
QB,Tua Tagovailoa (24365744),Tua Tagovailoa,24365744,FLEX,9400,MIA@CIN 09/29/2022 08:15PM ET,MIA,23.37
RB,Chase Edmonds (24365698),Chase Edmonds,24365698,CPT,9300,MIA@CIN 09/29/2022 08:15PM ET,MIA,10.43
RB,Joe Mixon (24365745),Joe Mixon,24365745,FLEX,9000,MIA@CIN 09/29/2022 08:15PM ET,CIN,13.2
QB,Skylar Thompson (24365700),Skylar Thompson,24365700,CPT,9000,MIA@CIN 09/29/2022 08:15PM ET,MIA,0
QB,Brandon Allen (24365701),Brandon Allen,24365701,CPT,9000,MIA@CIN 09/29/2022 08:15PM ET,CIN,0
QB,Jake Browning (24365702),Jake Browning,24365702,CPT,9000,MIA@CIN 09/29/2022 08:15PM ET,CIN,0
QB,Teddy Bridgewater (24365750),Teddy Bridgewater,24365750,FLEX,8400,MIA@CIN 09/29/2022 08:15PM ET,MIA,0
WR,Tee Higgins (24365746),Tee Higgins,24365746,FLEX,8200,MIA@CIN 09/29/2022 08:15PM ET,CIN,12.7
TE,Hayden Hurst (24365703),Hayden Hurst,24365703,CPT,8100,MIA@CIN 09/29/2022 08:15PM ET,CIN,6.23
TE,Mike Gesicki (24365704),Mike Gesicki,24365704,CPT,7500,MIA@CIN 09/29/2022 08:15PM ET,MIA,5.6
RB,Samaje Perine (24365747),Samaje Perine,24365747,FLEX,7400,MIA@CIN 09/29/2022 08:15PM ET,CIN,7.6
WR,Tyler Boyd (24365748),Tyler Boyd,24365748,FLEX,7000,MIA@CIN 09/29/2022 08:15PM ET,CIN,14.17
RB,Raheem Mostert (24365705),Raheem Mostert,24365705,CPT,6600,MIA@CIN 09/29/2022 08:15PM ET,MIA,5.4
RB,Chase Edmonds (24365749),Chase Edmonds,24365749,FLEX,6200,MIA@CIN 09/29/2022 08:15PM ET,MIA,10.43
QB,Skylar Thompson (24365751),Skylar Thompson,24365751,FLEX,6000,MIA@CIN 09/29/2022 08:15PM ET,MIA,0
QB,Brandon Allen (24365752),Brandon Allen,24365752,FLEX,6000,MIA@CIN 09/29/2022 08:15PM ET,CIN,0
QB,Jake Browning (24365753),Jake Browning,24365753,FLEX,6000,MIA@CIN 09/29/2022 08:15PM ET,CIN,0
DST,Dolphins  (24365706),Dolphins ,24365706,CPT,6000,MIA@CIN 09/29/2022 08:15PM ET,MIA,7
K,Jason Sanders (24365707),Jason Sanders,24365707,CPT,5700,MIA@CIN 09/29/2022 08:15PM ET,MIA,6.33
TE,Hayden Hurst (24365754),Hayden Hurst,24365754,FLEX,5400,MIA@CIN 09/29/2022 08:15PM ET,CIN,6.23
K,Evan McPherson (24365708),Evan McPherson,24365708,CPT,5400,MIA@CIN 09/29/2022 08:15PM ET,CIN,10.33
TE,Mike Gesicki (24365755),Mike Gesicki,24365755,FLEX,5000,MIA@CIN 09/29/2022 08:15PM ET,MIA,5.6
DST,Bengals  (24365709),Bengals ,24365709,CPT,4800,MIA@CIN 09/29/2022 08:15PM ET,CIN,7.33
RB,Raheem Mostert (24365756),Raheem Mostert,24365756,FLEX,4400,MIA@CIN 09/29/2022 08:15PM ET,MIA,5.4
TE,Durham Smythe (24365710),Durham Smythe,24365710,CPT,4200,MIA@CIN 09/29/2022 08:15PM ET,MIA,3.07
DST,Dolphins  (24365757),Dolphins ,24365757,FLEX,4000,MIA@CIN 09/29/2022 08:15PM ET,MIA,7
K,Jason Sanders (24365758),Jason Sanders,24365758,FLEX,3800,MIA@CIN 09/29/2022 08:15PM ET,MIA,6.33
K,Evan McPherson (24365759),Evan McPherson,24365759,FLEX,3600,MIA@CIN 09/29/2022 08:15PM ET,CIN,10.33
WR,River Cracraft (24365711),River Cracraft,24365711,CPT,3600,MIA@CIN 09/29/2022 08:15PM ET,MIA,5.1
