name,pos,snap_total,snap_percent,team,opp,week
Bailey Zappe,QB,70,1.0,NE,CLE,6
Hunter Henry,TE,68,0.97,NE,CLE,6
Rhamondre Stevenson,RB,60,0.86,NE,CLE,6
Jakobi Meyers,WR,57,0.81,NE,CLE,6
DeVante Parker,WR,55,0.79,NE,CLE,6
Tyquan Thornton,WR,40,0.57,NE,CLE,6
Jonnu Smith,TE,30,0.43,NE,CLE,6
Kevin Harris,RB,12,0.17,NE,CLE,6
Pierre Strong,RB,4,0.06,NE,CLE,6
Kendrick Bourne,WR,4,0.06,NE,CLE,6
Matthew Slater,WR,2,0.03,NE,CLE,6
Lil'Jordan Humphrey,WR,0,0.0,NE,CLE,6
