name,pos,snap_total,snap_percent,team,opp,week
Mitchell Trubisky,QB,63,1.0,PIT,CIN,1
Chase Claypool,WR,58,0.92,PIT,CIN,1
Pat Freiermuth,TE,56,0.89,PIT,CIN,1
Diontae Johnson,WR,51,0.81,PIT,CIN,1
George Pickens,WR,45,0.71,PIT,CIN,1
Najee Harris,RB,37,0.59,PIT,CIN,1
Jaylen Warren,RB,23,0.37,PIT,CIN,1
Zach Gentry,TE,19,0.3,PIT,CIN,1
Gunner Olszewski,WR,9,0.14,PIT,CIN,1
Miles Boykin,WR,8,0.13,PIT,CIN,1
Connor Heyward,TE,1,0.02,PIT,CIN,1
Benny Snell,RB,0,0.0,PIT,CIN,1
