name,pos,snap_total,snap_percent,team,opp,week
Trevor Lawrence,QB,72,1.0,JAX,DEN,8
Zay Jones,WR,71,0.99,JAX,DEN,8
Evan Engram,TE,67,0.93,JAX,DEN,8
Travis Etienne,RB,57,0.79,JAX,DEN,8
Christian Kirk,WR,56,0.78,JAX,DEN,8
Marvin Jones,WR,39,0.54,JAX,DEN,8
Chris Manhertz,TE,27,0.38,JAX,DEN,8
Jamycal Hasty,RB,16,0.22,JAX,DEN,8
Dan Arnold,TE,15,0.21,JAX,DEN,8
Luke Farrell,TE,9,0.13,JAX,DEN,8
Tim Jones,WR,2,0.03,JAX,DEN,8
Snoop Conner,RB,1,0.01,JAX,DEN,8
