name,pos,snap_total,snap_percent,team,opp,week
Brock Purdy,QB,52,1.0,SF,WAS,16
Brandon Aiyuk,WR,50,0.96,SF,WAS,16
George Kittle,TE,47,0.9,SF,WAS,16
Jauan Jennings,WR,46,0.88,SF,WAS,16
Christian McCaffrey,RB,39,0.75,SF,WAS,16
Tyler Kroft,TE,20,0.38,SF,WAS,16
Ray-Ray McCloud,WR,19,0.37,SF,WAS,16
Tyrion Davis-Price,RB,13,0.25,SF,WAS,16
Danny Gray,WR,2,0.04,SF,WAS,16
Charlie Woerner,TE,1,0.02,SF,WAS,16
Willie Snead,WR,1,0.02,SF,WAS,16
Jordan Mason,RB,0,0.0,SF,WAS,16
