name,pos,snap_total,snap_percent,team,opp,week
Geno Smith,QB,64,1.0,SEA,NYG,8
Will Dissly,TE,50,0.78,SEA,NYG,8
Kenneth Walker,RB,49,0.77,SEA,NYG,8
Noah Fant,TE,46,0.72,SEA,NYG,8
Tyler Lockett,WR,44,0.69,SEA,NYG,8
DK Metcalf,WR,40,0.63,SEA,NYG,8
Marquise Goodwin,WR,25,0.39,SEA,NYG,8
Colby Parkinson,TE,23,0.36,SEA,NYG,8
D'Wayne Eskridge,WR,19,0.3,SEA,NYG,8
Travis Homer,RB,14,0.22,SEA,NYG,8
DeeJay Dallas,RB,5,0.08,SEA,NYG,8
Dareke Young,WR,4,0.06,SEA,NYG,8
Cade Johnson,WR,1,0.02,SEA,NYG,8
