name,pos,snap_total,snap_percent,team,opp,week
Derek Carr,QB,67,1.0,LV,ARI,2
Davante Adams,WR,65,0.97,LV,ARI,2
Mack Hollins,WR,58,0.87,LV,ARI,2
Josh Jacobs,RB,48,0.72,LV,ARI,2
Hunter Renfrow,WR,46,0.69,LV,ARI,2
Foster Moreau,TE,41,0.61,LV,ARI,2
Darren Waller,TE,37,0.55,LV,ARI,2
Ameer Abdullah,RB,14,0.21,LV,ARI,2
Zamir White,RB,6,0.09,LV,ARI,2
Jesper Horsted,TE,2,0.03,LV,ARI,2
