name,pos,snap_total,snap_percent,team,opp,week
Davis Mills,QB,58,1.0,HOU,JAX,5
Nico Collins,WR,47,0.81,HOU,JAX,5
OJ Howard,TE,46,0.79,HOU,JAX,5
Dameon Pierce,RB,46,0.79,HOU,JAX,5
Brandin Cooks,WR,45,0.78,HOU,JAX,5
Tyler Johnson,WR,25,0.43,HOU,JAX,5
Mason Schreck,TE,24,0.41,HOU,JAX,5
Rex Burkhead,RB,12,0.21,HOU,JAX,5
Phillip Dorsett,WR,11,0.19,HOU,JAX,5
Jordan Akins,TE,10,0.17,HOU,JAX,5
Dare Ogunbowale,RB,0,0.0,HOU,JAX,5
