name,pos,snap_total,snap_percent,team,opp,week
Geno Smith,QB,49,1.0,SEA,SF,2
Tyler Lockett,WR,45,0.92,SEA,SF,2
DK Metcalf,WR,45,0.92,SEA,SF,2
Marquise Goodwin,WR,26,0.53,SEA,SF,2
Noah Fant,TE,26,0.53,SEA,SF,2
Will Dissly,TE,23,0.47,SEA,SF,2
Travis Homer,RB,22,0.45,SEA,SF,2
Rashaad Penny,RB,20,0.41,SEA,SF,2
Colby Parkinson,TE,14,0.29,SEA,SF,2
Kenneth Walker,RB,12,0.25,SEA,SF,2
D'Wayne Eskridge,WR,6,0.12,SEA,SF,2
DeeJay Dallas,RB,2,0.04,SEA,SF,2
Penny Hart,WR,1,0.02,SEA,SF,2
