name,pos,snap_total,snap_percent,team,opp,week
Geno Smith,QB,65,1.0,SEA,LV,12
DK Metcalf,WR,59,0.91,SEA,LV,12
Tyler Lockett,WR,57,0.88,SEA,LV,12
Will Dissly,TE,48,0.74,SEA,LV,12
Kenneth Walker,RB,46,0.71,SEA,LV,12
Noah Fant,TE,40,0.62,SEA,LV,12
Marquise Goodwin,WR,29,0.45,SEA,LV,12
Colby Parkinson,TE,16,0.25,SEA,LV,12
Travis Homer,RB,13,0.2,SEA,LV,12
DeeJay Dallas,RB,9,0.14,SEA,LV,12
Laquon Treadwell,WR,7,0.11,SEA,LV,12
Dareke Young,WR,1,0.02,SEA,LV,12
