name,pos,snap_total,snap_percent,team,opp,week
Jared Goff,QB,71,1.0,DET,BUF,12
Amon-Ra St,WR,62,0.87,DET,BUF,12
Kalif Raymond,WR,54,0.76,DET,BUF,12
DJ Chark,WR,52,0.73,DET,BUF,12
Brock Wright,TE,48,0.68,DET,BUF,12
Jamaal Williams,RB,30,0.42,DET,BUF,12
D'Andre Swift,RB,24,0.34,DET,BUF,12
Justin Jackson,RB,18,0.25,DET,BUF,12
James Mitchell,TE,17,0.24,DET,BUF,12
Shane Zylstra,TE,17,0.24,DET,BUF,12
Josh Reynolds,WR,8,0.11,DET,BUF,12
Tom Kennedy,WR,4,0.06,DET,BUF,12
