name,pos,snap_total,snap_percent,team,opp,week
Geno Smith,QB,52,1.0,SEA,NO,5
Tyler Lockett,WR,50,0.96,SEA,NO,5
DK Metcalf,WR,50,0.96,SEA,NO,5
Will Dissly,TE,33,0.63,SEA,NO,5
Noah Fant,TE,31,0.6,SEA,NO,5
Kenneth Walker,RB,30,0.58,SEA,NO,5
D'Wayne Eskridge,WR,25,0.48,SEA,NO,5
Colby Parkinson,TE,15,0.29,SEA,NO,5
Rashaad Penny,RB,15,0.29,SEA,NO,5
DeeJay Dallas,RB,10,0.19,SEA,NO,5
Penny Hart,WR,1,0.02,SEA,NO,5
