name,pos,snap_total,snap_percent,team,opp,week
Kenny Pickett,QB,69,1.0,PIT,IND,12
Diontae Johnson,WR,66,0.96,PIT,IND,12
George Pickens,WR,54,0.78,PIT,IND,12
Pat Freiermuth,TE,49,0.71,PIT,IND,12
Zach Gentry,TE,36,0.52,PIT,IND,12
Benny Snell,RB,28,0.41,PIT,IND,12
Steven Sims,WR,24,0.35,PIT,IND,12
Gunner Olszewski,WR,21,0.3,PIT,IND,12
Anthony McFarland,RB,21,0.3,PIT,IND,12
Najee Harris,RB,20,0.29,PIT,IND,12
Connor Heyward,TE,10,0.14,PIT,IND,12
Cody White,WR,10,0.14,PIT,IND,12
