name,pos,snap_total,snap_percent,team,opp,week
Justin Jefferson,WR,66,1.0,MIN,WAS,9
Kirk Cousins,QB,65,0.98,MIN,WAS,9
Adam Thielen,WR,62,0.94,MIN,WAS,9
TJ Hockenson,TE,60,0.91,MIN,WAS,9
Dalvin Cook,RB,57,0.86,MIN,WAS,9
KJ Osborn,WR,53,0.8,MIN,WAS,9
Johnny Mundt,TE,15,0.23,MIN,WAS,9
Alexander Mattison,RB,9,0.14,MIN,WAS,9
Jalen Reagor,WR,2,0.03,MIN,WAS,9
Nick Mullens,QB,1,0.02,MIN,WAS,9
Dan Chisena,WR,0,0.0,MIN,WAS,9
Kene Nwangwu,RB,0,0.0,MIN,WAS,9
Nick Muse,TE,0,0.0,MIN,WAS,9
