name,pos,snap_total,snap_percent,team,opp,week
Josh Allen,QB,77,1.0,BUF,DET,12
Gabe Davis,WR,69,0.9,BUF,DET,12
Dawson Knox,TE,60,0.78,BUF,DET,12
Stefon Diggs,WR,60,0.78,BUF,DET,12
Devin Singletary,RB,60,0.78,BUF,DET,12
Isaiah McKenzie,WR,56,0.73,BUF,DET,12
Khalil Shakir,WR,34,0.44,BUF,DET,12
Quintin Morris,TE,18,0.23,BUF,DET,12
James Cook,RB,14,0.18,BUF,DET,12
Nyheim Hines,RB,4,0.05,BUF,DET,12
Tanner Gentry,WR,2,0.03,BUF,DET,12
Taiwan Jones,RB,0,0.0,BUF,DET,12
