name,pos,snap_total,snap_percent,team,opp,week
Zach Wilson,QB,59,1.0,NYJ,NE,8
Garrett Wilson,WR,52,0.88,NYJ,NE,8
Tyler Conklin,TE,44,0.75,NYJ,NE,8
Denzel Mims,WR,44,0.75,NYJ,NE,8
CJ Uzomah,TE,37,0.63,NYJ,NE,8
Michael Carter,RB,33,0.56,NYJ,NE,8
Braxton Berrios,WR,30,0.51,NYJ,NE,8
Ty Johnson,RB,19,0.32,NYJ,NE,8
Jeff Smith,WR,13,0.22,NYJ,NE,8
James Robinson,RB,13,0.22,NYJ,NE,8
Elijah Moore,WR,10,0.17,NYJ,NE,8
Jeremy Ruckert,TE,0,0.0,NYJ,NE,8
