name,pos,snap_total,snap_percent,team,opp,week
Josh Allen,QB,92,1.0,BUF,MIA,3
Gabe Davis,WR,88,0.96,BUF,MIA,3
Devin Singletary,RB,67,0.73,BUF,MIA,3
Dawson Knox,TE,65,0.71,BUF,MIA,3
Stefon Diggs,WR,64,0.7,BUF,MIA,3
Isaiah McKenzie,WR,47,0.51,BUF,MIA,3
Jamison Crowder,WR,45,0.49,BUF,MIA,3
Quintin Morris,TE,29,0.32,BUF,MIA,3
Zack Moss,RB,16,0.17,BUF,MIA,3
James Cook,RB,11,0.12,BUF,MIA,3
Jake Kumerow,WR,5,0.05,BUF,MIA,3
Taiwan Jones,RB,0,0.0,BUF,MIA,3
