name,pos,snap_total,snap_percent,team,opp,week
Chris Moore,WR,55,0.87,HOU,KC,15
Phillip Dorsett,WR,54,0.86,HOU,KC,15
Davis Mills,QB,52,0.83,HOU,KC,15
Teagan Quitoriano,TE,51,0.81,HOU,KC,15
Amari Rodgers,WR,32,0.51,HOU,KC,15
Jordan Akins,TE,30,0.48,HOU,KC,15
Dare Ogunbowale,RB,27,0.43,HOU,KC,15
Royce Freeman,RB,24,0.38,HOU,KC,15
Jeff Driskel,QB,18,0.29,HOU,KC,15
Rex Burkhead,RB,12,0.19,HOU,KC,15
Mason Schreck,TE,10,0.16,HOU,KC,15
Brevin Jordan,TE,5,0.08,HOU,KC,15
