name,pos,snap_total,snap_percent,team,opp,week
Kirk Cousins,QB,69,1.0,MIN,NE,12
Justin Jefferson,WR,67,0.97,MIN,NE,12
Adam Thielen,WR,64,0.93,MIN,NE,12
Dalvin Cook,RB,59,0.86,MIN,NE,12
TJ Hockenson,TE,55,0.8,MIN,NE,12
KJ Osborn,WR,39,0.57,MIN,NE,12
Johnny Mundt,TE,37,0.54,MIN,NE,12
Alexander Mattison,RB,10,0.14,MIN,NE,12
Jalen Reagor,WR,2,0.03,MIN,NE,12
Jalen Nailor,WR,0,0.0,MIN,NE,12
Nick Muse,TE,0,0.0,MIN,NE,12
Kene Nwangwu,RB,0,0.0,MIN,NE,12
