name,pos,snap_total,snap_percent,team,opp,week
Mac Jones,QB,68,1.0,NE,PIT,2
Jakobi Meyers,WR,56,0.82,NE,PIT,2
DeVante Parker,WR,52,0.76,NE,PIT,2
Rhamondre Stevenson,RB,42,0.62,NE,PIT,2
Jonnu Smith,TE,39,0.57,NE,PIT,2
Hunter Henry,TE,34,0.5,NE,PIT,2
Nelson Agholor,WR,34,0.5,NE,PIT,2
Damien Harris,RB,27,0.4,NE,PIT,2
Lil'Jordan Humphrey,WR,26,0.38,NE,PIT,2
Kendrick Bourne,WR,24,0.35,NE,PIT,2
Matthew Slater,WR,3,0.04,NE,PIT,2
Pierre Strong,RB,3,0.04,NE,PIT,2
