name,pos,snap_total,snap_percent,team,opp,week
Derek Carr,QB,58,1.0,LV,LAC,1
Davante Adams,WR,55,0.95,LV,LAC,1
Mack Hollins,WR,51,0.88,LV,LAC,1
Darren Waller,TE,49,0.84,LV,LAC,1
Hunter Renfrow,WR,48,0.83,LV,LAC,1
Josh Jacobs,RB,35,0.6,LV,LAC,1
Foster Moreau,TE,18,0.31,LV,LAC,1
Brandon Bolden,RB,16,0.28,LV,LAC,1
Ameer Abdullah,RB,7,0.12,LV,LAC,1
Tyron Johnson,WR,3,0.05,LV,LAC,1
Jesper Horsted,TE,0,0.0,LV,LAC,1
DJ Turner,WR,0,0.0,LV,LAC,1
Zamir White,RB,0,0.0,LV,LAC,1
