name,pos,snap_total,snap_percent,team,opp,week
Lamar Jackson,QB,60,1.0,BAL,NE,3
Mark Andrews,TE,54,0.9,BAL,NE,3
Rashod Bateman,WR,37,0.62,BAL,NE,3
Devin Duvernay,WR,35,0.58,BAL,NE,3
Justice Hill,RB,28,0.47,BAL,NE,3
JK Dobbins,RB,27,0.45,BAL,NE,3
Josh Oliver,TE,24,0.4,BAL,NE,3
Demarcus Robinson,WR,22,0.37,BAL,NE,3
Isaiah Likely,TE,20,0.33,BAL,NE,3
Tylan Wallace,WR,9,0.15,BAL,NE,3
Nick Boyle,TE,4,0.07,BAL,NE,3
Mike Davis,RB,1,0.02,BAL,NE,3
Raleigh Webb,WR,0,0.0,BAL,NE,3
