name,pos,snap_total,snap_percent,team,opp,week
Matt Ryan,QB,79,1.0,IND,MIN,15
Michael Pittman,WR,77,0.97,IND,MIN,15
Parris Campbell,WR,65,0.82,IND,MIN,15
Alec Pierce,WR,61,0.77,IND,MIN,15
Zack Moss,RB,53,0.67,IND,MIN,15
Mo Alie-Cox,TE,40,0.51,IND,MIN,15
Kylen Granson,TE,26,0.33,IND,MIN,15
Deon Jackson,RB,25,0.32,IND,MIN,15
Jelani Woods,TE,19,0.24,IND,MIN,15
Ashton Dulin,WR,18,0.23,IND,MIN,15
Nikola Kalinic,TE,9,0.11,IND,MIN,15
Jonathan Taylor,RB,2,0.03,IND,MIN,15
