Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94636-103564,WR,Garrett,Garrett Wilson,Wilson,11.25,4,15500,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-22015,QB,Russell,Russell Wilson,Wilson,19.889999389648438,4,15000,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-103064,RB,Breece,Breece Hall,Hall,6.925000190734863,4,14000,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-90406,QB,Zach,Zach Wilson,Wilson,11.545000076293945,4,13500,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-57403,WR,Courtland,Courtland Sutton,Sutton,11.399999618530273,4,13000,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-90561,WR,Jerry,Jerry Jeudy,Jeudy,7.099999745686849,3,12000,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-93541,RB,Javonte,Javonte Williams,Williams,6.099999904632568,4,11500,NYJ@DEN,DEN,NYJ,Q,Quadriceps,,,,MVP - 1.5X Points/AnyFLEX
94636-147051,RB,Jaleel,Jaleel McLaughlin,McLaughlin,6.425000190734863,4,10500,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-54140,RB,Dalvin,Dalvin Cook,Cook,3.450000047683716,4,10000,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-12544,D,New York,New York Jets,Jets,7.75,4,9500,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-56809,WR,Allen,Allen Lazard,Lazard,6.974999904632568,4,9500,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,10.5,4,9000,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-12531,D,Denver,Denver Broncos,Broncos,4.5,4,9000,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-22109,K,Greg,Greg Zuerlein,Zuerlein,7,3,8500,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-48380,K,Wil,Wil Lutz,Lutz,7.5,4,8500,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-71241,WR,Brandon,Brandon Johnson,Johnson,8.199999809265137,4,8000,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-52451,RB,Samaje,Samaje Perine,Perine,5.400000095367432,4,8000,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-60451,TE,Tyler,Tyler Conklin,Conklin,5.025000095367432,4,7500,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-14257,WR,Randall,Randall Cobb,Cobb,0.875,4,7500,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-112455,WR,Xavier,Xavier Gipson,Gipson,2.049999952316284,4,7000,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-93539,RB,Michael,Michael Carter,Carter,2.075000047683716,4,7000,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-71352,WR,Mecole,Mecole Hardman Jr.,Hardman Jr.,1.100000023841858,1,6500,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,3.5333334604899087,3,6500,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-40482,QB,Tim,Tim Boyle,Boyle,-0.8799999952316284,1,6000,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-130270,TE,Adam,Adam Trautman,Trautman,1.475000023841858,4,6000,NYJ@DEN,DEN,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94636-31207,TE,C.J.,C.J. Uzomah,Uzomah,4,2,6000,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
94636-138643,WR,Jason,Jason Brownlee,Brownlee,,,5500,NYJ@DEN,NYJ,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
