Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94635-57439,QB,Patrick,Patrick Mahomes,Mahomes,20.90999984741211,4,17500,KC@MIN,KC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
94635-85671,WR,Justin,Justin Jefferson,Jefferson,21.700000762939453,4,17000,KC@MIN,MIN,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94635-22038,QB,Kirk,Kirk Cousins,Cousins,21.065000534057617,4,15500,KC@MIN,MIN,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94635-33076,TE,Travis,Travis Kelce,Kelce,12,3,15000,KC@MIN,KC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
94635-71706,TE,T.J.,T.J. Hockenson,Hockenson,10.699999809265137,4,12000,KC@MIN,MIN,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94635-92575,RB,Isiah,Isiah Pacheco,Pacheco,13.25,4,11500,KC@MIN,KC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
94635-72776,RB,Alexander,Alexander Mattison,Mattison,10.149999618530273,4,11000,KC@MIN,MIN,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94635-129210,WR,Jordan,Jordan Addison,Addison,9.25,4,10000,KC@MIN,MIN,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94635-89230,RB,Cam,Cam Akers,Akers,7.5,2,9500,KC@MIN,MIN,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94635-112062,WR,Skyy,Skyy Moore,Moore,5.75,4,9000,KC@MIN,KC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
94635-54608,RB,Jerick,Jerick McKinnon,McKinnon,5.550000190734863,4,9000,KC@MIN,KC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
94635-41642,K,Harrison,Harrison Butker,Butker,9,4,8500,KC@MIN,KC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
94635-12536,D,Kansas City,Kansas City Chiefs,Chiefs,7.5,4,8500,KC@MIN,KC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
94635-55515,K,Greg,Greg Joseph,Joseph,4.5,4,8000,KC@MIN,MIN,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94635-12540,D,Minnesota,Minnesota Vikings,Vikings,6.5,4,8000,KC@MIN,MIN,KC,,,,,,MVP - 1.5X Points/AnyFLEX
