Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94422-57439,QB,Patrick,Patrick Mahomes,Mahomes,22.806666056315105,3,18000,KC@NYJ,KC,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94422-33076,TE,Travis,Travis Kelce,Kelce,13.5,2,15000,KC@NYJ,KC,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94422-103564,WR,Garrett,Garrett Wilson,Wilson,11.5,3,13500,KC@NYJ,NYJ,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94422-103064,RB,Breece,Breece Hall,Hall,6.433333079020183,3,13000,KC@NYJ,NYJ,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94422-90406,QB,Zach,Zach Wilson,Wilson,8.993333180745443,3,12500,KC@NYJ,NYJ,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94422-92575,RB,Isiah,Isiah Pacheco,Pacheco,9.90000025431315,3,12000,KC@NYJ,KC,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94422-12536,D,Kansas City,Kansas City Chiefs,Chiefs,8.333333333333334,3,11000,KC@NYJ,KC,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94422-54140,RB,Dalvin,Dalvin Cook,Cook,3.8333333333333335,3,10500,KC@NYJ,NYJ,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94422-40482,QB,Tim,Tim Boyle,Boyle,-0.8799999952316284,1,10000,KC@NYJ,NYJ,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94422-54608,RB,Jerick,Jerick McKinnon,McKinnon,7.166666666666667,3,10000,KC@NYJ,KC,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94422-112062,WR,Skyy,Skyy Moore,Moore,7.033333460489909,3,9500,KC@NYJ,KC,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
94422-22109,K,Greg,Greg Zuerlein,Zuerlein,8.5,2,9500,KC@NYJ,NYJ,KC,,,,,,MVP - 1.5X Points/AnyFLEX
94422-12544,D,New York,New York Jets,Jets,8,3,9000,KC@NYJ,NYJ,KC,,,,,,MVP - 1.5X Points/AnyFLEX
