Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
93975-22015,QB,Russell,Russell Wilson,Wilson,15.180000305175781,1,16000,WAS@DEN,DEN,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
93975-104576,QB,Sam,Sam Howell,Howell,16.18000030517578,1,15500,WAS@DEN,WAS,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
93975-57403,WR,Courtland,Courtland Sutton,Sutton,11.199999809265137,1,14500,WAS@DEN,DEN,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
93975-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,13.100000381469727,1,14000,WAS@DEN,WAS,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
93975-90561,WR,Jerry,Jerry Jeudy,Jeudy,11.379999796549479,15,13500,WAS@DEN,DEN,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
93975-93541,RB,Javonte,Javonte Williams,Williams,7.699999809265137,1,13000,WAS@DEN,DEN,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
93975-56250,WR,Terry,Terry McLaurin,McLaurin,4.099999904632568,1,12500,WAS@DEN,WAS,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
93975-86229,WR,Jahan,Jahan Dotson,Dotson,6.5,1,11000,WAS@DEN,WAS,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
93975-52613,WR,Curtis,Curtis Samuel,Samuel,8.5,1,10000,WAS@DEN,WAS,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
93975-90933,RB,Antonio,Antonio Gibson,Gibson,0.4000000059604645,1,9500,WAS@DEN,WAS,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
93975-52451,RB,Samaje,Samaje Perine,Perine,9.800000190734863,1,9500,WAS@DEN,DEN,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
93975-12531,D,Denver,Denver Broncos,Broncos,3,1,9000,WAS@DEN,DEN,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
93975-48380,K,Wil,Wil Lutz,Lutz,4,1,9000,WAS@DEN,DEN,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
93975-12552,D,Washington,Washington Commanders,Commanders,11,1,8500,WAS@DEN,WAS,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
93975-56378,K,Joey,Joey Slye,Slye,8,1,8500,WAS@DEN,WAS,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
93975-91931,TE,Greg,Greg Dulcich,Dulcich,3.200000047683716,1,8000,WAS@DEN,DEN,WAS,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
93975-26355,TE,Logan,Logan Thomas,Thomas,6.300000190734863,1,8000,WAS@DEN,WAS,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
93975-71241,WR,Brandon,Brandon Johnson,Johnson,4.099999904632568,1,7500,WAS@DEN,DEN,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
93975-130270,TE,Adam,Adam Trautman,Trautman,5.900000095367432,1,7500,WAS@DEN,DEN,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
