Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94634-85701,WR,Ja'Marr,Ja'Marr Chase,Chase,10.774999618530273,4,16000,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-40407,QB,Joshua,Joshua Dobbs,Dobbs,16.665000915527344,4,15000,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-63336,QB,Joe,Joe Burrow,Burrow,8.354999542236328,4,14500,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-52442,RB,Joe,Joe Mixon,Mixon,10.475000381469727,4,13000,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-89981,WR,Tee,Tee Higgins,Higgins,7.724999904632568,4,12500,CIN@ARI,CIN,ARI,Q,Ribs,,,,MVP - 1.5X Points/AnyFLEX
94634-40687,RB,James,James Conner,Conner,12.699999809265137,4,12000,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-86687,WR,Marquise,Marquise Brown,Brown,12.324999809265137,4,11500,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-40669,WR,Tyler,Tyler Boyd,Boyd,5.300000190734863,4,10500,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-89612,WR,Michael,Michael Wilson,Wilson,10.675000190734863,4,10000,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-86092,K,Evan,Evan McPherson,McPherson,8,4,9500,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-12528,D,Cincinnati,Cincinnati Bengals,Bengals,7.25,4,9000,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-6782,K,Matt,Matt Prater,Prater,9.5,4,9000,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-12546,D,Arizona,Arizona Cardinals,Cardinals,6.25,4,8500,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-93408,WR,Rondale,Rondale Moore,Moore,5.525000095367432,4,8500,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-64905,WR,Trenton,Trenton Irwin,Irwin,2.200000047683716,1,8000,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-29780,TE,Zach,Zach Ertz,Ertz,5.900000095367432,4,8000,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-53390,WR,Zach,Zach Pascal,Pascal,1.3000000317891438,3,7500,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,2.5999999046325684,2,7500,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-83117,TE,Tanner,Tanner Hudson,Hudson,3.4000000953674316,2,7000,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-91750,TE,Trey,Trey McBride,McBride,2.299999952316284,4,7000,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-92545,RB,Keaontay,Keaontay Ingram,Ingram,0.9333333174387614,3,6500,CIN@ARI,ARI,CIN,Q,Neck,,,,MVP - 1.5X Points/AnyFLEX
94634-69860,RB,Trayveon,Trayveon Williams,Williams,0.7250000238418579,4,6500,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-60840,QB,Jake,Jake Browning,Browning,-0.10000000149011612,1,6000,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-73130,RB,Chris,Chris Evans,Evans,1.600000023841858,1,6000,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
94634-94579,RB,Emari,Emari Demercado,Demercado,1.8666666348775227,3,6000,CIN@ARI,ARI,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94634-56711,TE,Drew,Drew Sample,Sample,0.800000011920929,2,5500,CIN@ARI,CIN,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
