Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
93964-80001,RB,Austin,Austin Ekeler,Ekeler,24.399999618530273,1,16500,LAC@TEN,LAC,TEN,O,Ankle,,,,MVP - 1.5X Points/AnyFLEX
93964-69189,QB,Justin,Justin Herbert,Herbert,20.860000610351562,1,16000,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-39280,RB,Derrick,Derrick Henry,Henry,12.899999618530273,1,15000,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-87691,QB,Malik,Malik Willis,Willis,3.1914285932268416,7,14000,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-21948,QB,Ryan,Ryan Tannehill,Tannehill,5.420000076293945,1,14000,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-86243,QB,Will,Will Levis,Levis,,,14000,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,10,1,13000,LAC@TEN,TEN,LAC,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
93964-29253,WR,Keenan,Keenan Allen,Allen,11.199999809265137,1,12500,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-39829,WR,Mike,Mike Williams,Williams,6.5,1,12000,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-91872,RB,Joshua,Joshua Kelley,Kelley,15.100000381469727,1,11000,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-110259,WR,Treylon,Treylon Burks,Burks,3.700000047683716,1,10000,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-64389,WR,Nick,Nick Westbrook-Ikhine,Westbrook-Ikhine,7.800000190734863,1,9500,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-57299,TE,Gerald,Gerald Everett,Everett,3.299999952316284,1,9500,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-92496,K,Cameron,Cameron Dicker,Dicker,12,1,9000,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-6642,K,Nick,Nick Folk,Folk,18,1,9000,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-12548,D,Los Angeles,Los Angeles Chargers,Chargers,0,1,8500,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-12534,D,Tennessee,Tennessee Titans,Titans,9,1,8500,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-120639,WR,Quentin,Quentin Johnston,Johnston,1.899999976158142,1,8000,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-87418,WR,Joshua,Joshua Palmer,Palmer,0.8999999761581421,1,8000,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-107293,RB,Tyjae,Tyjae Spears,Spears,3.299999952316284,1,7500,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-88297,TE,Chig,Chig Okonkwo,Okonkwo,0,1,7500,LAC@TEN,TEN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
93964-114100,RB,Isaiah,Isaiah Spiller,Spiller,1.3800000190734862,5,7000,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
93964-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,9.699999809265137,1,7000,LAC@TEN,LAC,TEN,,,,,,MVP - 1.5X Points/AnyFLEX
