Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
93962-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,16.100000381469727,1,15500,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-38435,QB,Jared,Jared Goff,Goff,14.020000457763672,1,15000,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-26483,QB,Geno,Geno Smith,Smith,9.079999923706055,1,14500,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-73048,WR,DK,DK Metcalf,Metcalf,12.199999809265137,1,14000,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-103342,RB,Kenneth,Kenneth Walker III,Walker III,8.699999809265137,1,13000,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-27050,WR,Tyler,Tyler Lockett,Lockett,2,1,12500,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-73273,RB,David,David Montgomery,Montgomery,13.399999618530273,1,12000,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-53097,WR,Josh,Josh Reynolds,Reynolds,10,1,11500,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-129368,RB,Jahmyr,Jahmyr Gibbs,Gibbs,7,1,11000,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-22103,WR,Marvin,Marvin Jones Jr.,Jones Jr.,-0.20000000298023224,1,10000,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-129458,WR,Jaxon,Jaxon Smith-Njigba,Smith-Njigba,2.799999952316284,1,9500,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-60745,K,Jason,Jason Myers,Myers,8,1,9500,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-12550,D,Seattle,Seattle Seahawks,Seahawks,1,1,9000,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-55145,K,Michael,Michael Badgley,Badgley,9.076923076923077,13,9000,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-90949,K,Riley,Riley Patterson,Patterson,3,1,8500,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-12532,D,Detroit,Detroit Lions,Lions,9,1,8500,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-70422,WR,Kalif,Kalif Raymond,Raymond,2.5,1,8000,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-105646,TE,Sam,Sam LaPorta,LaPorta,6.400000095367432,1,8000,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-71705,TE,Noah,Noah Fant,Fant,5.511110941569011,18,7500,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-103376,RB,Zach,Zach Charbonnet,Charbonnet,1.100000023841858,1,7500,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-56708,TE,Will,Will Dissly,Dissly,2.700000047683716,1,7000,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-94087,RB,DeeJay,DeeJay Dallas,Dallas,2.299999952316284,1,7000,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-91046,TE,Brock,Brock Wright,Wright,2.700000047683716,1,6500,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-89588,TE,Colby,Colby Parkinson,Parkinson,1.2999999523162842,1,6500,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
93962-103252,RB,Zonovan,Zonovan Knight,Knight,7.5,7,6000,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-104424,RB,Craig,Craig Reynolds,Reynolds,4.383333206176758,6,6000,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-61060,RB,Devine,Devine Ozigbo,Ozigbo,0.40000001589457196,3,5500,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-70889,RB,Benny,Benny Snell Jr.,Snell Jr.,2.9500001271565757,6,5500,SEA@DET,DET,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
93962-93824,WR,Easop,Easop Winston Jr.,Winston Jr.,,,5000,SEA@DET,SEA,DET,,,,,,MVP - 1.5X Points/AnyFLEX
