Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
93773-62239,QB,Josh,Josh Allen,Allen,23.920000578227796,19,17500,BUF@NYJ,BUF,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
93773-6894,QB,Aaron,Aaron Rodgers,Rodgers,14.77647040872013,17,16000,BUF@NYJ,NYJ,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
93773-25079,WR,Stefon,Stefon Diggs,Diggs,15.084210847553454,19,14500,BUF@NYJ,BUF,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
93773-103564,WR,Garrett,Garrett Wilson,Wilson,10.247058644014245,17,13500,BUF@NYJ,NYJ,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
93773-103064,RB,Breece,Breece Hall,Hall,15.085714067731585,7,12500,BUF@NYJ,NYJ,BUF,Q,Knee,,,,MVP - 1.5X Points/AnyFLEX
93773-54140,RB,Dalvin,Dalvin Cook,Cook,12.683333502875435,18,12000,BUF@NYJ,NYJ,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
93773-94534,WR,Gabe,Gabe Davis,Davis,10.135294297162224,17,11500,BUF@NYJ,BUF,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
93773-91626,RB,James,James Cook,Cook,5.694736681486431,19,11000,BUF@NYJ,BUF,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
93773-56809,WR,Allen,Allen Lazard,Lazard,9.653333536783855,15,10000,BUF@NYJ,NYJ,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
93773-64576,RB,Damien,Damien Harris,Harris,7.490909229625355,11,9500,BUF@NYJ,BUF,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
93773-12526,D,Buffalo,Buffalo Bills,Bills,8.473684210526315,19,9500,BUF@NYJ,BUF,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
93773-12544,D,New York,New York Jets,Jets,7.117647058823529,17,9000,BUF@NYJ,NYJ,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
93773-65128,K,Tyler,Tyler Bass,Bass,8.421052631578947,19,9000,BUF@NYJ,BUF,NYJ,,,,,,MVP - 1.5X Points/AnyFLEX
