Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94410-53681,WR,Tyreek,Tyreek Hill,Hill,25.899998982747395,3,16500,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-62239,QB,Josh,Josh Allen,Allen,19.34000015258789,3,16000,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,23.253334045410156,3,15500,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-25079,WR,Stefon,Stefon Diggs,Diggs,15.466667175292969,3,12500,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-28744,RB,Raheem,Raheem Mostert,Mostert,26.3000005086263,3,12000,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-90573,WR,Jaylen,Jaylen Waddle,Waddle,10.100000381469727,2,11000,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-91626,RB,James,James Cook,Cook,12.800000508626303,3,10500,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-94534,WR,Gabe,Gabe Davis,Davis,10.733333587646484,3,10000,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-138820,RB,De'Von,De'Von Achane,Achane,25.350000381469727,2,9500,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-52767,K,Jason,Jason Sanders,Sanders,10,3,9000,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-65128,K,Tyler,Tyler Bass,Bass,12,3,9000,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-12526,D,Buffalo,Buffalo Bills,Bills,16,3,8500,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-12539,D,Miami,Miami Dolphins,Dolphins,6.333333333333333,3,8500,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-41997,WR,River,River Cracraft,Cracraft,5.900000254313151,3,8000,MIA@BUF,MIA,BUF,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
94410-64585,TE,Dawson,Dawson Knox,Knox,4.700000127156575,3,8000,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-52495,WR,Braxton,Braxton Berrios,Berrios,4.600000063578288,3,7500,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-34331,RB,Latavius,Latavius Murray,Murray,6.966666539510091,3,7500,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-64576,RB,Damien,Damien Harris,Harris,4.566666603088379,3,7500,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-145558,TE,Dalton,Dalton Kincaid,Kincaid,4.233333269755046,3,7000,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-42046,TE,Durham,Durham Smythe,Smythe,3.8999999364217124,3,7000,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-26251,WR,Robbie,Robbie Chosen,Chosen,13.300000190734863,1,6500,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-86518,WR,Khalil,Khalil Shakir,Shakir,4.300000190734863,2,6500,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-86543,WR,Erik,Erik Ezukanma,Ezukanma,1.100000023841858,2,6000,MIA@BUF,MIA,BUF,IR,Neck,,,,MVP - 1.5X Points/AnyFLEX
94410-56059,WR,Trent,Trent Sherfield,Sherfield,2.799999952316284,1,6000,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-86780,RB,Salvon,Salvon Ahmed,Ahmed,3.3499999046325684,2,6000,MIA@BUF,MIA,BUF,Q,Groin,,,,MVP - 1.5X Points/AnyFLEX
94410-70426,TE,Reggie,Reggie Gilliam,Gilliam,0.800000011920929,1,5500,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-63717,RB,Alec,Alec Ingold,Ingold,2.200000047683716,2,5500,MIA@BUF,MIA,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
94410-79980,TE,Eric,Eric Saubert,Saubert,2.176923018235427,13,5500,MIA@BUF,MIA,BUF,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
94410-104176,WR,Deonte,Deonte Harty,Harty,2.1666666666666665,3,5500,MIA@BUF,BUF,MIA,,,,,,MVP - 1.5X Points/AnyFLEX
94410-55552,RB,Jeff,Jeff Wilson Jr.,Wilson Jr.,9.27058859432445,17,5000,MIA@BUF,MIA,BUF,IR,Ribs,,,,MVP - 1.5X Points/AnyFLEX
