Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94631-73273,RB,David,David Montgomery,Montgomery,19.46666717529297,3,15500,CAR@DET,DET,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
94631-38435,QB,Jared,Jared Goff,Goff,17.34000015258789,4,15000,CAR@DET,DET,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
94631-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,14.125,4,14000,CAR@DET,DET,CAR,D,Abdomen,,,,MVP - 1.5X Points/AnyFLEX
94631-39716,WR,Adam,Adam Thielen,Thielen,14.199999809265137,4,13500,CAR@DET,CAR,DET,,,,,,MVP - 1.5X Points/AnyFLEX
94631-119606,QB,Bryce,Bryce Young,Young,10.073333104451498,3,13000,CAR@DET,CAR,DET,,,,,,MVP - 1.5X Points/AnyFLEX
94631-53097,WR,Josh,Josh Reynolds,Reynolds,13.166666666666666,3,11000,CAR@DET,DET,CAR,Q,Groin,,,,MVP - 1.5X Points/AnyFLEX
94631-71845,RB,Miles,Miles Sanders,Sanders,8.850000381469727,4,10500,CAR@DET,CAR,DET,,,,,,MVP - 1.5X Points/AnyFLEX
94631-105646,TE,Sam,Sam LaPorta,LaPorta,10.300000190734863,4,10000,CAR@DET,DET,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
94631-129368,RB,Jahmyr,Jahmyr Gibbs,Gibbs,7.974999904632568,4,9500,CAR@DET,DET,CAR,D,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
94631-90949,K,Riley,Riley Patterson,Patterson,7,4,9000,CAR@DET,DET,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
94631-12532,D,Detroit,Detroit Lions,Lions,8.75,4,9000,CAR@DET,DET,CAR,,,,,,MVP - 1.5X Points/AnyFLEX
94631-52917,WR,DJ,DJ Chark Jr.,Chark Jr.,7.466666539510091,3,8500,CAR@DET,CAR,DET,,,,,,MVP - 1.5X Points/AnyFLEX
94631-69307,K,Eddy,Eddy Pineiro,Pineiro,9.5,4,8500,CAR@DET,CAR,DET,,,,,,MVP - 1.5X Points/AnyFLEX
94631-12553,D,Carolina,Carolina Panthers,Panthers,6,4,8000,CAR@DET,CAR,DET,,,,,,MVP - 1.5X Points/AnyFLEX
94631-87467,RB,Chuba,Chuba Hubbard,Hubbard,5.775000095367432,4,8000,CAR@DET,CAR,DET,,,,,,MVP - 1.5X Points/AnyFLEX
