Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94416-32384,WR,Mike,Mike Evans,Evans,18.733333587646484,3,15500,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
94416-87770,WR,Chris,Chris Olave,Olave,13.733333587646484,3,15000,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-41535,QB,Baker,Baker Mayfield,Mayfield,15.146666208902994,3,14000,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
94416-24849,QB,Jameis,Jameis Winston,Winston,4.039999961853027,1,13500,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-45859,QB,Derek,Derek Carr,Carr,10.480000178019205,3,13500,TB@NO,NO,TB,Q,Shoulder - ac joint,,,,MVP - 1.5X Points/AnyFLEX
94416-137902,RB,Rachaad,Rachaad White,White,10.133333206176758,3,12000,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
94416-42104,RB,Alvin,Alvin Kamara,Kamara,12.213333129882812,15,11500,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-55635,WR,Chris,Chris Godwin,Godwin,7.533333460489909,3,10500,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
94416-28573,WR,Michael,Michael Thomas,Thomas,8.533333460489908,3,10000,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-170287,WR,Rashid,Rashid Shaheed,Shaheed,10.266666412353516,3,9500,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,10.333333333333334,3,9000,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
94416-12542,D,New Orleans,New Orleans Saints,Saints,9,3,9000,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-89348,K,Blake,Blake Grupe,Grupe,8.333333333333334,3,8500,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-60479,K,Chase,Chase McLaughlin,McLaughlin,7.333333333333333,3,8500,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
94416-45631,RB,Jamaal,Jamaal Williams,Williams,4.550000190734863,2,8000,TB@NO,NO,TB,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
94416-120657,RB,Kendre,Kendre Miller,Miller,3.9000000953674316,1,8000,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-137059,RB,Sean,Sean Tucker,Tucker,1.3999999364217122,3,8000,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
94416-102902,WR,Trey,Trey Palmer,Palmer,3.866666793823242,3,7500,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
94416-45565,TE,Taysom,Taysom Hill,Hill,3.740000089009603,3,7500,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,7.700000127156575,3,7000,TB@NO,NO,TB,,,,,,MVP - 1.5X Points/AnyFLEX
94416-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,1.7399999618530273,5,7000,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
94416-86811,TE,Cade,Cade Otton,Otton,4.033333460489909,3,6500,TB@NO,TB,NO,,,,,,MVP - 1.5X Points/AnyFLEX
