Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94259-85701,WR,Ja'Marr,Ja'Marr Chase,Chase,6.099999904632568,2,15500,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-63336,QB,Joe,Joe Burrow,Burrow,9.779999732971191,2,15000,LAR@CIN,CIN,LAR,Q,Calf,,,,MVP - 1.5X Points/AnyFLEX
94259-103020,WR,Puka,Puka Nacua,Nacua,19.75,2,14000,LAR@CIN,LAR,CIN,Q,Oblique,,,,MVP - 1.5X Points/AnyFLEX
94259-6654,QB,Matthew,Matthew Stafford,Stafford,15.220000267028809,2,13500,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-60840,QB,Jake,Jake Browning,Browning,-0.10000000149011612,1,13000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-89981,WR,Tee,Tee Higgins,Higgins,12.449999809265137,2,12500,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-52442,RB,Joe,Joe Mixon,Mixon,10.149999618530273,2,11000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-104433,RB,Kyren,Kyren Williams,Williams,21.200000762939453,2,10500,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-92976,WR,Tutu,Tutu Atwell,Atwell,13.300000190734863,2,10000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-64581,WR,Van,Van Jefferson,Jefferson,2.9000000953674316,2,9500,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-40669,WR,Tyler,Tyler Boyd,Boyd,5.099999904632568,2,9500,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-12528,D,Cincinnati,Cincinnati Bengals,Bengals,6.5,2,9000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-12538,D,Los Angeles,Los Angeles Rams,Rams,3,2,9000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-27292,K,Brett,Brett Maher,Maher,14,2,8500,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-86092,K,Evan,Evan McPherson,McPherson,5,2,8500,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,2.5999999046325684,2,8000,LAR@CIN,CIN,LAR,D,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
94259-79970,WR,Cooper,Cooper Kupp,Kupp,18.211110432942707,9,8000,LAR@CIN,LAR,CIN,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
94259-47870,TE,Tyler,Tyler Higbee,Higbee,4.550000190734863,2,8000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-71105,WR,Ben,Ben Skowronek,Skowronek,1.2999999523162842,2,7500,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-69860,RB,Trayveon,Trayveon Williams,Williams,1.0499999523162842,2,7500,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-73130,RB,Chris,Chris Evans,Evans,1.600000023841858,1,7000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-38264,WR,Demarcus,Demarcus Robinson,Robinson,5.3941174675436585,17,7000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-56711,TE,Drew,Drew Sample,Sample,0.4000000059604645,2,6500,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-64905,WR,Trenton,Trenton Irwin,Irwin,5.327272588556463,11,6500,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-63697,TE,Brycen,Brycen Hopkins,Hopkins,2.5999999046325684,1,6000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-88685,WR,Austin,Austin Trammell,Trammell,0,1,6000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-89493,RB,Chase,Chase Brown,Brown,0.20000000298023224,1,5500,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-88752,WR,Charlie,Charlie Jones,Jones,3,2,5500,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-165962,TE,Nikola,Nikola Kalinic,Kalinic,0,1,5500,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-73089,TE,Devin,Devin Asiasi,Asiasi,0.375,4,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-131328,RB,Zach,Zach Evans,Evans,,,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-70282,WR,Demetric,Demetric Felton,Felton,0.27999999523162844,5,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-69516,TE,Miller,Miller Forristall,Forristall,0,1,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-61072,WR,Stanley,Stanley Morgan,Morgan,0,1,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-93075,TE,Hunter,Hunter Long,Long,0,1,5000,LAR@CIN,LAR,CIN,IR,Thigh,,,,MVP - 1.5X Points/AnyFLEX
94259-28434,QB,Trevor,Trevor Siemian,Siemian,5.579999923706055,2,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-93592,WR,Sam,Sam James,James,,,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-92056,TE,Cal,Cal Adomitis,Adomitis,,,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,2.8454544760964136,11,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-114465,TE,Christian,Christian Sims,Sims,,,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-55970,RB,Royce,Royce Freeman,Freeman,4,4,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-185640,QB,Dresser,Dresser Winn,Winn,,,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-86826,WR,Malachi,Malachi Carter,Carter,,,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-83117,TE,Tanner,Tanner Hudson,Hudson,3.0333334604899087,6,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-102831,TE,Davis,Davis Allen,Allen,,,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-89265,TE,Camren,Camren McDonald,McDonald,,,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-86205,WR,Mac,Mac Hippenhammer,Hippenhammer,,,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-91583,QB,Stetson,Stetson Bennett,Bennett,,,5000,LAR@CIN,LAR,CIN,IR,Illness,,,,MVP - 1.5X Points/AnyFLEX
94259-91971,RB,Ronnie,Ronnie Rivers,Rivers,0.8999999761581421,1,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-136517,K,Tanner,Tanner Brown,Brown,,,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-31047,QB,AJ,AJ McCarron,McCarron,,,5000,LAR@CIN,CIN,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
94259-113096,WR,Xavier,Xavier Smith,Smith,,,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
94259-93899,K,Christopher,Christopher Dunn,Dunn,,,5000,LAR@CIN,LAR,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
