Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94183-45889,WR,Davante,Davante Adams,Adams,13.5,2,15500,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,12.800000190734863,2,14500,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-92020,QB,Kenny,Kenny Pickett,Pickett,11.479999542236328,2,14000,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-90575,RB,Najee,Najee Harris,Harris,4.550000190734863,2,13000,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-72731,RB,Josh,Josh Jacobs,Jacobs,7.75,2,12500,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-63634,WR,Jakobi,Jakobi Meyers,Meyers,24.600000381469727,1,11500,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-110246,WR,George,George Pickens,Pickens,13.399999618530273,2,11000,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-112057,RB,Jaylen,Jaylen Warren,Warren,7.449999809265137,2,10000,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-28643,WR,Allen,Allen Robinson II,Robinson II,5.550000190734863,2,9500,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-12547,D,Pittsburgh,Pittsburgh Steelers,Steelers,15,2,9000,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-40856,K,Daniel,Daniel Carlson,Carlson,5,2,9000,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-32058,K,Chris,Chris Boswell,Boswell,6.5,2,8500,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-12537,D,Las Vegas,Las Vegas Raiders,Raiders,0.5,2,8500,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-57986,WR,Hunter,Hunter Renfrow,Renfrow,2.799999952316284,1,8000,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-66008,WR,Diontae,Diontae Johnson,Johnson,6.300000190734863,1,8000,PIT@LV,PIT,LV,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
94183-86244,TE,Pat,Pat Freiermuth,Freiermuth,3.75,2,8000,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-27229,RB,Ameer,Ameer Abdullah,Abdullah,0.5,2,7500,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-90870,WR,Calvin,Calvin Austin III,Austin III,4,2,7500,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-40126,TE,Austin,Austin Hooper,Hooper,2.75,2,7000,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-92882,TE,Connor,Connor Heyward,Heyward,2.9000000953674316,1,7000,PIT@LV,PIT,LV,,,,,,MVP - 1.5X Points/AnyFLEX
94183-62628,WR,DeAndre,DeAndre Carter,Carter,0.5,2,6500,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94183-138998,TE,Michael,Michael Mayer,Mayer,0.699999988079071,1,6500,PIT@LV,LV,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
