Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94032-53562,RB,Nick,Nick Chubb,Chubb,14.699999809265137,1,17000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-54879,QB,Deshaun,Deshaun Watson,Watson,21.65999984741211,1,16500,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-92020,QB,Kenny,Kenny Pickett,Pickett,11.680000305175781,1,15000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-90575,RB,Najee,Najee Harris,Harris,4.300000190734863,1,14500,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-31001,WR,Amari,Amari Cooper,Cooper,5.199999809265137,1,13500,CLE@PIT,CLE,PIT,Q,Groin,,,,MVP - 1.5X Points/AnyFLEX
94032-110246,WR,George,George Pickens,Pickens,6.099999904632568,1,12000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-66008,WR,Diontae,Diontae Johnson,Johnson,6.300000190734863,1,11000,CLE@PIT,PIT,CLE,O,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
94032-86244,TE,Pat,Pat Freiermuth,Freiermuth,6.800000190734863,1,10000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-24912,K,Dustin,Dustin Hopkins,Hopkins,12,1,9500,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-12529,D,Cleveland,Cleveland Browns,Browns,9,1,9500,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-12547,D,Pittsburgh,Pittsburgh Steelers,Steelers,4,1,9000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-88575,WR,Elijah,Elijah Moore,Moore,7.699999809265137,1,9000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-91426,WR,Donovan,Donovan Peoples-Jones,Peoples-Jones,1.7000000476837158,1,8500,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-32058,K,Chris,Chris Boswell,Boswell,1,1,8500,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-55335,TE,David,David Njoku,Njoku,3.4000000953674316,1,8000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-28643,WR,Allen,Allen Robinson II,Robinson II,8.899999618530273,1,8000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-90533,RB,Jerome,Jerome Ford,Ford,1.600000023841858,1,7500,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-112057,RB,Jaylen,Jaylen Warren,Warren,4.300000190734863,1,7500,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-90870,WR,Calvin,Calvin Austin III,Austin III,6.699999809265137,1,7000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-70601,TE,Harrison,Harrison Bryant,Bryant,7.5,1,6500,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-88277,RB,Anthony,Anthony McFarland Jr.,McFarland Jr.,2.0999999046325684,1,6500,CLE@PIT,PIT,CLE,O,Knee,,,,MVP - 1.5X Points/AnyFLEX
94032-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,3.9500001271565757,6,6000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-32243,WR,Marquise,Marquise Goodwin,Goodwin,0,1,6000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-104577,WR,Gunner,Gunner Olszewski,Olszewski,0.7461538314819336,13,5500,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-114180,WR,David,David Bell,Bell,0,1,5500,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-92890,WR,Cody,Cody White,White,0.699999988079071,1,5500,CLE@PIT,PIT,CLE,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
94032-93404,RB,Zander,Zander Horvath,Horvath,2.012500047683716,8,5500,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-91012,RB,Greg,Greg Bell,Bell,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-87432,WR,Cedric,Cedric Tillman,Tillman,,,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-41867,RB,Jordan,Jordan Wilkins,Wilkins,2.924999952316284,4,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-89997,WR,Michael,Michael Woods II,Woods II,1.0833333333333333,6,5000,CLE@PIT,CLE,PIT,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
94032-89613,WR,Simi,Simi Fehoko,Fehoko,1.9500000476837158,2,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-185743,RB,Darius,Darius Hagans,Hagans,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-64405,WR,Dan,Dan Chisena,Chisena,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-185893,RB,Alfonzo,Alfonzo Graham,Graham,,,5000,CLE@PIT,PIT,CLE,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
94032-94118,WR,Mike,Mike Harley Jr.,Harley Jr.,,,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-71723,WR,Dez,Dez Fitzpatrick,Fitzpatrick,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-64175,WR,Hakeem,Hakeem Butler,Butler,,,5000,CLE@PIT,PIT,CLE,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
94032-86068,WR,Jacob,Jacob Copeland,Copeland,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-64949,WR,Ja'Marcus,Ja'Marcus Bradley,Bradley,,,5000,CLE@PIT,PIT,CLE,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
94032-89656,WR,Aron,Aron Cruickshank,Cruickshank,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-158520,WR,Daylen,Daylen Baldwin,Baldwin,3.5,1,5000,CLE@PIT,CLE,PIT,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
94032-64827,WR,Miles,Miles Boykin,Boykin,0.6999999682108561,3,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-92093,WR,Jaelon,Jaelon Darden,Darden,0.2923076886397142,13,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-92990,RB,Hassan,Hassan Hall,Hall,,,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-32703,WR,Jakeem,Jakeem Grant Sr.,Grant Sr.,,,5000,CLE@PIT,CLE,PIT,IR,Kneecap,,,,MVP - 1.5X Points/AnyFLEX
94032-55366,RB,Qadree,Qadree Ollison,Ollison,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-94797,QB,Kellen,Kellen Mond,Mond,,,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-92882,TE,Connor,Connor Heyward,Heyward,2.9000000953674316,1,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-89172,RB,John,John Lovett,Lovett,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-63189,TE,Hunter,Hunter Thedford,Thedford,,,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-89817,WR,Austin,Austin Watkins Jr.,Watkins Jr.,,,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-185822,TE,Thomas,Thomas Greaney,Greaney,,,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-170206,TE,Rodney,Rodney Williams II,Williams II,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-86108,RB,Monte,Monte Pottebaum,Pottebaum,,,5000,CLE@PIT,PIT,CLE,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
94032-53729,QB,Mason,Mason Rudolph,Rudolph,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-88547,WR,Jalen,Jalen Wayne,Wayne,,,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-41827,QB,P.J.,P.J. Walker,Walker,7.023333231608073,6,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-38628,QB,Mitch,Mitch Trubisky,Trubisky,11.268571036202568,7,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-85860,QB,Tanner,Tanner Morgan,Morgan,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-90343,WR,Jordan,Jordan Byrd,Byrd,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
94032-153957,TE,Zaire,Zaire Mitchell-Paden,Mitchell-Paden,,,5000,CLE@PIT,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
94032-133477,TE,Darnell,Darnell Washington,Washington,,,5000,CLE@PIT,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
