Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
85399-62239,QB,Josh,Josh Allen,Allen,25.784000651041666,15,17000,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-63336,QB,Joe,Joe Burrow,Burrow,23.406667073567707,15,16000,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-85701,WR,Ja'Marr,Ja'Marr Chase,Chase,16.39090936834162,11,14000,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-25079,WR,Stefon,Stefon Diggs,Diggs,16.179999796549478,15,13000,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-52442,RB,Joe,Joe Mixon,Mixon,14.938461303710938,13,12000,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-89981,WR,Tee,Tee Higgins,Higgins,14.053845919095552,13,11500,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-94534,WR,Gabe,Gabe Davis,Davis,10.157142639160156,14,11000,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-70603,RB,Devin,Devin Singletary,Singletary,10.47999979654948,15,10500,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-91626,RB,James,James Cook,Cook,5.939999898274739,15,10000,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-64585,TE,Dawson,Dawson Knox,Knox,7.385714394705636,14,9500,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-40669,WR,Tyler,Tyler Boyd,Boyd,8.701333618164062,15,9000,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-12526,D,Buffalo,Buffalo Bills,Bills,8.6,15,9000,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-65128,K,Tyler,Tyler Bass,Bass,9.2,15,8500,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-12528,D,Cincinnati,Cincinnati Bengals,Bengals,5.733333333333333,15,8500,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-86092,K,Evan,Evan McPherson,McPherson,8.133333333333333,15,8000,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-52451,RB,Samaje,Samaje Perine,Perine,8.026666768391927,15,8000,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-53639,WR,Isaiah,Isaiah McKenzie,McKenzie,6.850000108991351,14,7500,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-64031,TE,Hayden,Hayden Hurst,Hurst,6.333333333333333,12,7500,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-63625,RB,Nyheim,Nyheim Hines,Hines,3.626666768391927,15,7000,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-64905,WR,Trenton,Trenton Irwin,Irwin,6.75,8,7000,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-70426,TE,Reggie,Reggie Gilliam,Gilliam,4.224999904632568,4,6500,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,3.1555555131700306,9,6500,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-69860,RB,Trayveon,Trayveon Williams,Williams,1.1666666666666667,6,6000,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-86518,WR,Khalil,Khalil Shakir,Shakir,2.8666665818956165,9,6000,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
85399-73089,TE,Devin,Devin Asiasi,Asiasi,0.375,4,5500,BUF@CIN,CIN,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
85399-90123,TE,Quintin,Quintin Morris,Morris,2.7333332697550454,6,5500,BUF@CIN,BUF,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
