Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
85679-6894,QB,Aaron,Aaron Rodgers,Rodgers,14.9375,16,16000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-38435,QB,Jared,Jared Goff,Goff,17.584999084472656,16,15000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,13.779999796549479,15,14000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-40442,RB,Aaron,Aaron Jones,Jones,13.300000190734863,16,13500,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-91598,RB,D'Andre,D'Andre Swift,Swift,11.923076923076923,13,13000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-45631,RB,Jamaal,Jamaal Williams,Williams,12.543749809265137,16,12500,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-93107,RB,AJ,AJ Dillon,Dillon,9.393750190734863,16,11500,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-169776,WR,Christian,Christian Watson,Watson,9.961538461538462,13,11000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-56809,WR,Allen,Allen Lazard,Lazard,9.478571210588727,14,10000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-12533,D,Green Bay,Green Bay Packers,Packers,7.1875,16,9500,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-55145,K,Michael,Michael Badgley,Badgley,9.166666666666666,12,9000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-6897,K,Mason,Mason Crosby,Crosby,6.75,16,9000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-52917,WR,DJ,DJ Chark Jr.,Chark Jr.,8.030000305175781,10,8500,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-12532,D,Detroit,Detroit Lions,Lions,5.75,16,8500,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-94370,WR,Romeo,Romeo Doubs,Doubs,6.716666539510091,12,8000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-53097,WR,Josh,Josh Reynolds,Reynolds,7.527273004705256,11,8000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-70422,WR,Kalif,Kalif Raymond,Raymond,5.256249904632568,16,7500,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-80353,TE,Robert,Robert Tonyan,Tonyan,5.068749904632568,16,7500,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-14257,WR,Randall,Randall Cobb,Cobb,5.216666539510091,12,7000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-72627,RB,Patrick,Patrick Taylor,Taylor,1.3250000476837158,4,7000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-91046,TE,Brock,Brock Wright,Wright,4.549999872843425,12,6500,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-55165,RB,Justin,Justin Jackson,Jackson,3.3307691720815806,13,6500,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-111631,WR,Jameson,Jameson Williams,Williams,2.9200000762939453,5,6000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-149832,TE,Shane,Shane Zylstra,Zylstra,5.071428571428571,7,6000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-152631,WR,Samori,Samori Toure,Toure,4.175000190734863,4,5500,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-56142,WR,Juwann,Juwann Winfree,Winfree,0.7333333492279053,3,5500,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-60910,WR,Dede,Dede Westbrook,Westbrook,0.9833333492279053,12,5500,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-85636,WR,Josh,Josh Johnson,Johnson,,,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-91012,RB,Greg,Greg Bell,Bell,,,5000,DET@GB,DET,GB,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
85679-103943,WR,Trinity,Trinity Benson,Benson,2.1857143129621233,7,5000,DET@GB,DET,GB,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
85679-87690,TE,Sal,Sal Cannella,Cannella,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-6672,TE,Marcedes,Marcedes Lewis,Lewis,3.933333396911621,6,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-71697,TE,Shaun,Shaun Beyer,Beyer,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-71957,WR,Quintez,Quintez Cephus,Cephus,2.5,1,5000,DET@GB,DET,GB,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
85679-69017,QB,Jordan,Jordan Love,Love,2.924999952316284,4,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-27801,QB,Nate,Nate Sudfeld,Sudfeld,-0.20000000298023224,2,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-90778,TE,Derrick,Derrick Deese Jr.,Deese Jr.,,,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-45472,TE,Garrett,Garrett Griffin,Griffin,2.950000047683716,2,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-130343,WR,Jeff,Jeff Cotton Jr.,Cotton Jr.,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-55209,TE,Nate,Nate Becker,Becker,,,5000,DET@GB,GB,DET,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
85679-82731,WR,Brandon,Brandon Zylstra,Zylstra,0,1,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-28080,WR,Devin,Devin Funchess,Funchess,,,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-69296,WR,Corey,Corey Sutton,Sutton,,,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-105648,RB,Tyler,Tyler Goodson,Goodson,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-57651,WR,Travis,Travis Fulgham,Fulgham,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-38837,QB,Danny,Danny Etling,Etling,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-86839,TE,Jack,Jack Coco,Coco,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-72246,TE,Nolan,Nolan Givan,Givan,,,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-61112,TE,Josiah,Josiah Deguara,Deguara,1.9888888465033636,9,5000,DET@GB,GB,DET,Q,Calf,,,,MVP - 1.5X Points/AnyFLEX
85679-89663,WR,Danny,Danny Davis,Davis,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-92606,WR,Bo,Bo Melton,Melton,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-64194,K,Matt,Matt Ammendola,Ammendola,5,4,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-64835,RB,Dexter,Dexter Williams,Williams,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-104388,WR,Tom,Tom Kennedy,Kennedy,3.0166667302449546,6,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-40148,WR,Ishmael,Ishmael Hyman,Hyman,,,5000,DET@GB,GB,DET,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
85679-65493,K,Dominik,Dominik Eberle,Eberle,6,1,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-71382,WR,Osirus,Osirus Mitchell,Mitchell,,,5000,DET@GB,GB,DET,Q,Quadriceps,,,,MVP - 1.5X Points/AnyFLEX
85679-91225,RB,Kylin,Kylin Hill,Hill,0.699999988079071,1,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-65627,WR,Maurice,Maurice Alexander,Alexander,0.40000001589457196,3,5000,DET@GB,DET,GB,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
85679-90971,TE,Austin,Austin Allen,Allen,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-93023,RB,Jermar,Jermar Jefferson,Jefferson,5.925000190734863,4,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-56289,RB,Jason,Jason Cabinda,Cabinda,0.3499999940395355,4,5000,DET@GB,DET,GB,Q,Knee,,,,MVP - 1.5X Points/AnyFLEX
85679-70496,K,Aldrick,Aldrick Rosas,Rosas,4.4,5,5000,DET@GB,DET,GB,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
85679-86627,K,Gabe,Gabe Brkic,Brkic,,,5000,DET@GB,GB,DET,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
85679-85986,TE,James,James Mitchell,Mitchell,3.085714340209961,7,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-104424,RB,Craig,Craig Reynolds,Reynolds,4.383333206176758,6,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-60914,K,Austin,Austin Seibert,Seibert,7.666666666666667,3,5000,DET@GB,DET,GB,Q,Groin,,,,MVP - 1.5X Points/AnyFLEX
85679-64115,QB,Steven,Steven Montez,Montez,,,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-61172,TE,Tyler,Tyler Davis,Davis,0.9199999809265137,5,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
85679-28663,K,Sam,Sam Ficken,Ficken,,,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-88056,WR,Stanley,Stanley Berryhill,Berryhill,,,5000,DET@GB,DET,GB,,,,,,MVP - 1.5X Points/AnyFLEX
85679-169853,TE,Josh,Josh Babicz,Babicz,,,5000,DET@GB,GB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
