Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
84015-89675,RB,Jonathan,Jonathan Taylor,Taylor,12.6875,8,16500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-92020,QB,Kenny,Kenny Pickett,Pickett,13.334285191127233,7,15000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-6616,QB,Matt,Matt Ryan,Ryan,14.857777913411459,9,14500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-90575,RB,Najee,Najee Harris,Harris,11.095999908447265,10,13500,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,10.530000305175781,10,13000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-110246,WR,George,George Pickens,Pickens,8.219999694824219,10,11500,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-66008,WR,Diontae,Diontae Johnson,Johnson,7.540000152587891,10,11000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-56262,WR,Parris,Parris Campbell,Campbell,7.900000138716265,11,10500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-86244,TE,Pat,Pat Freiermuth,Freiermuth,8.466666327582466,9,10000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-86312,WR,Alec,Alec Pierce,Pierce,6.240000152587891,10,9500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-12547,D,Pittsburgh,Pittsburgh Steelers,Steelers,5.3,10,9000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-12535,D,Indianapolis,Indianapolis Colts,Colts,6,11,9000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-60479,K,Chase,Chase McLaughlin,McLaughlin,9.333333333333334,9,8500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-57330,K,Matthew,Matthew Wright,Wright,10.25,4,8500,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-70027,RB,Zack,Zack Moss,Moss,2.057142802647182,7,8000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-112057,RB,Jaylen,Jaylen Warren,Warren,4.070000076293946,10,8000,PIT@IND,PIT,IND,O,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
84015-62994,WR,Steven,Steven Sims Jr.,Sims Jr.,0.8800000190734864,5,7500,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-93134,RB,Deon,Deon Jackson,Jackson,5.914285932268415,7,7500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-64827,WR,Miles,Miles Boykin,Boykin,0.800000011920929,2,7000,PIT@IND,PIT,IND,Q,Oblique,,,,MVP - 1.5X Points/AnyFLEX
84015-88277,RB,Anthony,Anthony McFarland Jr.,McFarland Jr.,0.949999988079071,2,7000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-104577,WR,Gunner,Gunner Olszewski,Olszewski,0.7999999863760812,7,6500,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-41426,RB,Phillip,Phillip Lindsay,Lindsay,3.933333396911621,3,6500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-71143,TE,Kylen,Kylen Granson,Granson,3.400000138716264,11,6500,PIT@IND,IND,PIT,D,Illness,,,,MVP - 1.5X Points/AnyFLEX
84015-41867,RB,Jordan,Jordan Wilkins,Wilkins,3.299999952316284,2,6000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,4.412499904632568,8,6000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-69383,WR,Dezmon,Dezmon Patmon,Patmon,3.4000000953674316,1,5500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-87469,TE,Jelani,Jelani Woods,Woods,4.899999936421712,6,5500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-104012,WR,Ashton,Ashton Dulin,Dulin,4.6200000762939455,5,5500,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-64221,TE,Zach,Zach Gentry,Gentry,2.125,8,5500,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-70889,RB,Benny,Benny Snell Jr.,Snell Jr.,0,2,5500,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-73088,WR,Kekoa,Kekoa Crawford,Crawford,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-93187,RB,D'vonte,D'vonte Price,Price,,,5000,PIT@IND,IND,PIT,O,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
84015-56580,WR,Christian,Christian Blake,Blake,0.6428571428571429,7,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-84101,WR,Vyncint,Vyncint Smith,Smith,0,1,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-87813,RB,Master,Master Teague III,Teague III,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-73095,WR,Samson,Samson Nacua,Nacua,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-70662,WR,Tyler,Tyler Vaughns,Vaughns,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-22027,QB,Nick,Nick Foles,Foles,16.799999237060547,1,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-26384,RB,Trey,Trey Edmunds,Edmunds,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-92560,QB,Sam,Sam Ehlinger,Ehlinger,7.28000020980835,2,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-62998,TE,Jace,Jace Sternberger,Sternberger,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-73116,WR,Javon,Javon McKinley,McKinley,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-56356,WR,Isaiah,Isaiah Ford,Ford,3.4099998474121094,10,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-89384,WR,DeMichael,DeMichael Harris,Harris,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-64949,WR,Ja'Marcus,Ja'Marcus Bradley,Bradley,2.7999998728434243,3,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-93112,RB,Mataeo,Mataeo Durant,Durant,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-32058,K,Chris,Chris Boswell,Boswell,8.142857142857142,7,5000,PIT@IND,PIT,IND,IR,Groin,,,,MVP - 1.5X Points/AnyFLEX
84015-52410,WR,Josh,Josh Malone,Malone,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-89658,QB,Jack,Jack Coan,Coan,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-70206,RB,Jason,Jason Huntley,Huntley,5.099999904632568,1,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-114112,TE,Jalen,Jalen Wydermyer,Wydermyer,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-87620,K,Nick,Nick Sciba,Sciba,7,1,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-56648,RB,Jeremy,Jeremy McNichols,McNichols,4.584615267240084,13,5000,PIT@IND,PIT,IND,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
84015-165962,TE,Nikola,Nikola Kalinic,Kalinic,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-149710,WR,Mike,Mike Strachan,Strachan,1.850000023841858,4,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-41936,WR,Anthony,Anthony Miller,Miller,3.8333333333333335,3,5000,PIT@IND,PIT,IND,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
84015-92882,TE,Connor,Connor Heyward,Heyward,2.7750000953674316,4,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-86359,TE,Jared,Jared Scott,Scott,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-130265,WR,John,John Hurst,Hurst,,,5000,PIT@IND,IND,PIT,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
84015-28890,RB,Derek,Derek Watt,Watt,2.2249999046325684,4,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-92890,WR,Cody,Cody White,White,1.933333396911621,3,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-170206,TE,Rodney,Rodney Williams II,Williams II,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-64222,RB,Jordan,Jordan Glasgow,Glasgow,,,5000,PIT@IND,IND,PIT,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
84015-95455,WR,D.J.,D.J. Montgomery,Montgomery,5.099999904632568,1,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-70881,TE,Justin,Justin Rigg,Rigg,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-53729,QB,Mason,Mason Rudolph,Rudolph,9.6899995803833,2,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-38628,QB,Mitch,Mitch Trubisky,Trubisky,10.555999755859375,5,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-66155,TE,Michael,Michael Jacobson,Jacobson,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-147049,TE,Drew,Drew Ogletree,Ogletree,,,5000,PIT@IND,IND,PIT,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
84015-88430,RB,CJ,CJ Verdell,Verdell,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-64242,WR,Keke,Keke Coutee,Coutee,0.08333333333333333,6,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-90483,TE,Bernhard,Bernhard Raimann,Raimann,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-70133,RB,Jake,Jake Funk,Funk,0.2,5,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-95092,WR,Tyler,Tyler Snead,Snead,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-90870,WR,Calvin,Calvin Austin III,Austin III,,,5000,PIT@IND,PIT,IND,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
84015-93814,RB,Max,Max Borghi,Borghi,,,5000,PIT@IND,PIT,IND,,,,,,MVP - 1.5X Points/AnyFLEX
84015-91897,WR,Ethan,Ethan Fernea,Fernea,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-64762,TE,Nakia,Nakia Griffin-Stewart,Griffin-Stewart,,,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-41469,TE,Darrell,Darrell Daniels,Daniels,0.34000000953674314,5,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
84015-61693,TE,Danny,Danny Pinter,Pinter,6.699999809265137,1,5000,PIT@IND,IND,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
